 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município
Período:Jun/2008
"Município";"AIH_aprovadas"
"110001 ALTA FLORESTA D'OESTE";190
"110002 ARIQUEMES";441
"110004 CACOAL";493
"110005 CEREJEIRAS";150
"110010 GUAJARA-MIRIM";261
"110011 JARU";185
"110012 JI-PARANA";826
"110014 NOVA BRASILANDIA D'OESTE";129
"110015 OURO PRETO DO OESTE";193
"110018 PIMENTA BUENO";234
"110025 PRESIDENTE MEDICI";145
"110030 VILHENA";520
"110130 MIRANTE DA SERRA";104
"120001 ACRELANDIA";47
"120005 ASSIS BRASIL";23
"120010 BRASILEIA";114
"120020 CRUZEIRO DO SUL";1004
"120030 FEIJO";109
"120033 MANCIO LIMA";29
"120034 MANOEL URBANO";31
"120038 PLACIDO DE CASTRO";113
"120040 RIO BRANCO";2090
"120042 RODRIGUES ALVES";40
"120045 SENADOR GUIOMARD";66
"120050 SENA MADUREIRA";254
"120060 TARAUACA";106
"130002 ALVARAES";131
"130008 ANAMA";48
"130010 ANORI";52
"130014 APUI";85
"130020 ATALAIA DO NORTE";75
"130030 AUTAZES";123
"130040 BARCELOS";40
"130050 BARREIRINHA";61
"130060 BENJAMIN CONSTANT";116
"130068 BOA VISTA DO RAMOS";38
"130070 BOCA DO ACRE";122
"130080 BORBA";126
"130083 CAAPIRANGA";22
"130090 CANUTAMA";40
"130100 CARAUARI";99
"130110 CAREIRO";46
"130120 COARI";423
"130140 EIRUNEPE";124
"130160 FONTE BOA";170
"130165 GUAJARA";35
"130170 HUMAITA";139
"130180 IPIXUNA";71
"130185 IRANDUBA";9
"130190 ITACOATIARA";344
"130195 ITAMARATI";32
"130200 ITAPIRANGA";36
"130220 JURUA";31
"130230 JUTAI";67
"130240 LABREA";107
"130250 MANACAPURU";352
"130255 MANAQUIRI";134
"130260 MANAUS";8735
"130270 MANICORE";177
"130290 MAUES";150
"130300 NHAMUNDA";49
"130310 NOVA OLINDA DO NORTE";120
"130320 NOVO AIRAO";34
"130330 NOVO ARIPUANA";91
"130340 PARINTINS";494
"130356 RIO PRETO DA EVA";78
"130360 SANTA ISABEL DO RIO NEGRO";29
"130380 SAO GABRIEL DA CACHOEIRA";85
"130390 SAO PAULO DE OLIVENCA";218
"130400 SILVES";38
"130410 TAPAUA";70
"130420 TEFE";286
"130423 TONANTINS";54
"130426 UARINI";2
"130430 URUCARA";80
"130440 URUCURITUBA";32
"140005 ALTO ALEGRE";65
"140010 BOA VISTA";1653
"140015 BONFIM";24
"140020 CARACARAI";42
"140023 CAROEBE";71
"140030 MUCAJAI";33
"140040 NORMANDIA";26
"140045 PACARAIMA";33
"140047 RORAINOPOLIS";55
"140050 SAO JOAO DA BALIZA";28
"150010 ABAETETUBA";861
"150020 ACARA";233
"150030 AFUA";91
"150034 AGUA AZUL DO NORTE";115
"150040 ALENQUER";518
"150050 ALMEIRIM";371
"150060 ALTAMIRA";1154
"150070 ANAJAS";106
"150080 ANANINDEUA";2836
"150085 ANAPU";60
"150090 AUGUSTO CORREA";300
"150095 AURORA DO PARA";119
"150120 BAIAO";72
"150130 BARCARENA";307
"150140 BELEM";10088
"150145 BELTERRA";83
"150150 BENEVIDES";336
"150157 BOM JESUS DO TOCANTINS";109
"150170 BRAGANCA";1675
"150172 BRASIL NOVO";255
"150175 BREJO GRANDE DO ARAGUAIA";39
"150178 BREU BRANCO";214
"150180 BREVES";430
"150190 BUJARU";188
"150200 CACHOEIRA DO ARARI";95
"150210 CAMETA";595
"150215 CANAA DOS CARAJAS";47
"150220 CAPANEMA";583
"150230 CAPITAO POCO";470
"150240 CASTANHAL";1487
"150270 CONCEICAO DO ARAGUAIA";339
"150275 CONCORDIA DO PARA";88
"150277 CURIONOPOLIS";86
"150280 CURRALINHO";108
"150290 CURUCA";120
"150293 DOM ELISEU";218
"150295 ELDORADO DOS CARAJAS";269
"150304 FLORESTA DO ARAGUAIA";108
"150309 GOIANESIA DO PARA";230
"150310 GURUPA";2
"150320 IGARAPE-ACU";116
"150330 IGARAPE-MIRI";459
"150345 IPIXUNA DO PARA";184
"150350 IRITUIA";82
"150360 ITAITUBA";781
"150370 ITUPIRANGA";170
"150375 JACAREACANGA";57
"150380 JACUNDA";475
"150390 JURUTI";178
"150400 LIMOEIRO DO AJURU";151
"150405 MAE DO RIO";297
"150420 MARABA";1518
"150430 MARACANA";115
"150440 MARAPANIM";54
"150442 MARITUBA";520
"150445 MEDICILANDIA";111
"150460 MOCAJUBA";155
"150470 MOJU";315
"150480 MONTE ALEGRE";403
"150490 MUANA";152
"150503 NOVO PROGRESSO";170
"150506 NOVO REPARTIMENTO";269
"150510 OBIDOS";280
"150520 OEIRAS DO PARA";72
"150530 ORIXIMINA";268
"150540 OUREM";105
"150543 OURILANDIA DO NORTE";182
"150549 PALESTINA DO PARA";66
"150550 PARAGOMINAS";528
"150553 PARAUAPEBAS";589
"150555 PAU D'ARCO";79
"150580 PORTEL";168
"150590 PORTO DE MOZ";300
"150613 REDENCAO";631
"150616 RIO MARIA";104
"150618 RONDON DO PARA";589
"150619 RUROPOLIS";147
"150620 SALINOPOLIS";392
"150630 SALVATERRA";78
"150650 SANTA IZABEL DO PARA";422
"150658 SANTA MARIA DAS BARREIRAS";63
"150660 SANTA MARIA DO PARA";194
"150670 SANTANA DO ARAGUAIA";323
