 Procedimentos hospitalares do SUS - por local de internação - Brasil
Valor total por Município e Ano processamento
Período:Abr/2021
"Município";"2021";"Total"
"110001 ALTA FLORESTA D'OESTE";97901,31;97901,31
"110002 ARIQUEMES";1772003,85;1772003,85
"110003 CABIXI";13703,03;13703,03
"110004 CACOAL";746359,79;746359,79
"110005 CEREJEIRAS";75930,55;75930,55
"110006 COLORADO DO OESTE";31659,18;31659,18
"110008 COSTA MARQUES";5285,65;5285,65
"110009 ESPIGAO D'OESTE";48484,10;48484,10
"110010 GUAJARA-MIRIM";162217,87;162217,87
"110011 JARU";486813,14;486813,14
"110012 JI-PARANA";1317512,32;1317512,32
"110013 MACHADINHO D'OESTE";60276,50;60276,50
"110014 NOVA BRASILANDIA D'OESTE";54066,86;54066,86
"110015 OURO PRETO DO OESTE";184099,02;184099,02
"110018 PIMENTA BUENO";147289,14;147289,14
"110020 PORTO VELHO";8152257,01;8152257,01
"110025 PRESIDENTE MEDICI";96367,99;96367,99
"110026 RIO CRESPO";232,15;232,15
"110028 ROLIM DE MOURA";265923,05;265923,05
"110029 SANTA LUZIA D'OESTE";30597,32;30597,32
"110030 VILHENA";1035943,07;1035943,07
"110032 SAO MIGUEL DO GUAPORE";111387,59;111387,59
"110033 NOVA MAMORE";43076,94;43076,94
"110034 ALVORADA D'OESTE";12758,66;12758,66
"110037 ALTO ALEGRE DOS PARECIS";70736,95;70736,95
"110040 ALTO PARAISO";22226,56;22226,56
"110045 BURITIS";84702,96;84702,96
"110050 NOVO HORIZONTE DO OESTE";37671,32;37671,32
"110060 CACAULANDIA";865,91;865,91
"110070 CAMPO NOVO DE RONDONIA";1635,87;1635,87
"110094 CUJUBIM";49269,58;49269,58
"110110 ITAPUA DO OESTE";2491,01;2491,01
"110120 MINISTRO ANDREAZZA";2328,38;2328,38
"110130 MIRANTE DA SERRA";13372,99;13372,99
"110140 MONTE NEGRO";20973,57;20973,57
"110143 NOVA UNIAO";29942,97;29942,97
"110145 PARECIS";584,01;584,01
"110149 SAO FRANCISCO DO GUAPORE";171707,04;171707,04
"110150 SERINGUEIRAS";25405,14;25405,14
"110155 TEIXEIROPOLIS";10566,09;10566,09
"110160 THEOBROMA";3292,92;3292,92
"110170 URUPA";49525,24;49525,24
"110180 VALE DO PARAISO";14284,51;14284,51
"120005 ASSIS BRASIL";6891,07;6891,07
"120010 BRASILEIA";143093,64;143093,64
"120020 CRUZEIRO DO SUL";995160,43;995160,43
"120030 FEIJO";18841,77;18841,77
"120034 MANOEL URBANO";27412,98;27412,98
"120035 MARECHAL THAUMATURGO";6043,28;6043,28
"120038 PLACIDO DE CASTRO";17155,34;17155,34
"120040 RIO BRANCO";4775352,52;4775352,52
"120042 RODRIGUES ALVES";4742,03;4742,03
"120045 SENADOR GUIOMARD";34083,89;34083,89
"120050 SENA MADUREIRA";119265,26;119265,26
"120060 TARAUACA";116208,14;116208,14
"120070 XAPURI";43366,32;43366,32
"130002 ALVARAES";45011,56;45011,56
"130006 AMATURA";36311,02;36311,02
"130010 ANORI";21689,99;21689,99
"130014 APUI";63759,65;63759,65
"130020 ATALAIA DO NORTE";17935,75;17935,75
"130030 AUTAZES";63278,82;63278,82
"130040 BARCELOS";30816,09;30816,09
"130050 BARREIRINHA";60231,95;60231,95
"130060 BENJAMIN CONSTANT";55942,37;55942,37
"130063 BERURI";42541,50;42541,50
"130068 BOA VISTA DO RAMOS";28496,52;28496,52
"130070 BOCA DO ACRE";55986,08;55986,08
"130080 BORBA";90977,56;90977,56
"130083 CAAPIRANGA";17362,92;17362,92
"130090 CANUTAMA";19766,72;19766,72
"130100 CARAUARI";97398,36;97398,36
"130110 CAREIRO";40861,07;40861,07
"130120 COARI";225808,37;225808,37
"130130 CODAJAS";74768,94;74768,94
"130140 EIRUNEPE";103586,90;103586,90
"130150 ENVIRA";105631,85;105631,85
"130160 FONTE BOA";74877,70;74877,70
"130165 GUAJARA";67677,51;67677,51
"130170 HUMAITA";88142,44;88142,44
"130185 IRANDUBA";52559,29;52559,29
"130190 ITACOATIARA";259159,38;259159,38
"130200 ITAPIRANGA";18256,07;18256,07
"130210 JAPURA";14602,08;14602,08
"130230 JUTAI";44852,67;44852,67
"130240 LABREA";99724,02;99724,02
"130250 MANACAPURU";304000,84;304000,84
"130255 MANAQUIRI";22661,44;22661,44
"130260 MANAUS";18116021,34;18116021,34
"130270 MANICORE";188033,90;188033,90
"130290 MAUES";191134,16;191134,16
"130300 NHAMUNDA";23262,31;23262,31
"130310 NOVA OLINDA DO NORTE";109345,04;109345,04
"130320 NOVO AIRAO";40564,46;40564,46
"130340 PARINTINS";564771,98;564771,98
"130353 PRESIDENTE FIGUEIREDO";41893,35;41893,35
"130356 RIO PRETO DA EVA";25792,75;25792,75
"130370 SANTO ANTONIO DO ICA";83306,68;83306,68
"130380 SAO GABRIEL DA CACHOEIRA";70298,66;70298,66
"130390 SAO PAULO DE OLIVENCA";95520,94;95520,94
"130395 SAO SEBASTIAO DO UATUMA";65583,12;65583,12
"130400 SILVES";19892,97;19892,97
"130406 TABATINGA";205382,45;205382,45
"130410 TAPAUA";65958,86;65958,86
"130420 TEFE";332817,96;332817,96
"130423 TONANTINS";36886,57;36886,57
"130426 UARINI";62628,44;62628,44
"130430 URUCARA";49357,63;49357,63
"140005 ALTO ALEGRE";6034,85;6034,85
"140010 BOA VISTA";5075769,16;5075769,16
"140015 BONFIM";2373,54;2373,54
"140020 CARACARAI";4499,87;4499,87
"140023 CAROEBE";2295,49;2295,49
"140030 MUCAJAI";3373,67;3373,67
"140040 NORMANDIA";2983,86;2983,86
"140045 PACARAIMA";18997,27;18997,27
"140047 RORAINOPOLIS";50749,34;50749,34
"140050 SAO JOAO DA BALIZA";2515,76;2515,76
"140060 SAO LUIZ";1778,11;1778,11
"150010 ABAETETUBA";388954,44;388954,44
"150013 ABEL FIGUEIREDO";36911,12;36911,12
"150020 ACARA";74295,61;74295,61
"150030 AFUA";24142,67;24142,67
"150034 AGUA AZUL DO NORTE";90957,67;90957,67
"150040 ALENQUER";223645,49;223645,49
"150050 ALMEIRIM";52264,39;52264,39
"150060 ALTAMIRA";1144592,36;1144592,36
"150070 ANAJAS";13651,48;13651,48
"150080 ANANINDEUA";3159054,64;3159054,64
"150085 ANAPU";113891,53;113891,53
"150090 AUGUSTO CORREA";205977,64;205977,64
"150095 AURORA DO PARA";63726,40;63726,40
"150120 BAIAO";27939,61;27939,61
"150125 BANNACH";7238,98;7238,98
"150130 BARCARENA";577818,55;577818,55
"150140 BELEM";22127527,25;22127527,25
"150145 BELTERRA";49443,14;49443,14
"150157 BOM JESUS DO TOCANTINS";59278,29;59278,29
"150170 BRAGANCA";1689270,81;1689270,81
"150172 BRASIL NOVO";119871,25;119871,25
"150175 BREJO GRANDE DO ARAGUAIA";18176,79;18176,79
"150178 BREU BRANCO";67894,94;67894,94
"150180 BREVES";604030,67;604030,67
"150190 BUJARU";50044,92;50044,92
"150200 CACHOEIRA DO ARARI";58156,81;58156,81
"150210 CAMETA";245199,60;245199,60
"150215 CANAA DOS CARAJAS";137213,81;137213,81
"150220 CAPANEMA";211922,75;211922,75
"150230 CAPITAO POCO";80440,28;80440,28
"150240 CASTANHAL";1596846,06;1596846,06
"150270 CONCEICAO DO ARAGUAIA";202767,27;202767,27
"150275 CONCORDIA DO PARA";24918,94;24918,94
"150276 CUMARU DO NORTE";38746,11;38746,11
"150277 CURIONOPOLIS";70851,20;70851,20
"150280 CURRALINHO";81108,18;81108,18
"150290 CURUCA";73851,94;73851,94
"150293 DOM ELISEU";183150,13;183150,13
"150295 ELDORADO DOS CARAJAS";31675,79;31675,79
"150300 FARO";22681,13;22681,13
"150304 FLORESTA DO ARAGUAIA";82307,14;82307,14
"150307 GARRAFAO DO NORTE";53086,37;53086,37
"150309 GOIANESIA DO PARA";34534,05;34534,05
"150310 GURUPA";81656,38;81656,38
"150320 IGARAPE-ACU";55098,66;55098,66
"150330 IGARAPE-MIRI";228235,40;228235,40
"150340 INHANGAPI";3569,19;3569,19
"150345 IPIXUNA DO PARA";227252,53;227252,53
"150350 IRITUIA";39900,62;39900,62
"150360 ITAITUBA";390571,35;390571,35
"150370 ITUPIRANGA";91961,36;91961,36
"150380 JACUNDA";109082,55;109082,55
"150390 JURUTI";123635,47;123635,47
"150400 LIMOEIRO DO AJURU";27822,03;27822,03
"150405 MAE DO RIO";173026,03;173026,03
"150420 MARABA";1172949,04;1172949,04
"150430 MARACANA";53891,17;53891,17
"150440 MARAPANIM";4502,45;4502,45
"150442 MARITUBA";512718,33;512718,33
"150445 MEDICILANDIA";60058,99;60058,99
"150450 MELGACO";26930,19;26930,19
"150460 MOCAJUBA";104068,60;104068,60
"150470 MOJU";106700,05;106700,05
"150480 MONTE ALEGRE";102495,64;102495,64
"150490 MUANA";49541,96;49541,96
"150495 NOVA ESPERANCA DO PIRIA";23897,80;23897,80
"150497 NOVA IPIXUNA";21827,52;21827,52
"150503 NOVO PROGRESSO";105770,60;105770,60
"150506 NOVO REPARTIMENTO";101531,50;101531,50
"150510 OBIDOS";83086,23;83086,23
"150520 OEIRAS DO PARA";63246,54;63246,54
"150530 ORIXIMINA";273742,84;273742,84
"150540 OUREM";71299,86;71299,86
"150543 OURILANDIA DO NORTE";140482,48;140482,48
"150548 PACAJA";138862,25;138862,25
"150549 PALESTINA DO PARA";37360,45;37360,45
"150550 PARAGOMINAS";608507,75;608507,75
"150553 PARAUAPEBAS";672641,65;672641,65
"150555 PAU D'ARCO";50884,56;50884,56
"150563 PICARRA";21816,42;21816,42
"150565 PLACAS";27911,64;27911,64
"150570 PONTA DE PEDRAS";51303,36;51303,36
"150580 PORTEL";84338,32;84338,32
"150590 PORTO DE MOZ";77855,29;77855,29
"150600 PRAINHA";102157,06;102157,06
"150613 REDENCAO";1155068,38;1155068,38
"150616 RIO MARIA";120293,67;120293,67
"150618 RONDON DO PARA";101302,03;101302,03
"150619 RUROPOLIS";62449,06;62449,06
"150620 SALINOPOLIS";90933,11;90933,11
"150630 SALVATERRA";49950,02;49950,02
"150640 SANTA CRUZ DO ARARI";10251,27;10251,27
"150650 SANTA IZABEL DO PARA";79313,23;79313,23
"150658 SANTA MARIA DAS BARREIRAS";24388,39;24388,39
"150660 SANTA MARIA DO PARA";7257,81;7257,81
"150670 SANTANA DO ARAGUAIA";168658,57;168658,57
"150680 SANTAREM";1754561,35;1754561,35
"150700 SANTO ANTONIO DO TAUA";64823,06;64823,06
"150715 SAO DOMINGOS DO ARAGUAIA";11822,14;11822,14
"150720 SAO DOMINGOS DO CAPIM";25672,64;25672,64
"150730 SAO FELIX DO XINGU";185945,98;185945,98
"150745 SAO GERALDO DO ARAGUAIA";32529,58;32529,58
"150747 SAO JOAO DE PIRABAS";37488,74;37488,74
"150750 SAO JOAO DO ARAGUAIA";8092,54;8092,54
"150760 SAO MIGUEL DO GUAMA";92440,77;92440,77
"150770 SAO SEBASTIAO DA BOA VISTA";22171,80;22171,80
"150775 SAPUCAIA";10249,03;10249,03
"150780 SENADOR JOSE PORFIRIO";20117,18;20117,18
"150790 SOURE";45766,67;45766,67
"150795 TAILANDIA";109240,87;109240,87
"150797 TERRA SANTA";77479,34;77479,34
"150800 TOME-ACU";109501,68;109501,68
"150803 TRACUATEUA";56402,59;56402,59
"150805 TRAIRAO";93982,57;93982,57
"150808 TUCUMA";219925,87;219925,87
"150810 TUCURUI";212559,31;212559,31
"150812 ULIANOPOLIS";92127,78;92127,78
"150815 URUARA";137681,18;137681,18
"150820 VIGIA";130719,70;130719,70
"150830 VISEU";116317,41;116317,41
"150835 VITORIA DO XINGU";108058,46;108058,46
"150840 XINGUARA";292920,47;292920,47
"160010 AMAPA";7886,23;7886,23
"160020 CALCOENE";11501,61;11501,61
"160027 LARANJAL DO JARI";323673,10;323673,10
"160030 MACAPA";3130965,01;3130965,01
"160040 MAZAGAO";1912,62;1912,62
"160050 OIAPOQUE";78605,77;78605,77
"160053 PORTO GRANDE";5239,64;5239,64
"160060 SANTANA";59174,04;59174,04
"160070 TARTARUGALZINHO";3104,02;3104,02
"170070 ALVORADA";25661,38;25661,38
"170100 ANANAS";292,62;292,62
"170190 ARAGUACEMA";14286,73;14286,73
"170200 ARAGUACU";30709,97;30709,97
"170210 ARAGUAINA";2994822,66;2994822,66
"170220 ARAGUATINS";42488,38;42488,38
"170230 ARAPOEMA";39498,02;39498,02
"170240 ARRAIAS";36895,46;36895,46
"170255 AUGUSTINOPOLIS";134376,55;134376,55
"170550 COLINAS DO TOCANTINS";135328,33;135328,33
"170610 CRISTALANDIA";12832,79;12832,79
"170700 DIANOPOLIS";50921,05;50921,05
"170710 DIVINOPOLIS DO TOCANTINS";31789,83;31789,83
"170820 FORMOSO DO ARAGUAIA";37929,53;37929,53
"170900 GOIATINS";1933,99;1933,99
"170930 GUARAI";107368,41;107368,41
"170950 GURUPI";967959,26;967959,26
"171320 MIRACEMA DO TOCANTINS";220695,77;220695,77
"171360 MONTE DO CARMO";1530,36;1530,36
"171420 NATIVIDADE";2664,39;2664,39
"171575 PALMEIROPOLIS";7500,00;7500,00
"171610 PARAISO DO TOCANTINS";270082,83;270082,83
"171620 PARANA";12073,57;12073,57
"171650 PEDRO AFONSO";86847,97;86847,97
"171660 PEIXE";39985,57;39985,57
"171790 PONTE ALTA DO TOCANTINS";6273,60;6273,60
"171820 PORTO NACIONAL";283467,93;283467,93
"172065 SILVANOPOLIS";582,42;582,42
"172090 TAGUATINGA";30889,35;30889,35
"172100 PALMAS";3569897,64;3569897,64
"172120 TOCANTINOPOLIS";101865,86;101865,86
"172210 XAMBIOA";66180,68;66180,68
"210005 ACAILANDIA";385164,65;385164,65
"210020 ALCANTARA";17790,08;17790,08
"210043 ALTO ALEGRE DO MARANHAO";135688,77;135688,77
"210047 ALTO ALEGRE DO PINDARE";73246,80;73246,80
"210060 AMARANTE DO MARANHAO";169314,52;169314,52
"210080 ANAPURUS";62929,95;62929,95
"210083 APICUM-ACU";35738,40;35738,40
"210095 ARAME";62333,48;62333,48
"210100 ARARI";29042,80;29042,80
"210110 AXIXA";2338,23;2338,23
"210120 BACABAL";1324232,53;1324232,53
"210125 BACABEIRA";10828,19;10828,19
"210130 BACURI";40170,64;40170,64
"210140 BALSAS";1421134,49;1421134,49
"210150 BARAO DE GRAJAU";10146,46;10146,46
"210160 BARRA DO CORDA";174523,17;174523,17
"210170 BARREIRINHAS";257295,94;257295,94
"210177 BELA VISTA DO MARANHAO";24683,63;24683,63
"210190 BEQUIMAO";31387,91;31387,91
"210193 BERNARDO DO MEARIM";21740,89;21740,89
"210200 BOM JARDIM";130960,80;130960,80
"210203 BOM JESUS DAS SELVAS";47605,44;47605,44
"210210 BREJO";68067,21;68067,21
"210230 BURITI BRAVO";74297,12;74297,12
"210232 BURITICUPU";96475,90;96475,90
"210240 CAJAPIO";12455,33;12455,33
"210250 CAJARI";11623,44;11623,44
"210270 CANTANHEDE";36365,23;36365,23
"210280 CAROLINA";100645,96;100645,96
"210290 CARUTAPERA";125041,93;125041,93
"210300 CAXIAS";2417604,89;2417604,89
"210310 CEDRAL";21666,95;21666,95
"210312 CENTRAL DO MARANHAO";6175,15;6175,15
"210320 CHAPADINHA";775017,29;775017,29
"210325 CIDELANDIA";33699,91;33699,91
"210330 CODO";263165,84;263165,84
"210340 COELHO NETO";96303,85;96303,85
"210350 COLINAS";293915,20;293915,20
"210355 CONCEICAO DO LAGO-ACU";17614,19;17614,19
"210360 COROATA";1316709,24;1316709,24
"210370 CURURUPU";184843,05;184843,05
"210380 DOM PEDRO";68682,34;68682,34
"210400 ESPERANTINOPOLIS";85114,54;85114,54
"210405 ESTREITO";83662,54;83662,54
"210407 FEIRA NOVA DO MARANHAO";51544,43;51544,43
"210408 FERNANDO FALCAO";11371,94;11371,94
"210409 FORMOSA DA SERRA NEGRA";26546,46;26546,46
"210410 FORTALEZA DOS NOGUEIRAS";21738,89;21738,89
"210420 FORTUNA";35957,70;35957,70
"210440 GONCALVES DIAS";61694,82;61694,82
"210450 GOVERNADOR ARCHER";26050,66;26050,66
"210455 GOVERNADOR EDISON LOBAO";5035,97;5035,97
"210460 GOVERNADOR EUGENIO BARROS";48906,41;48906,41
"210462 GOVERNADOR LUIZ ROCHA";26558,60;26558,60
"210465 GOVERNADOR NEWTON BELLO";50266,03;50266,03
"210467 GOVERNADOR NUNES FREIRE";201092,01;201092,01
"210470 GRACA ARANHA";11373,48;11373,48
"210480 GRAJAU";398509,71;398509,71
"210490 GUIMARAES";17929,48;17929,48
"210500 HUMBERTO DE CAMPOS";25001,11;25001,11
"210510 ICATU";25813,12;25813,12
"210515 IGARAPE DO MEIO";29812,87;29812,87
"210520 IGARAPE GRANDE";46151,89;46151,89
"210530 IMPERATRIZ";4281634,53;4281634,53
"210535 ITAIPAVA DO GRAJAU";44645,29;44645,29
"210540 ITAPECURU MIRIM";196850,89;196850,89
"210542 ITINGA DO MARANHAO";34200,97;34200,97
