 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município
Período:Fev/2010
"Município";"AIH_aprovadas"
"110001 ALTA FLORESTA D'OESTE";190
"110002 ARIQUEMES";481
"110003 CABIXI";26
"110004 CACOAL";547
"110005 CEREJEIRAS";150
"110006 COLORADO DO OESTE";120
"110007 CORUMBIARA";35
"110008 COSTA MARQUES";55
"110009 ESPIGAO D'OESTE";155
"110010 GUAJARA-MIRIM";278
"110011 JARU";215
"110012 JI-PARANA";893
"110013 MACHADINHO D'OESTE";137
"110014 NOVA BRASILANDIA D'OESTE";137
"110015 OURO PRETO DO OESTE";428
"110018 PIMENTA BUENO";233
"110020 PORTO VELHO";1666
"110025 PRESIDENTE MEDICI";134
"110028 ROLIM DE MOURA";485
"110029 SANTA LUZIA D'OESTE";50
"110030 VILHENA";521
"110032 SAO MIGUEL DO GUAPORE";152
"110033 NOVA MAMORE";73
"110034 ALVORADA D'OESTE";117
"110037 ALTO ALEGRE DOS PARECIS";147
"110040 ALTO PARAISO";33
"110050 NOVO HORIZONTE DO OESTE";45
"110060 CACAULANDIA";27
"110120 MINISTRO ANDREAZZA";41
"110130 MIRANTE DA SERRA";104
"110140 MONTE NEGRO";259
"110143 NOVA UNIAO";25
"110146 PIMENTEIRAS DO OESTE";6
"110149 SAO FRANCISCO DO GUAPORE";99
"110150 SERINGUEIRAS";94
"110155 TEIXEIROPOLIS";33
"110160 THEOBROMA";60
"110170 URUPA";65
"110175 VALE DO ANARI";17
"110180 VALE DO PARAISO";42
"120001 ACRELANDIA";36
"120005 ASSIS BRASIL";14
"120010 BRASILEIA";173
"120020 CRUZEIRO DO SUL";817
"120030 FEIJO";63
"120032 JORDAO";5
"120033 MANCIO LIMA";29
"120034 MANOEL URBANO";41
"120038 PLACIDO DE CASTRO";61
"120040 RIO BRANCO";1862
"120042 RODRIGUES ALVES";16
"120043 SANTA ROSA DO PURUS";12
"120045 SENADOR GUIOMARD";70
"120050 SENA MADUREIRA";256
"120060 TARAUACA";136
"120070 XAPURI";74
"130006 AMATURA";32
"130008 ANAMA";32
"130010 ANORI";18
"130014 APUI";78
"130020 ATALAIA DO NORTE";61
"130030 AUTAZES";9
"130040 BARCELOS";78
"130050 BARREIRINHA";61
"130060 BENJAMIN CONSTANT";87
"130068 BOA VISTA DO RAMOS";55
"130070 BOCA DO ACRE";134
"130090 CANUTAMA";40
"130100 CARAUARI";112
"130110 CAREIRO";48
"130120 COARI";314
"130130 CODAJAS";93
"130140 EIRUNEPE";118
"130160 FONTE BOA";158
"130165 GUAJARA";29
"130170 HUMAITA";140
"130180 IPIXUNA";53
"130190 ITACOATIARA";305
"130195 ITAMARATI";42
"130200 ITAPIRANGA";43
"130210 JAPURA";13
"130220 JURUA";67
"130230 JUTAI";30
"130240 LABREA";125
"130250 MANACAPURU";407
"130255 MANAQUIRI";36
"130260 MANAUS";7826
"130270 MANICORE";145
"130280 MARAA";85
"130290 MAUES";127
"130300 NHAMUNDA";38
"130310 NOVA OLINDA DO NORTE";119
"130320 NOVO AIRAO";32
"130330 NOVO ARIPUANA";91
"130340 PARINTINS";192
"130350 PAUINI";108
"130353 PRESIDENTE FIGUEIREDO";87
"130356 RIO PRETO DA EVA";75
"130360 SANTA ISABEL DO RIO NEGRO";37
"130370 SANTO ANTONIO DO ICA";62
"130380 SAO GABRIEL DA CACHOEIRA";84
"130390 SAO PAULO DE OLIVENCA";212
"130395 SAO SEBASTIAO DO UATUMA";38
"130400 SILVES";23
"130406 TABATINGA";179
