 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município
Período:Out/2011
"Município";"AIH_aprovadas"
"110001 ALTA FLORESTA D'OESTE";190
"110002 ARIQUEMES";453
"110003 CABIXI";22
"110004 CACOAL";569
"110005 CEREJEIRAS";159
"110006 COLORADO DO OESTE";162
"110008 COSTA MARQUES";64
"110009 ESPIGAO D'OESTE";151
"110010 GUAJARA-MIRIM";227
"110011 JARU";254
"110012 JI-PARANA";797
"110013 MACHADINHO D'OESTE";133
"110014 NOVA BRASILANDIA D'OESTE";129
"110015 OURO PRETO DO OESTE";188
"110018 PIMENTA BUENO";235
"110020 PORTO VELHO";2179
"110025 PRESIDENTE MEDICI";87
"110028 ROLIM DE MOURA";308
"110029 SANTA LUZIA D'OESTE";62
"110030 VILHENA";521
"110032 SAO MIGUEL DO GUAPORE";88
"110033 NOVA MAMORE";77
"110034 ALVORADA D'OESTE";118
"110037 ALTO ALEGRE DOS PARECIS";74
"110040 ALTO PARAISO";33
"110050 NOVO HORIZONTE DO OESTE";45
"110060 CACAULANDIA";20
"110070 CAMPO NOVO DE RONDONIA";75
"110094 CUJUBIM";44
"110100 GOVERNADOR JORGE TEIXEIRA";25
"110110 ITAPUA DO OESTE";3
"110120 MINISTRO ANDREAZZA";41
"110130 MIRANTE DA SERRA";78
"110140 MONTE NEGRO";146
"110143 NOVA UNIAO";20
"110145 PARECIS";16
"110146 PIMENTEIRAS DO OESTE";3
"110149 SAO FRANCISCO DO GUAPORE";83
"110150 SERINGUEIRAS";82
"110155 TEIXEIROPOLIS";2
"110160 THEOBROMA";6
"110170 URUPA";32
"110175 VALE DO ANARI";17
"110180 VALE DO PARAISO";13
"120005 ASSIS BRASIL";24
"120010 BRASILEIA";164
"120020 CRUZEIRO DO SUL";869
"120030 FEIJO";111
"120033 MANCIO LIMA";19
"120034 MANOEL URBANO";59
"120038 PLACIDO DE CASTRO";29
"120039 PORTO WALTER";7
"120040 RIO BRANCO";2313
"120042 RODRIGUES ALVES";38
"120043 SANTA ROSA DO PURUS";24
"120045 SENADOR GUIOMARD";32
"120050 SENA MADUREIRA";287
"120060 TARAUACA";108
"120070 XAPURI";66
"130002 ALVARAES";1
