 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município
Período:Mai/2022
"Município";"AIH_aprovadas"
"110001 ALTA FLORESTA D'OESTE";140
"110002 ARIQUEMES";640
"110003 CABIXI";12
"110004 CACOAL";931
"110005 CEREJEIRAS";85
"110006 COLORADO DO OESTE";41
"110008 COSTA MARQUES";33
"110009 ESPIGAO D'OESTE";150
"110010 GUAJARA-MIRIM";355
"110011 JARU";337
"110012 JI-PARANA";894
"110013 MACHADINHO D'OESTE";191
"110014 NOVA BRASILANDIA D'OESTE";119
"110015 OURO PRETO DO OESTE";267
"110018 PIMENTA BUENO";315
"110020 PORTO VELHO";4249
"110025 PRESIDENTE MEDICI";70
"110028 ROLIM DE MOURA";320
"110029 SANTA LUZIA D'OESTE";47
"110030 VILHENA";615
"110032 SAO MIGUEL DO GUAPORE";149
"110033 NOVA MAMORE";98
"110034 ALVORADA D'OESTE";93
"110037 ALTO ALEGRE DOS PARECIS";68
"110040 ALTO PARAISO";36
"110045 BURITIS";120
"110050 NOVO HORIZONTE DO OESTE";39
"110060 CACAULANDIA";4
"110070 CAMPO NOVO DE RONDONIA";9
"110080 CANDEIAS DO JAMARI";1
"110094 CUJUBIM";59
"110110 ITAPUA DO OESTE";6
"110120 MINISTRO ANDREAZZA";7
"110130 MIRANTE DA SERRA";29
"110140 MONTE NEGRO";18
"110143 NOVA UNIAO";19
"110145 PARECIS";18
"110149 SAO FRANCISCO DO GUAPORE";119
"110150 SERINGUEIRAS";83
"110155 TEIXEIROPOLIS";1
"110160 THEOBROMA";9
"110170 URUPA";41
"110175 VALE DO ANARI";12
"110180 VALE DO PARAISO";24
"120001 ACRELANDIA";18
"120005 ASSIS BRASIL";51
"120010 BRASILEIA";434
"120020 CRUZEIRO DO SUL";946
"120030 FEIJO";139
"120033 MANCIO LIMA";53
"120034 MANOEL URBANO";58
"120035 MARECHAL THAUMATURGO";7
"120038 PLACIDO DE CASTRO";28
"120039 PORTO WALTER";32
"120040 RIO BRANCO";2971
"120042 RODRIGUES ALVES";22
"120045 SENADOR GUIOMARD";36
"120050 SENA MADUREIRA";178
"120060 TARAUACA";239
"120070 XAPURI";71
"130006 AMATURA";71
"130008 ANAMA";75
"130010 ANORI";53
"130014 APUI";99
"130020 ATALAIA DO NORTE";45
"130030 AUTAZES";93
"130040 BARCELOS";95
"130050 BARREIRINHA";84
"130060 BENJAMIN CONSTANT";70
"130063 BERURI";57
"130068 BOA VISTA DO RAMOS";79
"130070 BOCA DO ACRE";167
"130080 BORBA";217
"130083 CAAPIRANGA";77
"130090 CANUTAMA";35
"130100 CARAUARI";150
"130110 CAREIRO";135
"130115 CAREIRO DA VARZEA";2
"130120 COARI";385
"130130 CODAJAS";107
"130140 EIRUNEPE";83
"130150 ENVIRA";28
"130160 FONTE BOA";122
"130165 GUAJARA";39
"130170 HUMAITA";227
"130180 IPIXUNA";138
"130185 IRANDUBA";38
"130190 ITACOATIARA";407
"130195 ITAMARATI";13
"130200 ITAPIRANGA";32
"130210 JAPURA";22
"130230 JUTAI";128
"130240 LABREA";186
"130250 MANACAPURU";525
"130255 MANAQUIRI";60
"130260 MANAUS";10644
"130270 MANICORE";153
"130290 MAUES";293
"130300 NHAMUNDA";44
"130310 NOVA OLINDA DO NORTE";128
"130320 NOVO AIRAO";79
"130330 NOVO ARIPUANA";112
"130340 PARINTINS";567
"130350 PAUINI";119
"130353 PRESIDENTE FIGUEIREDO";112
"130356 RIO PRETO DA EVA";21
"130360 SANTA ISABEL DO RIO NEGRO";70
"130370 SANTO ANTONIO DO ICA";112
"130380 SAO GABRIEL DA CACHOEIRA";159
"130390 SAO PAULO DE OLIVENCA";132
"130395 SAO SEBASTIAO DO UATUMA";60
"130400 SILVES";56
"130406 TABATINGA";162
"130410 TAPAUA";72
"130420 TEFE";409
"130423 TONANTINS";94
"130430 URUCARA";35
"130440 URUCURITUBA";13
"140005 ALTO ALEGRE";17
"140010 BOA VISTA";3966
"140015 BONFIM";3
"140020 CARACARAI";13
"140023 CAROEBE";14
"140040 NORMANDIA";12
"140045 PACARAIMA";71
"140047 RORAINOPOLIS";239
"140050 SAO JOAO DA BALIZA";24
"140060 SAO LUIZ";13
"150010 ABAETETUBA";966
"150013 ABEL FIGUEIREDO";39
"150020 ACARA";121
"150030 AFUA";80
"150034 AGUA AZUL DO NORTE";97
"150040 ALENQUER";365
"150050 ALMEIRIM";109
"150060 ALTAMIRA";1101
"150070 ANAJAS";134
"150080 ANANINDEUA";1742
"150085 ANAPU";218
"150090 AUGUSTO CORREA";314
"150095 AURORA DO PARA";113
"150110 BAGRE";12
"150120 BAIAO";174
"150125 BANNACH";15
"150130 BARCARENA";664
"150140 BELEM";10262
"150145 BELTERRA";45
"150157 BOM JESUS DO TOCANTINS";76
"150170 BRAGANCA";1358
"150172 BRASIL NOVO";220
"150175 BREJO GRANDE DO ARAGUAIA";54
"150178 BREU BRANCO";84
"150180 BREVES";616
"150200 CACHOEIRA DO ARARI";80
"150210 CAMETA";553
"150215 CANAA DOS CARAJAS";306
"150220 CAPANEMA";562
"150230 CAPITAO POCO";209
"150240 CASTANHAL";1876
"150270 CONCEICAO DO ARAGUAIA";385
"150275 CONCORDIA DO PARA";47
"150276 CUMARU DO NORTE";50
"150277 CURIONOPOLIS";106
"150280 CURRALINHO";130
"150290 CURUCA";184
"150293 DOM ELISEU";215
"150295 ELDORADO DOS CARAJAS";124
"150300 FARO";26
"150304 FLORESTA DO ARAGUAIA";103
"150307 GARRAFAO DO NORTE";91
"150309 GOIANESIA DO PARA";128
"150310 GURUPA";147
"150320 IGARAPE-ACU";86
"150330 IGARAPE-MIRI";734
"150345 IPIXUNA DO PARA";433
"150350 IRITUIA";86
"150360 ITAITUBA";727
"150370 ITUPIRANGA";116
"150375 JACAREACANGA";107
"150380 JACUNDA";209
"150390 JURUTI";212
"150400 LIMOEIRO DO AJURU";119
"150405 MAE DO RIO";158
"150420 MARABA";1272
"150430 MARACANA";45
"150440 MARAPANIM";41
"150442 MARITUBA";677
"150445 MEDICILANDIA";150
"150450 MELGACO";88
"150460 MOCAJUBA";121
"150470 MOJU";155
"150480 MONTE ALEGRE";175
"150490 MUANA";156
"150495 NOVA ESPERANCA DO PIRIA";66
"150497 NOVA IPIXUNA";20
"150503 NOVO PROGRESSO";146
"150506 NOVO REPARTIMENTO";134
"150510 OBIDOS";210
"150520 OEIRAS DO PARA";124
"150530 ORIXIMINA";401
"150540 OUREM";61
"150543 OURILANDIA DO NORTE";334
"150548 PACAJA";202
"150549 PALESTINA DO PARA";63
"150550 PARAGOMINAS";351
"150553 PARAUAPEBAS";853
"150555 PAU D'ARCO";56
"150563 PICARRA";61
"150565 PLACAS";152
"150570 PONTA DE PEDRAS";93
"150580 PORTEL";216
"150590 PORTO DE MOZ";177
"150600 PRAINHA";138
"150613 REDENCAO";758
"150616 RIO MARIA";104
"150618 RONDON DO PARA";346
"150619 RUROPOLIS";100
"150620 SALINOPOLIS";159
"150630 SALVATERRA";87
"150640 SANTA CRUZ DO ARARI";43
"150650 SANTA IZABEL DO PARA";74
"150658 SANTA MARIA DAS BARREIRAS";108
"150660 SANTA MARIA DO PARA";81
"150670 SANTANA DO ARAGUAIA";246
"150680 SANTAREM";1728
"150700 SANTO ANTONIO DO TAUA";459
"150715 SAO DOMINGOS DO ARAGUAIA";36
"150720 SAO DOMINGOS DO CAPIM";100
"150730 SAO FELIX DO XINGU";313
"150745 SAO GERALDO DO ARAGUAIA";176
"150747 SAO JOAO DE PIRABAS";40
"150750 SAO JOAO DO ARAGUAIA";48
