 Procedimentos hospitalares do SUS - por local de internação - Brasil
Valor serviços profissionais por Município e Ano processamento
Período:Nov/2014
"Município";"2014";"Total"
"110001 ALTA FLORESTA D'OESTE";10355,84;10355,84
"110002 ARIQUEMES";73950,06;73950,06
"110003 CABIXI";937,98;937,98
"110004 CACOAL";103224,89;103224,89
"110005 CEREJEIRAS";7170,56;7170,56
"110006 COLORADO DO OESTE";2606,40;2606,40
"110008 COSTA MARQUES";5228,58;5228,58
"110009 ESPIGAO D'OESTE";7180,21;7180,21
"110010 GUAJARA-MIRIM";27119,22;27119,22
"110011 JARU";14719,32;14719,32
"110012 JI-PARANA";74025,61;74025,61
"110013 MACHADINHO D'OESTE";7507,41;7507,41
"110014 NOVA BRASILANDIA D'OESTE";4826,30;4826,30
"110015 OURO PRETO DO OESTE";13821,36;13821,36
"110018 PIMENTA BUENO";7600,84;7600,84
"110020 PORTO VELHO";667352,42;667352,42
"110025 PRESIDENTE MEDICI";3091,90;3091,90
"110026 RIO CRESPO";262,14;262,14
"110028 ROLIM DE MOURA";24125,36;24125,36
"110029 SANTA LUZIA D'OESTE";2915,78;2915,78
"110030 VILHENA";120045,61;120045,61
"110032 SAO MIGUEL DO GUAPORE";11648,81;11648,81
"110033 NOVA MAMORE";3898,42;3898,42
"110034 ALVORADA D'OESTE";4142,40;4142,40
"110037 ALTO ALEGRE DOS PARECIS";1227,17;1227,17
"110040 ALTO PARAISO";985,61;985,61
"110045 BURITIS";4090,55;4090,55
"110050 NOVO HORIZONTE DO OESTE";1069,97;1069,97
"110060 CACAULANDIA";139,71;139,71
"110070 CAMPO NOVO DE RONDONIA";2039,48;2039,48
"110100 GOVERNADOR JORGE TEIXEIRA";791,30;791,30
"110120 MINISTRO ANDREAZZA";1392,41;1392,41
"110130 MIRANTE DA SERRA";2214,06;2214,06
"110140 MONTE NEGRO";2561,72;2561,72
"110143 NOVA UNIAO";1082,33;1082,33
"110145 PARECIS";187,18;187,18
"110146 PIMENTEIRAS DO OESTE";277,44;277,44
"110149 SAO FRANCISCO DO GUAPORE";9235,31;9235,31
"110150 SERINGUEIRAS";5010,83;5010,83
"110155 TEIXEIROPOLIS";27,94;27,94
"110160 THEOBROMA";441,55;441,55
"110170 URUPA";895,77;895,77
"110175 VALE DO ANARI";449,23;449,23
"110180 VALE DO PARAISO";363,25;363,25
"120010 BRASILEIA";19172,74;19172,74
"120020 CRUZEIRO DO SUL";122626,88;122626,88
"120030 FEIJO";5613,23;5613,23
"120033 MANCIO LIMA";3586,83;3586,83
"120034 MANOEL URBANO";3089,41;3089,41
"120038 PLACIDO DE CASTRO";1563,02;1563,02
"120039 PORTO WALTER";1445,90;1445,90
"120040 RIO BRANCO";553013,33;553013,33
"120042 RODRIGUES ALVES";3115,92;3115,92
"120043 SANTA ROSA DO PURUS";985,97;985,97
"120045 SENADOR GUIOMARD";3150,00;3150,00
"120050 SENA MADUREIRA";20272,42;20272,42
"120060 TARAUACA";16395,29;16395,29
"120070 XAPURI";5589,02;5589,02
"130002 ALVARAES";5005,94;5005,94
"130014 APUI";12522,83;12522,83
"130030 AUTAZES";16066,98;16066,98
"130040 BARCELOS";2134,41;2134,41
"130050 BARREIRINHA";13705,57;13705,57
"130060 BENJAMIN CONSTANT";9461,47;9461,47
"130063 BERURI";6481,68;6481,68
"130070 BOCA DO ACRE";12115,67;12115,67
"130080 BORBA";17211,63;17211,63
"130083 CAAPIRANGA";727,71;727,71
"130100 CARAUARI";6782,90;6782,90
"130120 COARI";54071,52;54071,52
"130150 ENVIRA";9531,75;9531,75
"130160 FONTE BOA";5244,46;5244,46
"130165 GUAJARA";1626,52;1626,52
"130170 HUMAITA";20563,93;20563,93
"130180 IPIXUNA";6270,11;6270,11
"130185 IRANDUBA";7109,28;7109,28
"130190 ITACOATIARA";60881,15;60881,15
"130195 ITAMARATI";5531,69;5531,69
"130210 JAPURA";30,68;30,68
"130220 JURUA";3684,04;3684,04
"130230 JUTAI";11293,20;11293,20
"130240 LABREA";2467,36;2467,36
"130250 MANACAPURU";80660,17;80660,17
"130255 MANAQUIRI";2576,32;2576,32
"130260 MANAUS";1937078,36;1937078,36
"130280 MARAA";4400,91;4400,91
"130290 MAUES";47712,64;47712,64
"130300 NHAMUNDA";209,99;209,99
"130310 NOVA OLINDA DO NORTE";6077,92;6077,92
"130340 PARINTINS";61045,26;61045,26
"130350 PAUINI";9592,04;9592,04
"130353 PRESIDENTE FIGUEIREDO";9902,73;9902,73
"130356 RIO PRETO DA EVA";4801,91;4801,91
"130380 SAO GABRIEL DA CACHOEIRA";400,50;400,50
"130390 SAO PAULO DE OLIVENCA";1413,86;1413,86
"130395 SAO SEBASTIAO DO UATUMA";2163,24;2163,24
"130400 SILVES";3800,68;3800,68
"130406 TABATINGA";55112,86;55112,86
"130420 TEFE";42264,64;42264,64
"130440 URUCURITUBA";5752,18;5752,18
"140005 ALTO ALEGRE";1438,56;1438,56
"140010 BOA VISTA";453340,56;453340,56
"140015 BONFIM";901,00;901,00
"140020 CARACARAI";4221,79;4221,79
"140023 CAROEBE";847,82;847,82
"140030 MUCAJAI";433,95;433,95
"140040 NORMANDIA";2609,96;2609,96
"140045 PACARAIMA";3502,81;3502,81
"140047 RORAINOPOLIS";2515,79;2515,79
"140050 SAO JOAO DA BALIZA";433,52;433,52
"140060 SAO LUIZ";1640,81;1640,81
"150010 ABAETETUBA";68855,73;68855,73
"150013 ABEL FIGUEIREDO";3526,67;3526,67
"150020 ACARA";23627,20;23627,20
"150030 AFUA";3751,64;3751,64
"150034 AGUA AZUL DO NORTE";4413,99;4413,99
"150040 ALENQUER";22390,39;22390,39
"150050 ALMEIRIM";10880,23;10880,23
"150060 ALTAMIRA";178967,38;178967,38
"150070 ANAJAS";6558,56;6558,56
"150080 ANANINDEUA";512587,17;512587,17
"150085 ANAPU";9808,87;9808,87
"150090 AUGUSTO CORREA";20828,74;20828,74
"150095 AURORA DO PARA";11972,44;11972,44
"150120 BAIAO";12866,36;12866,36
"150125 BANNACH";1592,30;1592,30
"150130 BARCARENA";54824,16;54824,16
"150140 BELEM";2511513,96;2511513,96
"150145 BELTERRA";1210,50;1210,50
