 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município
Período:Out/2008
"Município";"AIH_aprovadas"
"110001 ALTA FLORESTA D'OESTE";190
"110002 ARIQUEMES";388
"110004 CACOAL";473
"110005 CEREJEIRAS";123
"110008 COSTA MARQUES";55
"110009 ESPIGAO D'OESTE";155
"110011 JARU";158
"110012 JI-PARANA";906
"110014 NOVA BRASILANDIA D'OESTE";129
"110015 OURO PRETO DO OESTE";136
"110018 PIMENTA BUENO";234
"110020 PORTO VELHO";2056
"110025 PRESIDENTE MEDICI";129
"110028 ROLIM DE MOURA";475
"110029 SANTA LUZIA D'OESTE";64
"110030 VILHENA";521
"110032 SAO MIGUEL DO GUAPORE";123
"110033 NOVA MAMORE";52
"110034 ALVORADA D'OESTE";117
"110050 NOVO HORIZONTE DO OESTE";42
"110120 MINISTRO ANDREAZZA";41
"110130 MIRANTE DA SERRA";81
"110140 MONTE NEGRO";257
"110149 SAO FRANCISCO DO GUAPORE";99
"110150 SERINGUEIRAS";94
"120001 ACRELANDIA";51
"120010 BRASILEIA";202
"120020 CRUZEIRO DO SUL";969
"120030 FEIJO";93
"120033 MANCIO LIMA";55
"120034 MANOEL URBANO";36
"120038 PLACIDO DE CASTRO";28
"120040 RIO BRANCO";2086
"120042 RODRIGUES ALVES";14
"120045 SENADOR GUIOMARD";106
"120050 SENA MADUREIRA";243
"120060 TARAUACA";170
"120070 XAPURI";75
"130006 AMATURA";55
"130008 ANAMA";33
"130010 ANORI";54
"130014 APUI";84
"130020 ATALAIA DO NORTE";36
"130030 AUTAZES";133
"130040 BARCELOS";80
"130050 BARREIRINHA";94
"130060 BENJAMIN CONSTANT";123
"130063 BERURI";25
"130068 BOA VISTA DO RAMOS";33
"130070 BOCA DO ACRE";109
"130080 BORBA";134
"130083 CAAPIRANGA";38
"130090 CANUTAMA";39
"130100 CARAUARI";117
"130110 CAREIRO";148
"130120 COARI";403
"130130 CODAJAS";92
"130140 EIRUNEPE";123
"130150 ENVIRA";64
"130160 FONTE BOA";172
"130165 GUAJARA";35
"130170 HUMAITA";136
"130180 IPIXUNA";41
"130185 IRANDUBA";123
"130190 ITACOATIARA";401
"130195 ITAMARATI";32
"130200 ITAPIRANGA";36
"130220 JURUA";30
