 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município
Período:Mar/2011
"Município";"AIH_aprovadas"
"110001 ALTA FLORESTA D'OESTE";194
"110002 ARIQUEMES";475
"110003 CABIXI";12
"110004 CACOAL";511
"110005 CEREJEIRAS";160
"110006 COLORADO DO OESTE";115
"110008 COSTA MARQUES";55
"110009 ESPIGAO D'OESTE";131
"110010 GUAJARA-MIRIM";243
"110011 JARU";286
"110012 JI-PARANA";816
"110013 MACHADINHO D'OESTE";132
"110014 NOVA BRASILANDIA D'OESTE";129
"110015 OURO PRETO DO OESTE";277
"110018 PIMENTA BUENO";235
"110020 PORTO VELHO";2214
"110025 PRESIDENTE MEDICI";54
"110028 ROLIM DE MOURA";394
"110029 SANTA LUZIA D'OESTE";37
"110030 VILHENA";521
"110032 SAO MIGUEL DO GUAPORE";131
"110033 NOVA MAMORE";77
"110034 ALVORADA D'OESTE";118
"110037 ALTO ALEGRE DOS PARECIS";63
"110040 ALTO PARAISO";60
"110050 NOVO HORIZONTE DO OESTE";44
"110060 CACAULANDIA";27
"110070 CAMPO NOVO DE RONDONIA";88
"110094 CUJUBIM";44
"110100 GOVERNADOR JORGE TEIXEIRA";22
"110110 ITAPUA DO OESTE";4
"110120 MINISTRO ANDREAZZA";41
"110130 MIRANTE DA SERRA";104
"110140 MONTE NEGRO";197
"110143 NOVA UNIAO";29
"110145 PARECIS";12
"110146 PIMENTEIRAS DO OESTE";5
"110149 SAO FRANCISCO DO GUAPORE";93
"110150 SERINGUEIRAS";89
"110155 TEIXEIROPOLIS";2
"110160 THEOBROMA";27
"110170 URUPA";51
"110175 VALE DO ANARI";24
"110180 VALE DO PARAISO";19
"120005 ASSIS BRASIL";30
"120010 BRASILEIA";188
"120020 CRUZEIRO DO SUL";933
"120030 FEIJO";68
"120034 MANOEL URBANO";42
"120038 PLACIDO DE CASTRO";67
"120039 PORTO WALTER";10
"120040 RIO BRANCO";2383
"120042 RODRIGUES ALVES";37
"120043 SANTA ROSA DO PURUS";24
"120045 SENADOR GUIOMARD";70
"120050 SENA MADUREIRA";273
"120060 TARAUACA";148
"120070 XAPURI";91
