 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município
Período:Jun/2011
"Município";"AIH_aprovadas"
"110001 ALTA FLORESTA D'OESTE";164
"110002 ARIQUEMES";429
"110003 CABIXI";20
"110004 CACOAL";510
"110005 CEREJEIRAS";139
"110006 COLORADO DO OESTE";112
"110008 COSTA MARQUES";57
"110009 ESPIGAO D'OESTE";110
"110010 GUAJARA-MIRIM";289
"110011 JARU";252
"110012 JI-PARANA";827
"110013 MACHADINHO D'OESTE";162
"110014 NOVA BRASILANDIA D'OESTE";129
"110015 OURO PRETO DO OESTE";227
"110018 PIMENTA BUENO";235
"110020 PORTO VELHO";2370
"110025 PRESIDENTE MEDICI";45
"110028 ROLIM DE MOURA";325
"110029 SANTA LUZIA D'OESTE";42
"110030 VILHENA";521
"110032 SAO MIGUEL DO GUAPORE";138
"110033 NOVA MAMORE";58
"110034 ALVORADA D'OESTE";86
"110037 ALTO ALEGRE DOS PARECIS";35
"110040 ALTO PARAISO";43
"110050 NOVO HORIZONTE DO OESTE";45
"110060 CACAULANDIA";27
"110070 CAMPO NOVO DE RONDONIA";74
"110094 CUJUBIM";40
"110100 GOVERNADOR JORGE TEIXEIRA";31
"110110 ITAPUA DO OESTE";6
"110120 MINISTRO ANDREAZZA";41
"110130 MIRANTE DA SERRA";71
"110140 MONTE NEGRO";214
"110143 NOVA UNIAO";39
"110145 PARECIS";4
"110146 PIMENTEIRAS DO OESTE";7
"110149 SAO FRANCISCO DO GUAPORE";55
"110150 SERINGUEIRAS";88
"110155 TEIXEIROPOLIS";4
"110160 THEOBROMA";8
"110170 URUPA";54
"110175 VALE DO ANARI";16
"110180 VALE DO PARAISO";21
"120005 ASSIS BRASIL";25
"120010 BRASILEIA";182
"120020 CRUZEIRO DO SUL";906
"120030 FEIJO";35
"120033 MANCIO LIMA";34
"120034 MANOEL URBANO";67
"120038 PLACIDO DE CASTRO";57
"120039 PORTO WALTER";11
"120040 RIO BRANCO";2688
"120042 RODRIGUES ALVES";17
"120043 SANTA ROSA DO PURUS";31
"120045 SENADOR GUIOMARD";53
"120050 SENA MADUREIRA";241
"120060 TARAUACA";152
"120070 XAPURI";68
"130006 AMATURA";27
"130010 ANORI";12
"130014 APUI";79
"130030 AUTAZES";43
"130040 BARCELOS";20
"130050 BARREIRINHA";46
"130060 BENJAMIN CONSTANT";79
"130063 BERURI";20
"130068 BOA VISTA DO RAMOS";38
"130070 BOCA DO ACRE";141
"130080 BORBA";130
"130083 CAAPIRANGA";54
"130100 CARAUARI";18
"130110 CAREIRO";34
"130120 COARI";246
"130130 CODAJAS";93
"130150 ENVIRA";49
"130160 FONTE BOA";143
"130165 GUAJARA";13
"130170 HUMAITA";140
"130180 IPIXUNA";68
"130185 IRANDUBA";146
"130190 ITACOATIARA";341
"130200 ITAPIRANGA";35
"130210 JAPURA";11
"130230 JUTAI";66
"130240 LABREA";27
"130250 MANACAPURU";467
"130255 MANAQUIRI";26
"130260 MANAUS";9426
"130270 MANICORE";103
"130280 MARAA";85
"130290 MAUES";207
"130300 NHAMUNDA";16
"130310 NOVA OLINDA DO NORTE";117
"130320 NOVO AIRAO";7
"130330 NOVO ARIPUANA";17
"130340 PARINTINS";500
"130350 PAUINI";110
"130353 PRESIDENTE FIGUEIREDO";113
"130356 RIO PRETO DA EVA";64
"130360 SANTA ISABEL DO RIO NEGRO";36
"130370 SANTO ANTONIO DO ICA";43
"130380 SAO GABRIEL DA CACHOEIRA";92
"130390 SAO PAULO DE OLIVENCA";109
"130395 SAO SEBASTIAO DO UATUMA";29
"130400 SILVES";29
"130406 TABATINGA";124
"130420 TEFE";354
"130430 URUCARA";36
"130440 URUCURITUBA";28
"140005 ALTO ALEGRE";31
"140010 BOA VISTA";1739
"140015 BONFIM";16
"140020 CARACARAI";11
"140023 CAROEBE";24
"140030 MUCAJAI";10
"140040 NORMANDIA";44
"140045 PACARAIMA";43
"140047 RORAINOPOLIS";47
"140050 SAO JOAO DA BALIZA";27
"140060 SAO LUIZ";25
"150010 ABAETETUBA";935
"150013 ABEL FIGUEIREDO";36
"150020 ACARA";173
"150030 AFUA";216
"150034 AGUA AZUL DO NORTE";90
"150040 ALENQUER";421
"150050 ALMEIRIM";78
"150060 ALTAMIRA";1223
"150070 ANAJAS";102
"150080 ANANINDEUA";3882
"150090 AUGUSTO CORREA";291
"150120 BAIAO";200
"150130 BARCARENA";300
"150140 BELEM";8223
"150145 BELTERRA";68
"150150 BENEVIDES";236
"150157 BOM JESUS DO TOCANTINS";116
"150170 BRAGANCA";2045
"150172 BRASIL NOVO";222
"150175 BREJO GRANDE DO ARAGUAIA";49
"150178 BREU BRANCO";38
"150180 BREVES";466
"150190 BUJARU";193
"150200 CACHOEIRA DO ARARI";98
"150210 CAMETA";670
"150215 CANAA DOS CARAJAS";55
"150220 CAPANEMA";897
"150230 CAPITAO POCO";532
"150240 CASTANHAL";1378
"150270 CONCEICAO DO ARAGUAIA";323
"150275 CONCORDIA DO PARA";125
"150276 CUMARU DO NORTE";38
"150277 CURIONOPOLIS";137
"150280 CURRALINHO";181
"150290 CURUCA";131
"150293 DOM ELISEU";323
"150295 ELDORADO DOS CARAJAS";281
"150300 FARO";49
"150304 FLORESTA DO ARAGUAIA";108
"150309 GOIANESIA DO PARA";242
"150310 GURUPA";119
"150320 IGARAPE-ACU";76
"150330 IGARAPE-MIRI";657
"150340 INHANGAPI";77
"150345 IPIXUNA DO PARA";214
"150350 IRITUIA";115
"150360 ITAITUBA";761
"150370 ITUPIRANGA";114
"150380 JACUNDA";429
"150390 JURUTI";210
"150400 LIMOEIRO DO AJURU";178
"150405 MAE DO RIO";289
"150420 MARABA";1201
"150440 MARAPANIM";95
"150442 MARITUBA";535
"150445 MEDICILANDIA";133
"150450 MELGACO";27
"150460 MOCAJUBA";127
"150470 MOJU";250
"150480 MONTE ALEGRE";362
"150490 MUANA";154
"150495 NOVA ESPERANCA DO PIRIA";158
"150503 NOVO PROGRESSO";222
"150506 NOVO REPARTIMENTO";355
"150510 OBIDOS";303
"150520 OEIRAS DO PARA";71
"150540 OUREM";88
"150543 OURILANDIA DO NORTE";183
"150548 PACAJA";204
"150549 PALESTINA DO PARA";51
"150550 PARAGOMINAS";365
"150553 PARAUAPEBAS";616
"150555 PAU D'ARCO";70
"150563 PICARRA";87
"150565 PLACAS";73
"150580 PORTEL";178
"150590 PORTO DE MOZ";163
"150600 PRAINHA";109
"150613 REDENCAO";758
"150616 RIO MARIA";163
"150618 RONDON DO PARA";570
"150619 RUROPOLIS";168
"150620 SALINOPOLIS";518
"150630 SALVATERRA";96
"150640 SANTA CRUZ DO ARARI";22
"150650 SANTA IZABEL DO PARA";301
"150658 SANTA MARIA DAS BARREIRAS";62
"150660 SANTA MARIA DO PARA";187
"150670 SANTANA DO ARAGUAIA";96
"150680 SANTAREM";1501
"150700 SANTO ANTONIO DO TAUA";166
"150715 SAO DOMINGOS DO ARAGUAIA";181
"150720 SAO DOMINGOS DO CAPIM";114
"150730 SAO FELIX DO XINGU";334
"150745 SAO GERALDO DO ARAGUAIA";266
"150747 SAO JOAO DE PIRABAS";101
"150750 SAO JOAO DO ARAGUAIA";41
"150760 SAO MIGUEL DO GUAMA";196
"150770 SAO SEBASTIAO DA BOA VISTA";100
"150780 SENADOR JOSE PORFIRIO";70
"150790 SOURE";103
"150795 TAILANDIA";227
"150797 TERRA SANTA";95
"150800 TOME-ACU";309
"150803 TRACUATEUA";129
"150805 TRAIRAO";68
"150808 TUCUMA";254
"150810 TUCURUI";572
"150812 ULIANOPOLIS";303
"150815 URUARA";380
"150820 VIGIA";224
"150830 VISEU";250
"150835 VITORIA DO XINGU";38
"150840 XINGUARA";182
"160020 CALCOENE";39
"160027 LARANJAL DO JARI";278
"160030 MACAPA";2192
"160050 OIAPOQUE";49
"160053 PORTO GRANDE";56
"160060 SANTANA";502
"170070 ALVORADA";18
"170100 ANANAS";52
"170190 ARAGUACEMA";50
"170200 ARAGUACU";95
"170210 ARAGUAINA";1958
"170220 ARAGUATINS";10
"170230 ARAPOEMA";90
"170240 ARRAIAS";143
"170255 AUGUSTINOPOLIS";1123
"170550 COLINAS DO TOCANTINS";234
"170700 DIANOPOLIS";195
"170710 DIVINOPOLIS DO TOCANTINS";13
"170730 DUERE";15
"170765 FIGUEIROPOLIS";6
"170820 FORMOSO DO ARAGUAIA";40
"170900 GOIATINS";82
"170930 GUARAI";240
"170950 GURUPI";581
"171050 ITACAJA";46
"171190 LAGOA DA CONFUSAO";12
"171320 MIRACEMA DO TOCANTINS";285
"171330 MIRANORTE";87
"171360 MONTE DO CARMO";16
"171420 NATIVIDADE";17
"171430 NAZARE";12
"171575 PALMEIROPOLIS";17
"171610 PARAISO DO TOCANTINS";456
"171620 PARANA";23
"171650 PEDRO AFONSO";206
"171660 PEIXE";5
"171670 COLMEIA";20
"171750 PIUM";30
"171820 PORTO NACIONAL";624
"171840 PRESIDENTE KENNEDY";10
"172065 SILVANOPOLIS";15
"172090 TAGUATINGA";195
"172100 PALMAS";2047
"172120 TOCANTINOPOLIS";171
"172210 XAMBIOA";79
"210005 ACAILANDIA";389
"210020 ALCANTARA";34
"210030 ALDEIAS ALTAS";106
"210047 ALTO ALEGRE DO PINDARE";194
"210050 ALTO PARNAIBA";82
"210060 AMARANTE DO MARANHAO";177
"210070 ANAJATUBA";124
"210080 ANAPURUS";55
"210090 ARAIOSES";186
"210095 ARAME";156
"210100 ARARI";129
"210110 AXIXA";76
