 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município
Período:Jun/2022
"Município";"AIH_aprovadas"
"110001 ALTA FLORESTA D'OESTE";159
"110002 ARIQUEMES";597
"110003 CABIXI";10
"110004 CACOAL";967
"110005 CEREJEIRAS";70
"110006 COLORADO DO OESTE";42
"110008 COSTA MARQUES";9
"110009 ESPIGAO D'OESTE";163
"110010 GUAJARA-MIRIM";350
"110011 JARU";242
"110012 JI-PARANA";745
"110013 MACHADINHO D'OESTE";171
"110014 NOVA BRASILANDIA D'OESTE";132
"110015 OURO PRETO DO OESTE";242
"110018 PIMENTA BUENO";372
"110020 PORTO VELHO";3152
"110025 PRESIDENTE MEDICI";71
"110028 ROLIM DE MOURA";270
"110029 SANTA LUZIA D'OESTE";100
"110030 VILHENA";574
"110032 SAO MIGUEL DO GUAPORE";147
"110033 NOVA MAMORE";98
"110034 ALVORADA D'OESTE";96
"110037 ALTO ALEGRE DOS PARECIS";40
"110040 ALTO PARAISO";38
"110045 BURITIS";48
"110050 NOVO HORIZONTE DO OESTE";36
"110060 CACAULANDIA";6
"110070 CAMPO NOVO DE RONDONIA";9
"110094 CUJUBIM";48
"110100 GOVERNADOR JORGE TEIXEIRA";12
"110110 ITAPUA DO OESTE";8
"110120 MINISTRO ANDREAZZA";12
"110130 MIRANTE DA SERRA";49
"110140 MONTE NEGRO";20
"110143 NOVA UNIAO";12
"110145 PARECIS";36
"110146 PIMENTEIRAS DO OESTE";9
"110149 SAO FRANCISCO DO GUAPORE";68
"110150 SERINGUEIRAS";104
"110155 TEIXEIROPOLIS";2
"110160 THEOBROMA";6
"110170 URUPA";100
"110175 VALE DO ANARI";14
"110180 VALE DO PARAISO";12
"120001 ACRELANDIA";10
"120005 ASSIS BRASIL";10
"120010 BRASILEIA";288
"120020 CRUZEIRO DO SUL";709
"120030 FEIJO";100
"120033 MANCIO LIMA";35
"120034 MANOEL URBANO";39
"120035 MARECHAL THAUMATURGO";50
"120038 PLACIDO DE CASTRO";8
"120039 PORTO WALTER";41
"120040 RIO BRANCO";1922
"120042 RODRIGUES ALVES";5
"120045 SENADOR GUIOMARD";37
"120050 SENA MADUREIRA";175
"120060 TARAUACA";204
"120070 XAPURI";56
"130002 ALVARAES";12
"130006 AMATURA";57
"130008 ANAMA";47
"130010 ANORI";42
"130014 APUI";92
"130020 ATALAIA DO NORTE";35
"130030 AUTAZES";91
"130040 BARCELOS";48
"130050 BARREIRINHA";97
"130060 BENJAMIN CONSTANT";75
"130063 BERURI";63
"130068 BOA VISTA DO RAMOS";72
"130070 BOCA DO ACRE";159
"130080 BORBA";225
"130083 CAAPIRANGA";52
"130090 CANUTAMA";26
"130100 CARAUARI";101
"130110 CAREIRO";123
"130115 CAREIRO DA VARZEA";1
"130120 COARI";456
"130130 CODAJAS";100
"130140 EIRUNEPE";5
"130160 FONTE BOA";104
"130165 GUAJARA";47
"130170 HUMAITA";251
"130180 IPIXUNA";121
"130185 IRANDUBA";64
"130190 ITACOATIARA";383
"130195 ITAMARATI";58
"130200 ITAPIRANGA";25
"130220 JURUA";28
"130230 JUTAI";148
"130240 LABREA";198
"130250 MANACAPURU";493
"130255 MANAQUIRI";76
"130260 MANAUS";8610
"130270 MANICORE";209
"130280 MARAA";38
"130290 MAUES";316
"130300 NHAMUNDA";48
"130310 NOVA OLINDA DO NORTE";122
"130320 NOVO AIRAO";52
"130330 NOVO ARIPUANA";115
"130340 PARINTINS";589
"130353 PRESIDENTE FIGUEIREDO";135
"130356 RIO PRETO DA EVA";36
"130360 SANTA ISABEL DO RIO NEGRO";37
"130370 SANTO ANTONIO DO ICA";214
"130380 SAO GABRIEL DA CACHOEIRA";192
"130390 SAO PAULO DE OLIVENCA";124
"130395 SAO SEBASTIAO DO UATUMA";56
"130400 SILVES";62
"130406 TABATINGA";214
"130410 TAPAUA";108
"130420 TEFE";475
"130423 TONANTINS";103
"130430 URUCARA";27
"140010 BOA VISTA";668
"150010 ABAETETUBA";940
"150013 ABEL FIGUEIREDO";34
"150020 ACARA";144
"150030 AFUA";79
"150034 AGUA AZUL DO NORTE";83
"150040 ALENQUER";363
"150050 ALMEIRIM";203
"150060 ALTAMIRA";906
"150070 ANAJAS";136
"150080 ANANINDEUA";1935
"150085 ANAPU";228
"150090 AUGUSTO CORREA";203
"150095 AURORA DO PARA";121
"150110 BAGRE";3
"150120 BAIAO";182
"150125 BANNACH";15
"150130 BARCARENA";591
"150140 BELEM";10044
"150145 BELTERRA";70
"150157 BOM JESUS DO TOCANTINS";87
"150170 BRAGANCA";1261
"150172 BRASIL NOVO";229
"150175 BREJO GRANDE DO ARAGUAIA";56
"150178 BREU BRANCO";84
"150180 BREVES";998
"150210 CAMETA";601
"150215 CANAA DOS CARAJAS";249
"150220 CAPANEMA";559
"150230 CAPITAO POCO";199
"150240 CASTANHAL";1998
"150270 CONCEICAO DO ARAGUAIA";364
"150275 CONCORDIA DO PARA";45
"150276 CUMARU DO NORTE";50
"150277 CURIONOPOLIS";105
"150280 CURRALINHO";120
"150290 CURUCA";118
"150293 DOM ELISEU";226
"150295 ELDORADO DOS CARAJAS";98
"150300 FARO";48
"150304 FLORESTA DO ARAGUAIA";107
"150307 GARRAFAO DO NORTE";64
"150309 GOIANESIA DO PARA";115
"150310 GURUPA";106
"150320 IGARAPE-ACU";43
"150330 IGARAPE-MIRI";709
"150345 IPIXUNA DO PARA";444
"150350 IRITUIA";78
"150360 ITAITUBA";597
"150370 ITUPIRANGA";122
"150375 JACAREACANGA";135
"150380 JACUNDA";176
"150390 JURUTI";187
"150400 LIMOEIRO DO AJURU";89
"150405 MAE DO RIO";150
"150420 MARABA";1759
"150430 MARACANA";43
"150440 MARAPANIM";22
"150442 MARITUBA";652
"150445 MEDICILANDIA";174
"150450 MELGACO";80
"150460 MOCAJUBA";175
"150470 MOJU";181
"150480 MONTE ALEGRE";250
"150490 MUANA";178
"150495 NOVA ESPERANCA DO PIRIA";52
"150497 NOVA IPIXUNA";17
"150503 NOVO PROGRESSO";131
"150506 NOVO REPARTIMENTO";155
"150510 OBIDOS";204
"150520 OEIRAS DO PARA";127
"150530 ORIXIMINA";334
"150540 OUREM";79
"150543 OURILANDIA DO NORTE";329
"150548 PACAJA";206
"150549 PALESTINA DO PARA";43
"150550 PARAGOMINAS";359
"150553 PARAUAPEBAS";847
"150555 PAU D'ARCO";43
"150563 PICARRA";46
"150565 PLACAS";126
"150570 PONTA DE PEDRAS";93
"150580 PORTEL";186
"150590 PORTO DE MOZ";187
"150600 PRAINHA";82
"150613 REDENCAO";734
"150616 RIO MARIA";119
"150618 RONDON DO PARA";348
"150619 RUROPOLIS";100
"150620 SALINOPOLIS";150
"150630 SALVATERRA";91
"150640 SANTA CRUZ DO ARARI";39
"150650 SANTA IZABEL DO PARA";114
"150658 SANTA MARIA DAS BARREIRAS";78
"150660 SANTA MARIA DO PARA";55
"150670 SANTANA DO ARAGUAIA";219
"150680 SANTAREM";1795
"150700 SANTO ANTONIO DO TAUA";276
"150715 SAO DOMINGOS DO ARAGUAIA";31
"150720 SAO DOMINGOS DO CAPIM";99
"150730 SAO FELIX DO XINGU";352
"150745 SAO GERALDO DO ARAGUAIA";204
"150747 SAO JOAO DE PIRABAS";47
"150750 SAO JOAO DO ARAGUAIA";35
"150760 SAO MIGUEL DO GUAMA";194
"150770 SAO SEBASTIAO DA BOA VISTA";102
"150775 SAPUCAIA";27
"150780 SENADOR JOSE PORFIRIO";56
"150790 SOURE";159
"150795 TAILANDIA";383
"150797 TERRA SANTA";84
"150800 TOME-ACU";216
"150803 TRACUATEUA";67
"150805 TRAIRAO";119
"150808 TUCUMA";183
"150810 TUCURUI";328
"150812 ULIANOPOLIS";278
"150815 URUARA";280
"150820 VIGIA";223
"150830 VISEU";185
"150835 VITORIA DO XINGU";135
"150840 XINGUARA";212
"160005 SERRA DO NAVIO";2
"160010 AMAPA";43
"160015 PEDRA BRANCA DO AMAPARI";11
"160020 CALCOENE";16
"160023 FERREIRA GOMES";9
"160027 LARANJAL DO JARI";364
"160030 MACAPA";2415
"160040 MAZAGAO";20
"160050 OIAPOQUE";123
"160053 PORTO GRANDE";25
"160060 SANTANA";396
"160070 TARTARUGALZINHO";7
"170070 ALVORADA";98
"170100 ANANAS";21
"170190 ARAGUACEMA";29
"170200 ARAGUACU";29
"170210 ARAGUAINA";1690
"170220 ARAGUATINS";32
"170230 ARAPOEMA";72
"170240 ARRAIAS";83
"170255 AUGUSTINOPOLIS";318
"170550 COLINAS DO TOCANTINS";110
"170700 DIANOPOLIS";79
"170710 DIVINOPOLIS DO TOCANTINS";14
"170820 FORMOSO DO ARAGUAIA";59
"170900 GOIATINS";4
"170930 GUARAI";178
"170950 GURUPI";971
"171320 MIRACEMA DO TOCANTINS";248
"171360 MONTE DO CARMO";7
"171420 NATIVIDADE";7
"171575 PALMEIROPOLIS";16
"171610 PARAISO DO TOCANTINS";395
"171620 PARANA";14
"171650 PEDRO AFONSO";80
"171660 PEIXE";11
"171670 COLMEIA";3
"171750 PIUM";70
"171790 PONTE ALTA DO TOCANTINS";2
"171820 PORTO NACIONAL";503
"172065 SILVANOPOLIS";2
"172080 SITIO NOVO DO TOCANTINS";17
"172090 TAGUATINGA";79
"172100 PALMAS";2417
"172120 TOCANTINOPOLIS";83
"172210 XAMBIOA";68
"210005 ACAILANDIA";505
"210020 ALCANTARA";45
"210030 ALDEIAS ALTAS";64
"210043 ALTO ALEGRE DO MARANHAO";172
"210047 ALTO ALEGRE DO PINDARE";225
"210050 ALTO PARNAIBA";38
"210060 AMARANTE DO MARANHAO";328
"210070 ANAJATUBA";40
"210080 ANAPURUS";62
"210083 APICUM-ACU";101
"210087 ARAGUANA";80
"210090 ARAIOSES";30
"210095 ARAME";145
"210100 ARARI";47
"210110 AXIXA";45
"210120 BACABAL";989
"210125 BACABEIRA";13
"210130 BACURI";106
"210140 BALSAS";759
"210150 BARAO DE GRAJAU";45
"210160 BARRA DO CORDA";501
"210170 BARREIRINHAS";355
"210177 BELA VISTA DO MARANHAO";78
"210190 BEQUIMAO";52
"210193 BERNARDO DO MEARIM";52
"210200 BOM JARDIM";172
"210203 BOM JESUS DAS SELVAS";76
"210210 BREJO";106
"210220 BURITI";89
"210230 BURITI BRAVO";176
"210232 BURITICUPU";321
"210240 CAJAPIO";31
