 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município
Período:Abr/2025
"Município";"AIH_aprovadas"
"110001 ALTA FLORESTA D'OESTE";181
"110002 ARIQUEMES";17
"110003 CABIXI";19
"110004 CACOAL";1433
"110006 COLORADO DO OESTE";2
"110012 JI-PARANA";61
"110013 MACHADINHO D'OESTE";297
"110018 PIMENTA BUENO";312
"110020 PORTO VELHO";3388
"110026 RIO CRESPO";4
"110028 ROLIM DE MOURA";326
"110030 VILHENA";1044
"110032 SAO MIGUEL DO GUAPORE";105
"110033 NOVA MAMORE";61
"110034 ALVORADA D'OESTE";67
"110045 BURITIS";141
"110070 CAMPO NOVO DE RONDONIA";8
"110080 CANDEIAS DO JAMARI";14
"110120 MINISTRO ANDREAZZA";14
"110140 MONTE NEGRO";50
"110143 NOVA UNIAO";10
"110149 SAO FRANCISCO DO GUAPORE";103
"110155 TEIXEIROPOLIS";26
"110160 THEOBROMA";15
"110170 URUPA";57
"110180 VALE DO PARAISO";31
"130006 AMATURA";61
"130010 ANORI";171
"130014 APUI";82
"130020 ATALAIA DO NORTE";82
"130030 AUTAZES";150
"130063 BERURI";79
"130068 BOA VISTA DO RAMOS";83
"130083 CAAPIRANGA";37
"130090 CANUTAMA";68
"130100 CARAUARI";126
"130110 CAREIRO";156
"130120 COARI";303
"130150 ENVIRA";34
"130160 FONTE BOA";101
"130165 GUAJARA";32
"130200 ITAPIRANGA";34
"130250 MANACAPURU";688
"130255 MANAQUIRI";79
"130260 MANAUS";11458
"130270 MANICORE";205
"130290 MAUES";209
"130300 NHAMUNDA";81
"130320 NOVO AIRAO";87
"130330 NOVO ARIPUANA";143
"130340 PARINTINS";862
"130350 PAUINI";78
"130353 PRESIDENTE FIGUEIREDO";107
"130356 RIO PRETO DA EVA";33
"130380 SAO GABRIEL DA CACHOEIRA";175
"130395 SAO SEBASTIAO DO UATUMA";64
"130420 TEFE";514
"130423 TONANTINS";129
"140005 ALTO ALEGRE";24
"140010 BOA VISTA";2024
"140020 CARACARAI";8
"140023 CAROEBE";9
"140040 NORMANDIA";10
"140045 PACARAIMA";9
"140047 RORAINOPOLIS";151
"140050 SAO JOAO DA BALIZA";11
"140060 SAO LUIZ";8
"150010 ABAETETUBA";889
"150013 ABEL FIGUEIREDO";27
"150020 ACARA";111
"150030 AFUA";79
"150034 AGUA AZUL DO NORTE";100
"150040 ALENQUER";454
"150050 ALMEIRIM";173
"150060 ALTAMIRA";1080
"150070 ANAJAS";269
"150080 ANANINDEUA";2009
"150090 AUGUSTO CORREA";313
"150095 AURORA DO PARA";173
"150110 BAGRE";38
"150120 BAIAO";143
"150130 BARCARENA";434
"150140 BELEM";11223
"150170 BRAGANCA";1053
"150180 BREVES";382
"150200 CACHOEIRA DO ARARI";116
"150215 CANAA DOS CARAJAS";494
"150220 CAPANEMA";790
"150230 CAPITAO POCO";86
"150240 CASTANHAL";2141
"150270 CONCEICAO DO ARAGUAIA";370
"150275 CONCORDIA DO PARA";62
"150290 CURUCA";142
"150295 ELDORADO DOS CARAJAS";99
"150300 FARO";38
"150304 FLORESTA DO ARAGUAIA";93
"150307 GARRAFAO DO NORTE";31
"150310 GURUPA";164
"150320 IGARAPE-ACU";119
"150330 IGARAPE-MIRI";395
"150340 INHANGAPI";5
"150345 IPIXUNA DO PARA";376
"150360 ITAITUBA";395
"150375 JACAREACANGA";113
"150380 JACUNDA";252
"150390 JURUTI";29
"150400 LIMOEIRO DO AJURU";96
"150420 MARABA";1346
"150442 MARITUBA";584
"150445 MEDICILANDIA";136
"150450 MELGACO";2
"150470 MOJU";160
"150480 MONTE ALEGRE";310
"150495 NOVA ESPERANCA DO PIRIA";36
"150503 NOVO PROGRESSO";222
"150520 OEIRAS DO PARA";99
"150530 ORIXIMINA";99
"150543 OURILANDIA DO NORTE";306
"150548 PACAJA";204
"150550 PARAGOMINAS";578
"150553 PARAUAPEBAS";988
"150555 PAU D'ARCO";116
"150563 PICARRA";62
"150570 PONTA DE PEDRAS";94
"150590 PORTO DE MOZ";161
"150613 REDENCAO";1011
"150616 RIO MARIA";279
"150618 RONDON DO PARA";191
"150620 SALINOPOLIS";239
"150640 SANTA CRUZ DO ARARI";71
"150650 SANTA IZABEL DO PARA";197
"150670 SANTANA DO ARAGUAIA";228
"150680 SANTAREM";1876
"150700 SANTO ANTONIO DO TAUA";420
"150715 SAO DOMINGOS DO ARAGUAIA";39
"150730 SAO FELIX DO XINGU";347
"150747 SAO JOAO DE PIRABAS";67
"150750 SAO JOAO DO ARAGUAIA";14
"150760 SAO MIGUEL DO GUAMA";205
"150795 TAILANDIA";368
"150800 TOME-ACU";276
"150803 TRACUATEUA";109
"150810 TUCURUI";507
"150812 ULIANOPOLIS";205
"150815 URUARA";317
"150835 VITORIA DO XINGU";131
"150840 XINGUARA";250
"160005 SERRA DO NAVIO";4
"160010 AMAPA";23
"160015 PEDRA BRANCA DO AMAPARI";8
"160020 CALCOENE";39
"160023 FERREIRA GOMES";2
"160027 LARANJAL DO JARI";380
"160030 MACAPA";3652
"160040 MAZAGAO";14
"160050 OIAPOQUE";158
"160053 PORTO GRANDE";343
"160060 SANTANA";601
"160070 TARTARUGALZINHO";34
"170070 ALVORADA";39
"170200 ARAGUACU";59
"170210 ARAGUAINA";2384
"170220 ARAGUATINS";75
"170230 ARAPOEMA";87
"170240 ARRAIAS";61
"170255 AUGUSTINOPOLIS";322
"170550 COLINAS DO TOCANTINS";120
"170700 DIANOPOLIS";140
"170820 FORMOSO DO ARAGUAIA";99
"170900 GOIATINS";16
"170930 GUARAI";170
"170950 GURUPI";914
"171320 MIRACEMA DO TOCANTINS";269
"171575 PALMEIROPOLIS";5
"171610 PARAISO DO TOCANTINS";598
"171650 PEDRO AFONSO";100
"171700 PINDORAMA DO TOCANTINS";8
"171790 PONTE ALTA DO TOCANTINS";6
"171820 PORTO NACIONAL";529
"172080 SITIO NOVO DO TOCANTINS";20
"172090 TAGUATINGA";71
"172100 PALMAS";2365
"172120 TOCANTINOPOLIS";92
"172210 XAMBIOA";122
"210005 ACAILANDIA";665
"210043 ALTO ALEGRE DO MARANHAO";363
