 Procedimentos hospitalares do SUS - por local de internação - Brasil
Valor serviços hospitalares por Município e Ano processamento
Período:Jan/2023
"Município";"2023";"Total"
"110001 ALTA FLORESTA D'OESTE";55315,08;55315,08
"110002 ARIQUEMES";391464,43;391464,43
"110003 CABIXI";4884,92;4884,92
"110004 CACOAL";534514,73;534514,73
"110005 CEREJEIRAS";27949,79;27949,79
"110006 COLORADO DO OESTE";19516,90;19516,90
"110008 COSTA MARQUES";3693,06;3693,06
"110009 ESPIGAO D'OESTE";21825,45;21825,45
"110010 GUAJARA-MIRIM";88768,49;88768,49
"110011 JARU";66588,40;66588,40
"110012 JI-PARANA";436410,90;436410,90
"110013 MACHADINHO D'OESTE";32447,10;32447,10
"110014 NOVA BRASILANDIA D'OESTE";30724,63;30724,63
"110015 OURO PRETO DO OESTE";100491,73;100491,73
"110018 PIMENTA BUENO";98747,87;98747,87
"110020 PORTO VELHO";5577480,77;5577480,77
"110025 PRESIDENTE MEDICI";16952,65;16952,65
"110026 RIO CRESPO";159,84;159,84
"110028 ROLIM DE MOURA";82009,31;82009,31
"110029 SANTA LUZIA D'OESTE";18757,05;18757,05
"110030 VILHENA";432670,97;432670,97
"110032 SAO MIGUEL DO GUAPORE";40061,67;40061,67
"110033 NOVA MAMORE";21938,28;21938,28
"110034 ALVORADA D'OESTE";25953,88;25953,88
"110037 ALTO ALEGRE DOS PARECIS";17479,37;17479,37
"110040 ALTO PARAISO";6455,07;6455,07
"110045 BURITIS";32363,94;32363,94
"110050 NOVO HORIZONTE DO OESTE";13978,70;13978,70
"110060 CACAULANDIA";1549,62;1549,62
"110070 CAMPO NOVO DE RONDONIA";2139,12;2139,12
"110080 CANDEIAS DO JAMARI";3288,49;3288,49
"110094 CUJUBIM";3626,96;3626,96
"110100 GOVERNADOR JORGE TEIXEIRA";3349,07;3349,07
"110120 MINISTRO ANDREAZZA";6182,94;6182,94
"110130 MIRANTE DA SERRA";31430,67;31430,67
"110140 MONTE NEGRO";13896,24;13896,24
"110143 NOVA UNIAO";2456,32;2456,32
"110145 PARECIS";10553,15;10553,15
"110146 PIMENTEIRAS DO OESTE";848,27;848,27
"110149 SAO FRANCISCO DO GUAPORE";15225,50;15225,50
"110150 SERINGUEIRAS";33609,57;33609,57
"110155 TEIXEIROPOLIS";536,07;536,07
"110160 THEOBROMA";3083,43;3083,43
"110170 URUPA";15168,99;15168,99
"110175 VALE DO ANARI";8844,76;8844,76
"110180 VALE DO PARAISO";4166,38;4166,38
"120001 ACRELANDIA";1415,14;1415,14
"120010 BRASILEIA";58641,67;58641,67
"120020 CRUZEIRO DO SUL";312967,78;312967,78
"120030 FEIJO";23899,45;23899,45
"120033 MANCIO LIMA";13683,79;13683,79
"120035 MARECHAL THAUMATURGO";4847,59;4847,59
"120038 PLACIDO DE CASTRO";3603,07;3603,07
"120039 PORTO WALTER";4864,85;4864,85
"120040 RIO BRANCO";2019172,35;2019172,35
"120045 SENADOR GUIOMARD";12238,97;12238,97
"120050 SENA MADUREIRA";41901,96;41901,96
"120060 TARAUACA";43399,35;43399,35
"120070 XAPURI";9462,18;9462,18
"130002 ALVARAES";10888,07;10888,07
"130006 AMATURA";13033,71;13033,71
"130008 ANAMA";12554,28;12554,28
"130010 ANORI";42846,00;42846,00
"130014 APUI";29471,65;29471,65
"130020 ATALAIA DO NORTE";12602,86;12602,86
"130030 AUTAZES";26189,68;26189,68
"130040 BARCELOS";20676,06;20676,06
"130050 BARREIRINHA";30471,21;30471,21
"130060 BENJAMIN CONSTANT";26645,70;26645,70
"130063 BERURI";14527,46;14527,46
"130068 BOA VISTA DO RAMOS";19882,99;19882,99
"130070 BOCA DO ACRE";34419,05;34419,05
"130080 BORBA";54382,37;54382,37
"130083 CAAPIRANGA";6680,75;6680,75
"130090 CANUTAMA";13721,23;13721,23
"130100 CARAUARI";36535,48;36535,48
"130110 CAREIRO";30622,83;30622,83
"130115 CAREIRO DA VARZEA";1723,30;1723,30
"130120 COARI";121149,06;121149,06
"130130 CODAJAS";33980,40;33980,40
"130150 ENVIRA";12648,49;12648,49
"130160 FONTE BOA";29257,34;29257,34
"130170 HUMAITA";85081,45;85081,45
"130180 IPIXUNA";63131,60;63131,60
"130185 IRANDUBA";5386,70;5386,70
"130190 ITACOATIARA";139287,42;139287,42
"130195 ITAMARATI";22211,36;22211,36
"130200 ITAPIRANGA";11034,63;11034,63
"130210 JAPURA";10894,45;10894,45
"130230 JUTAI";32971,34;32971,34
"130240 LABREA";59492,86;59492,86
"130250 MANACAPURU";198874,15;198874,15
"130255 MANAQUIRI";10170,00;10170,00
"130260 MANAUS";13969633,34;13969633,34
"130270 MANICORE";48396,18;48396,18
"130290 MAUES";84191,09;84191,09
"130310 NOVA OLINDA DO NORTE";28203,55;28203,55
"130320 NOVO AIRAO";39019,29;39019,29
"130330 NOVO ARIPUANA";37623,09;37623,09
"130340 PARINTINS";122497,21;122497,21
"130350 PAUINI";16428,76;16428,76
"130353 PRESIDENTE FIGUEIREDO";29388,17;29388,17
"130356 RIO PRETO DA EVA";8407,69;8407,69
"130360 SANTA ISABEL DO RIO NEGRO";14426,38;14426,38
"130370 SANTO ANTONIO DO ICA";21448,41;21448,41
"130380 SAO GABRIEL DA CACHOEIRA";38961,12;38961,12
"130390 SAO PAULO DE OLIVENCA";89477,02;89477,02
"130395 SAO SEBASTIAO DO UATUMA";15455,82;15455,82
"130400 SILVES";17063,52;17063,52
"130406 TABATINGA";69829,09;69829,09
"130410 TAPAUA";10227,65;10227,65
"130420 TEFE";154736,89;154736,89
"130423 TONANTINS";29053,15;29053,15
"130426 UARINI";23288,43;23288,43
"130430 URUCARA";25521,88;25521,88
"130440 URUCURITUBA";10777,36;10777,36
"140005 ALTO ALEGRE";3908,39;3908,39
"140010 BOA VISTA";3316278,99;3316278,99
"140015 BONFIM";1378,00;1378,00
"140020 CARACARAI";6388,95;6388,95
"140023 CAROEBE";4731,03;4731,03
"140040 NORMANDIA";4807,38;4807,38
"140045 PACARAIMA";13391,15;13391,15
"140047 RORAINOPOLIS";88287,80;88287,80
"140050 SAO JOAO DA BALIZA";4969,14;4969,14
"140060 SAO LUIZ";1618,90;1618,90
"150010 ABAETETUBA";474719,38;474719,38
"150013 ABEL FIGUEIREDO";9905,51;9905,51
"150020 ACARA";24760,80;24760,80
"150030 AFUA";17639,55;17639,55
"150034 AGUA AZUL DO NORTE";15019,23;15019,23
"150040 ALENQUER";83437,04;83437,04
"150050 ALMEIRIM";64724,11;64724,11
"150060 ALTAMIRA";567126,75;567126,75
"150070 ANAJAS";36283,43;36283,43
"150080 ANANINDEUA";2705211,69;2705211,69
"150085 ANAPU";50008,79;50008,79
"150090 AUGUSTO CORREA";76817,16;76817,16
"150095 AURORA DO PARA";33020,97;33020,97
"150120 BAIAO";82529,01;82529,01
"150125 BANNACH";2973,15;2973,15
"150130 BARCARENA";363322,16;363322,16
"150140 BELEM";17168621,73;17168621,73
"150145 BELTERRA";7201,06;7201,06
"150157 BOM JESUS DO TOCANTINS";21756,15;21756,15
"150170 BRAGANCA";798745,57;798745,57
"150172 BRASIL NOVO";95973,61;95973,61
"150175 BREJO GRANDE DO ARAGUAIA";13757,47;13757,47
"150178 BREU BRANCO";25351,87;25351,87
"150180 BREVES";576102,69;576102,69
"150210 CAMETA";198650,48;198650,48
"150215 CANAA DOS CARAJAS";83399,86;83399,86
"150220 CAPANEMA";771402,68;771402,68
"150230 CAPITAO POCO";84118,05;84118,05
"150240 CASTANHAL";1997542,59;1997542,59
"150250 CHAVES";6469,17;6469,17
"150270 CONCEICAO DO ARAGUAIA";163156,13;163156,13
"150275 CONCORDIA DO PARA";24896,68;24896,68
"150276 CUMARU DO NORTE";15879,94;15879,94
"150277 CURIONOPOLIS";32699,52;32699,52
"150280 CURRALINHO";50080,08;50080,08
"150290 CURUCA";47577,50;47577,50
"150293 DOM ELISEU";56826,16;56826,16
"150295 ELDORADO DOS CARAJAS";38368,32;38368,32
"150300 FARO";8987,90;8987,90
"150304 FLORESTA DO ARAGUAIA";44839,92;44839,92
"150307 GARRAFAO DO NORTE";25397,06;25397,06
"150309 GOIANESIA DO PARA";54791,35;54791,35
"150310 GURUPA";33578,44;33578,44
"150320 IGARAPE-ACU";32962,61;32962,61
"150330 IGARAPE-MIRI";184211,32;184211,32
"150345 IPIXUNA DO PARA";139041,25;139041,25
"150350 IRITUIA";24803,25;24803,25
"150360 ITAITUBA";380640,23;380640,23
"150370 ITUPIRANGA";28446,72;28446,72
"150375 JACAREACANGA";29140,99;29140,99
"150380 JACUNDA";59658,18;59658,18
"150390 JURUTI";75680,46;75680,46
"150400 LIMOEIRO DO AJURU";42765,80;42765,80
"150405 MAE DO RIO";35138,84;35138,84
"150420 MARABA";1393561,29;1393561,29
"150430 MARACANA";12716,08;12716,08
"150440 MARAPANIM";9996,82;9996,82
"150442 MARITUBA";388530,48;388530,48
"150445 MEDICILANDIA";25844,70;25844,70
"150450 MELGACO";14022,92;14022,92
"150460 MOCAJUBA";58608,95;58608,95
"150470 MOJU";29730,73;29730,73
"150480 MONTE ALEGRE";72429,20;72429,20
"150490 MUANA";67357,24;67357,24
"150495 NOVA ESPERANCA DO PIRIA";18578,13;18578,13
"150497 NOVA IPIXUNA";2305,23;2305,23
"150503 NOVO PROGRESSO";51323,83;51323,83
"150506 NOVO REPARTIMENTO";32683,28;32683,28
"150510 OBIDOS";63094,71;63094,71
"150520 OEIRAS DO PARA";40614,63;40614,63
"150530 ORIXIMINA";150680,51;150680,51
"150540 OUREM";25327,78;25327,78
"150543 OURILANDIA DO NORTE";124667,29;124667,29
"150548 PACAJA";74357,98;74357,98
"150549 PALESTINA DO PARA";2735,70;2735,70
"150550 PARAGOMINAS";153818,34;153818,34
"150553 PARAUAPEBAS";352881,90;352881,90
"150555 PAU D'ARCO";13205,61;13205,61
"150563 PICARRA";14617,88;14617,88
"150565 PLACAS";22935,81;22935,81
"150570 PONTA DE PEDRAS";28359,99;28359,99
"150580 PORTEL";69383,94;69383,94
"150590 PORTO DE MOZ";44126,48;44126,48
"150600 PRAINHA";34901,22;34901,22
"150613 REDENCAO";876722,87;876722,87
"150616 RIO MARIA";27562,19;27562,19
"150618 RONDON DO PARA";69562,75;69562,75
"150619 RUROPOLIS";31501,26;31501,26
"150620 SALINOPOLIS";47644,18;47644,18
