 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município
Período:Fev/2023
"Município";"AIH_aprovadas"
"110001 ALTA FLORESTA D'OESTE";192
"110002 ARIQUEMES";553
"110003 CABIXI";24
"110004 CACOAL";840
"110005 CEREJEIRAS";100
"110006 COLORADO DO OESTE";34
"110008 COSTA MARQUES";23
"110009 ESPIGAO D'OESTE";89
"110010 GUAJARA-MIRIM";255
"110011 JARU";209
"110012 JI-PARANA";873
"110013 MACHADINHO D'OESTE";119
"110014 NOVA BRASILANDIA D'OESTE";102
"110015 OURO PRETO DO OESTE";236
"110018 PIMENTA BUENO";351
"110020 PORTO VELHO";3326
"110025 PRESIDENTE MEDICI";59
"110026 RIO CRESPO";2
"110028 ROLIM DE MOURA";335
"110029 SANTA LUZIA D'OESTE";55
"110030 VILHENA";763
"110032 SAO MIGUEL DO GUAPORE";162
"110033 NOVA MAMORE";75
"110034 ALVORADA D'OESTE";93
"110037 ALTO ALEGRE DOS PARECIS";35
"110040 ALTO PARAISO";26
"110045 BURITIS";91
"110050 NOVO HORIZONTE DO OESTE";45
"110060 CACAULANDIA";2
"110070 CAMPO NOVO DE RONDONIA";10
"110080 CANDEIAS DO JAMARI";11
"110094 CUJUBIM";30
"110100 GOVERNADOR JORGE TEIXEIRA";16
"110120 MINISTRO ANDREAZZA";21
"110130 MIRANTE DA SERRA";57
"110140 MONTE NEGRO";35
"110143 NOVA UNIAO";9
"110145 PARECIS";37
"110146 PIMENTEIRAS DO OESTE";6
"110149 SAO FRANCISCO DO GUAPORE";43
"110150 SERINGUEIRAS";80
"110155 TEIXEIROPOLIS";2
"110160 THEOBROMA";7
"110170 URUPA";39
"110175 VALE DO ANARI";19
"110180 VALE DO PARAISO";14
"120001 ACRELANDIA";15
"120010 BRASILEIA";205
"120020 CRUZEIRO DO SUL";1013
"120030 FEIJO";73
"120033 MANCIO LIMA";47
"120034 MANOEL URBANO";37
"120035 MARECHAL THAUMATURGO";15
"120038 PLACIDO DE CASTRO";27
"120039 PORTO WALTER";19
"120040 RIO BRANCO";2948
"120042 RODRIGUES ALVES";38
"120045 SENADOR GUIOMARD";37
"120050 SENA MADUREIRA";180
"120060 TARAUACA";114
"120070 XAPURI";66
"130002 ALVARAES";25
"130006 AMATURA";34
"130008 ANAMA";57
"130010 ANORI";195
"130014 APUI";86
"130020 ATALAIA DO NORTE";15
"130030 AUTAZES";97
"130040 BARCELOS";71
"130050 BARREIRINHA";78
"130060 BENJAMIN CONSTANT";57
"130063 BERURI";50
"130068 BOA VISTA DO RAMOS";49
"130070 BOCA DO ACRE";121
"130080 BORBA";130
"130083 CAAPIRANGA";25
"130090 CANUTAMA";35
"130100 CARAUARI";181
"130110 CAREIRO";112
"130115 CAREIRO DA VARZEA";1
"130120 COARI";311
"130130 CODAJAS";146
"130140 EIRUNEPE";372
"130150 ENVIRA";55
"130160 FONTE BOA";104
"130165 GUAJARA";29
"130170 HUMAITA";230
"130180 IPIXUNA";192
"130185 IRANDUBA";66
"130190 ITACOATIARA";323
"130195 ITAMARATI";86
"130200 ITAPIRANGA";21
"130210 JAPURA";20
"130230 JUTAI";117
"130240 LABREA";141
"130250 MANACAPURU";425
"130255 MANAQUIRI";37
"130260 MANAUS";8392
"130270 MANICORE";152
"130290 MAUES";202
"130310 NOVA OLINDA DO NORTE";102
"130320 NOVO AIRAO";86
"130330 NOVO ARIPUANA";128
"130340 PARINTINS";615
"130350 PAUINI";73
"130353 PRESIDENTE FIGUEIREDO";46
"130356 RIO PRETO DA EVA";43
"130360 SANTA ISABEL DO RIO NEGRO";43
"130370 SANTO ANTONIO DO ICA";99
"130380 SAO GABRIEL DA CACHOEIRA";135
"130390 SAO PAULO DE OLIVENCA";152
"130395 SAO SEBASTIAO DO UATUMA";52
"130400 SILVES";86
"130406 TABATINGA";224
"130420 TEFE";492
"130423 TONANTINS";82
"130426 UARINI";48
"130430 URUCARA";54
"130440 URUCURITUBA";41
"140005 ALTO ALEGRE";22
"140010 BOA VISTA";3529
"140015 BONFIM";3
"140020 CARACARAI";13
"140023 CAROEBE";21
"140040 NORMANDIA";16
"140045 PACARAIMA";46
"140047 RORAINOPOLIS";251
"140050 SAO JOAO DA BALIZA";31
"140060 SAO LUIZ";4
"150010 ABAETETUBA";916
"150013 ABEL FIGUEIREDO";44
"150020 ACARA";103
"150030 AFUA";56
"150034 AGUA AZUL DO NORTE";75
"150040 ALENQUER";283
"150050 ALMEIRIM";157
