 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município
Período:Jul/2009
"Município";"AIH_aprovadas"
"110001 ALTA FLORESTA D'OESTE";190
"110002 ARIQUEMES";435
"110003 CABIXI";24
"110004 CACOAL";438
"110005 CEREJEIRAS";150
"110006 COLORADO DO OESTE";135
"110008 COSTA MARQUES";54
"110009 ESPIGAO D'OESTE";155
"110010 GUAJARA-MIRIM";285
"110011 JARU";258
"110012 JI-PARANA";912
"110013 MACHADINHO D'OESTE";108
"110014 NOVA BRASILANDIA D'OESTE";139
"110015 OURO PRETO DO OESTE";231
"110018 PIMENTA BUENO";235
"110020 PORTO VELHO";2029
"110025 PRESIDENTE MEDICI";61
"110028 ROLIM DE MOURA";385
"110029 SANTA LUZIA D'OESTE";64
"110030 VILHENA";521
"110032 SAO MIGUEL DO GUAPORE";103
"110033 NOVA MAMORE";100
"110034 ALVORADA D'OESTE";117
"110037 ALTO ALEGRE DOS PARECIS";75
"110040 ALTO PARAISO";24
"110050 NOVO HORIZONTE DO OESTE";41
"110060 CACAULANDIA";27
"110120 MINISTRO ANDREAZZA";41
"110130 MIRANTE DA SERRA";104
"110140 MONTE NEGRO";259
"110143 NOVA UNIAO";40
"110149 SAO FRANCISCO DO GUAPORE";56
"110150 SERINGUEIRAS";94
"110160 THEOBROMA";49
"110175 VALE DO ANARI";11
"120001 ACRELANDIA";11
"120005 ASSIS BRASIL";29
"120010 BRASILEIA";108
"120020 CRUZEIRO DO SUL";866
"120030 FEIJO";96
"120033 MANCIO LIMA";22
"120034 MANOEL URBANO";90
"120035 MARECHAL THAUMATURGO";33
"120038 PLACIDO DE CASTRO";101
"120039 PORTO WALTER";21
"120040 RIO BRANCO";2652
"120042 RODRIGUES ALVES";22
"120043 SANTA ROSA DO PURUS";27
"120045 SENADOR GUIOMARD";84
"120050 SENA MADUREIRA";208
"120060 TARAUACA";118
"120070 XAPURI";94
"130006 AMATURA";33
"130008 ANAMA";33
"130010 ANORI";50
"130014 APUI";84
"130020 ATALAIA DO NORTE";36
"130030 AUTAZES";6
"130040 BARCELOS";66
"130050 BARREIRINHA";64
"130060 BENJAMIN CONSTANT";107
"130063 BERURI";20
"130068 BOA VISTA DO RAMOS";28
"130070 BOCA DO ACRE";64
"130100 CARAUARI";149
"130110 CAREIRO";57
"130120 COARI";275
"130130 CODAJAS";92
"130140 EIRUNEPE";124
"130150 ENVIRA";41
"130160 FONTE BOA";168
"130165 GUAJARA";40
"130170 HUMAITA";140
"130180 IPIXUNA";27
"130185 IRANDUBA";134
"130190 ITACOATIARA";402
"130200 ITAPIRANGA";36
"130220 JURUA";19
"130230 JUTAI";62
"130240 LABREA";123
"130250 MANACAPURU";412
"130255 MANAQUIRI";33
"130260 MANAUS";8775
"130270 MANICORE";177
"130280 MARAA";86
"130290 MAUES";150
"130300 NHAMUNDA";44
"130310 NOVA OLINDA DO NORTE";166
"130320 NOVO AIRAO";34
"130330 NOVO ARIPUANA";16
"130340 PARINTINS";415
"130350 PAUINI";46
"130353 PRESIDENTE FIGUEIREDO";67
"130356 RIO PRETO DA EVA";15
"130360 SANTA ISABEL DO RIO NEGRO";36
"130370 SANTO ANTONIO DO ICA";53
"130380 SAO GABRIEL DA CACHOEIRA";98
"130390 SAO PAULO DE OLIVENCA";187
"130395 SAO SEBASTIAO DO UATUMA";35
"130400 SILVES";26
"130406 TABATINGA";181
"130410 TAPAUA";52
"130420 TEFE";258
"130430 URUCARA";80
"130440 URUCURITUBA";51
