 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município
Período:Jun/2019
"Município";"AIH_aprovadas"
"110001 ALTA FLORESTA D'OESTE";212
"110002 ARIQUEMES";464
"110003 CABIXI";26
"110004 CACOAL";1090
"110005 CEREJEIRAS";120
"110006 COLORADO DO OESTE";60
"110008 COSTA MARQUES";17
"110009 ESPIGAO D'OESTE";203
"110010 GUAJARA-MIRIM";259
"110011 JARU";293
"110012 JI-PARANA";807
"110013 MACHADINHO D'OESTE";168
"110014 NOVA BRASILANDIA D'OESTE";37
"110015 OURO PRETO DO OESTE";229
"110018 PIMENTA BUENO";235
"110020 PORTO VELHO";3716
"110025 PRESIDENTE MEDICI";77
"110026 RIO CRESPO";8
"110028 ROLIM DE MOURA";384
"110029 SANTA LUZIA D'OESTE";68
"110030 VILHENA";900
"110032 SAO MIGUEL DO GUAPORE";117
"110033 NOVA MAMORE";44
"110034 ALVORADA D'OESTE";52
"110037 ALTO ALEGRE DOS PARECIS";53
"110040 ALTO PARAISO";49
"110045 BURITIS";157
"110050 NOVO HORIZONTE DO OESTE";47
"110060 CACAULANDIA";6
"110070 CAMPO NOVO DE RONDONIA";18
"110094 CUJUBIM";54
"110120 MINISTRO ANDREAZZA";12
"110130 MIRANTE DA SERRA";47
"110140 MONTE NEGRO";47
"110143 NOVA UNIAO";12
"110145 PARECIS";29
"110146 PIMENTEIRAS DO OESTE";10
"110149 SAO FRANCISCO DO GUAPORE";139
"110150 SERINGUEIRAS";46
"110155 TEIXEIROPOLIS";7
"110160 THEOBROMA";15
"110170 URUPA";28
"110175 VALE DO ANARI";14
"110180 VALE DO PARAISO";4
"120005 ASSIS BRASIL";23
"120010 BRASILEIA";200
"120020 CRUZEIRO DO SUL";942
"120030 FEIJO";51
"120034 MANOEL URBANO";27
"120038 PLACIDO DE CASTRO";17
"120040 RIO BRANCO";2456
"120042 RODRIGUES ALVES";16
"120045 SENADOR GUIOMARD";37
"120050 SENA MADUREIRA";147
"120060 TARAUACA";231
"120070 XAPURI";66
"130002 ALVARAES";80
"130006 AMATURA";23
"130008 ANAMA";52
"130010 ANORI";56
"130014 APUI";68
"130020 ATALAIA DO NORTE";37
"130030 AUTAZES";83
"130060 BENJAMIN CONSTANT";177
"130063 BERURI";75
"130068 BOA VISTA DO RAMOS";42
"130070 BOCA DO ACRE";131
"130080 BORBA";203
"130083 CAAPIRANGA";34
"130090 CANUTAMA";38
"130100 CARAUARI";170
"130110 CAREIRO";92
"130120 COARI";378
"130130 CODAJAS";74
"130140 EIRUNEPE";163
"130150 ENVIRA";76
"130160 FONTE BOA";149
"130165 GUAJARA";66
"130170 HUMAITA";161
"130180 IPIXUNA";94
"130185 IRANDUBA";58
"130190 ITACOATIARA";360
"130210 JAPURA";8
"130240 LABREA";102
"130250 MANACAPURU";371
"130255 MANAQUIRI";38
"130260 MANAUS";9825
"130270 MANICORE";142
