 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município
Período:Jan/2025
"Município";"AIH_aprovadas"
"110001 ALTA FLORESTA D'OESTE";190
"110002 ARIQUEMES";415
"110003 CABIXI";11
"110004 CACOAL";1593
"110005 CEREJEIRAS";57
"110006 COLORADO DO OESTE";52
"110009 ESPIGAO D'OESTE";123
"110010 GUAJARA-MIRIM";120
"110011 JARU";239
"110012 JI-PARANA";1142
"110013 MACHADINHO D'OESTE";259
"110014 NOVA BRASILANDIA D'OESTE";53
"110015 OURO PRETO DO OESTE";226
"110018 PIMENTA BUENO";237
"110020 PORTO VELHO";3708
"110025 PRESIDENTE MEDICI";86
"110026 RIO CRESPO";3
"110028 ROLIM DE MOURA";280
"110030 VILHENA";868
"110032 SAO MIGUEL DO GUAPORE";111
"110033 NOVA MAMORE";57
"110034 ALVORADA D'OESTE";36
"110037 ALTO ALEGRE DOS PARECIS";39
"110040 ALTO PARAISO";21
"110045 BURITIS";84
"110050 NOVO HORIZONTE DO OESTE";20
"110060 CACAULANDIA";6
"110070 CAMPO NOVO DE RONDONIA";10
"110080 CANDEIAS DO JAMARI";16
"110094 CUJUBIM";68
"110110 ITAPUA DO OESTE";5
"110120 MINISTRO ANDREAZZA";23
"110130 MIRANTE DA SERRA";17
"110140 MONTE NEGRO";70
"110143 NOVA UNIAO";4
"110146 PIMENTEIRAS DO OESTE";7
"110148 SAO FELIPE D'OESTE";1
"110149 SAO FRANCISCO DO GUAPORE";112
"110150 SERINGUEIRAS";93
"110155 TEIXEIROPOLIS";11
"110160 THEOBROMA";6
"110170 URUPA";53
"110180 VALE DO PARAISO";5
"120001 ACRELANDIA";38
"120005 ASSIS BRASIL";38
"120010 BRASILEIA";259
"120020 CRUZEIRO DO SUL";997
"120030 FEIJO";53
"120033 MANCIO LIMA";36
"120034 MANOEL URBANO";54
"120035 MARECHAL THAUMATURGO";66
"120038 PLACIDO DE CASTRO";29
"120039 PORTO WALTER";32
"120040 RIO BRANCO";2213
"120042 RODRIGUES ALVES";17
"120043 SANTA ROSA DO PURUS";7
"120045 SENADOR GUIOMARD";373
"120050 SENA MADUREIRA";111
"120060 TARAUACA";179
"120070 XAPURI";39
"130002 ALVARAES";69
"130006 AMATURA";58
"130010 ANORI";277
"130014 APUI";66
"130020 ATALAIA DO NORTE";70
"130030 AUTAZES";122
"130040 BARCELOS";71
"130050 BARREIRINHA";116
"130060 BENJAMIN CONSTANT";200
"130063 BERURI";95
"130068 BOA VISTA DO RAMOS";70
"130070 BOCA DO ACRE";91
"130080 BORBA";159
"130083 CAAPIRANGA";44
"130090 CANUTAMA";59
"130100 CARAUARI";148
"130110 CAREIRO";143
"130120 COARI";464
"130150 ENVIRA";124
"130160 FONTE BOA";110
"130165 GUAJARA";19
"130180 IPIXUNA";176
"130185 IRANDUBA";42
"130190 ITACOATIARA";372
"130195 ITAMARATI";103
"130200 ITAPIRANGA";27
"130230 JUTAI";159
"130240 LABREA";56
"130250 MANACAPURU";551
"130255 MANAQUIRI";52
"130260 MANAUS";13974
"130270 MANICORE";140
"130280 MARAA";51
"130290 MAUES";211
"130300 NHAMUNDA";64
"130310 NOVA OLINDA DO NORTE";100
"130320 NOVO AIRAO";96
"130330 NOVO ARIPUANA";96
"130340 PARINTINS";828
"130350 PAUINI";66
"130353 PRESIDENTE FIGUEIREDO";90
"130356 RIO PRETO DA EVA";29
"130360 SANTA ISABEL DO RIO NEGRO";66
"130380 SAO GABRIEL DA CACHOEIRA";168
"130390 SAO PAULO DE OLIVENCA";130
"130395 SAO SEBASTIAO DO UATUMA";55
"130400 SILVES";40
"130406 TABATINGA";33
"130420 TEFE";350
"130423 TONANTINS";104
"130426 UARINI";85
"130430 URUCARA";72
"140005 ALTO ALEGRE";1
"140010 BOA VISTA";3456
"140015 BONFIM";5
"140020 CARACARAI";8
"140023 CAROEBE";20
"140045 PACARAIMA";23
"140047 RORAINOPOLIS";337
"140050 SAO JOAO DA BALIZA";25
"140060 SAO LUIZ";10
"150010 ABAETETUBA";966
"150013 ABEL FIGUEIREDO";27
"150020 ACARA";123
"150030 AFUA";79
"150034 AGUA AZUL DO NORTE";63
"150040 ALENQUER";457
"150050 ALMEIRIM";162
"150060 ALTAMIRA";879
"150070 ANAJAS";133
"150080 ANANINDEUA";2331
"150085 ANAPU";98
"150090 AUGUSTO CORREA";316
"150095 AURORA DO PARA";97
"150110 BAGRE";38
"150120 BAIAO";182
"150125 BANNACH";26
"150130 BARCARENA";678
"150140 BELEM";11043
"150145 BELTERRA";27
"150157 BOM JESUS DO TOCANTINS";87
"150170 BRAGANCA";899
"150172 BRASIL NOVO";295
"150175 BREJO GRANDE DO ARAGUAIA";58
"150178 BREU BRANCO";96
"150180 BREVES";812
"150200 CACHOEIRA DO ARARI";103
"150210 CAMETA";587
"150215 CANAA DOS CARAJAS";525
"150220 CAPANEMA";804
"150230 CAPITAO POCO";119
"150240 CASTANHAL";2151
"150270 CONCEICAO DO ARAGUAIA";386
"150275 CONCORDIA DO PARA";71
"150276 CUMARU DO NORTE";71
"150277 CURIONOPOLIS";107
"150280 CURRALINHO";155
"150290 CURUCA";164
"150293 DOM ELISEU";169
"150295 ELDORADO DOS CARAJAS";94
"150300 FARO";38
"150304 FLORESTA DO ARAGUAIA";101
"150307 GARRAFAO DO NORTE";47
"150309 GOIANESIA DO PARA";89
"150310 GURUPA";176
"150320 IGARAPE-ACU";124
"150330 IGARAPE-MIRI";524
"150340 INHANGAPI";2
"150345 IPIXUNA DO PARA";259
"150350 IRITUIA";29
"150360 ITAITUBA";745
"150370 ITUPIRANGA";106
"150375 JACAREACANGA";108
"150380 JACUNDA";282
"150390 JURUTI";30
"150400 LIMOEIRO DO AJURU";67
