 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município
Período:Mar/2009
"Município";"AIH_aprovadas"
"110001 ALTA FLORESTA D'OESTE";190
"110002 ARIQUEMES";595
"110003 CABIXI";31
"110004 CACOAL";528
"110005 CEREJEIRAS";150
"110006 COLORADO DO OESTE";165
"110008 COSTA MARQUES";55
"110009 ESPIGAO D'OESTE";155
"110011 JARU";236
"110012 JI-PARANA";918
"110013 MACHADINHO D'OESTE";143
"110014 NOVA BRASILANDIA D'OESTE";146
"110015 OURO PRETO DO OESTE";240
"110018 PIMENTA BUENO";235
"110020 PORTO VELHO";1687
"110025 PRESIDENTE MEDICI";125
"110028 ROLIM DE MOURA";497
"110029 SANTA LUZIA D'OESTE";66
"110030 VILHENA";535
"110033 NOVA MAMORE";69
"110034 ALVORADA D'OESTE";123
"110037 ALTO ALEGRE DOS PARECIS";74
"110040 ALTO PARAISO";37
"110050 NOVO HORIZONTE DO OESTE";45
"110060 CACAULANDIA";27
"110070 CAMPO NOVO DE RONDONIA";70
"110120 MINISTRO ANDREAZZA";41
"110130 MIRANTE DA SERRA";104
"110140 MONTE NEGRO";259
"110143 NOVA UNIAO";40
"110149 SAO FRANCISCO DO GUAPORE";71
"110150 SERINGUEIRAS";91
"110160 THEOBROMA";42
"110175 VALE DO ANARI";21
"110180 VALE DO PARAISO";24
"120010 BRASILEIA";185
"120020 CRUZEIRO DO SUL";911
"120033 MANCIO LIMA";9
"120034 MANOEL URBANO";39
"120038 PLACIDO DE CASTRO";25
"120040 RIO BRANCO";2472
"120042 RODRIGUES ALVES";28
"120045 SENADOR GUIOMARD";68
"120050 SENA MADUREIRA";292
"120060 TARAUACA";64
"120070 XAPURI";69
"130002 ALVARAES";14
"130006 AMATURA";33
"130008 ANAMA";31
"130010 ANORI";45
"130014 APUI";83
"130030 AUTAZES";180
"130040 BARCELOS";125
"130050 BARREIRINHA";95
"130060 BENJAMIN CONSTANT";129
"130063 BERURI";1
"130068 BOA VISTA DO RAMOS";89
"130080 BORBA";130
"130083 CAAPIRANGA";23
"130090 CANUTAMA";31
"130100 CARAUARI";61
"130110 CAREIRO";119
"130120 COARI";288
"130130 CODAJAS";93
"130140 EIRUNEPE";120
"130150 ENVIRA";79
"130160 FONTE BOA";182
"130165 GUAJARA";30
"130170 HUMAITA";98
"130185 IRANDUBA";126
"130190 ITACOATIARA";370
"130195 ITAMARATI";31
"130200 ITAPIRANGA";28
"130220 JURUA";19
"130230 JUTAI";129
"130240 LABREA";125
"130250 MANACAPURU";394
"130260 MANAUS";8724
"130270 MANICORE";176
"130280 MARAA";83
"130290 MAUES";159
"130300 NHAMUNDA";34
"130310 NOVA OLINDA DO NORTE";88
"130320 NOVO AIRAO";66
"130330 NOVO ARIPUANA";1
"130340 PARINTINS";393
"130350 PAUINI";134
"130353 PRESIDENTE FIGUEIREDO";116
"130356 RIO PRETO DA EVA";74
"130360 SANTA ISABEL DO RIO NEGRO";68
"130370 SANTO ANTONIO DO ICA";29
"130380 SAO GABRIEL DA CACHOEIRA";95
"130390 SAO PAULO DE OLIVENCA";107
"130395 SAO SEBASTIAO DO UATUMA";104
"130400 SILVES";30
"130406 TABATINGA";203
"130420 TEFE";286
"130423 TONANTINS";55
"130426 UARINI";21
"130430 URUCARA";147
"130440 URUCURITUBA";30
"140005 ALTO ALEGRE";39
"140010 BOA VISTA";2062
"140015 BONFIM";28
"140020 CARACARAI";33
"140023 CAROEBE";18
"140040 NORMANDIA";43
"140045 PACARAIMA";36
"140050 SAO JOAO DA BALIZA";18
"150010 ABAETETUBA";830
"150013 ABEL FIGUEIREDO";45
"150020 ACARA";191
"150034 AGUA AZUL DO NORTE";168
"150040 ALENQUER";485
"150050 ALMEIRIM";90
"150060 ALTAMIRA";1511
"150070 ANAJAS";40
"150080 ANANINDEUA";3161
"150090 AUGUSTO CORREA";216
"150095 AURORA DO PARA";119
"150120 BAIAO";102
"150130 BARCARENA";412
"150140 BELEM";10635
"150145 BELTERRA";1
"150150 BENEVIDES";331
"150157 BOM JESUS DO TOCANTINS";153
"150170 BRAGANCA";1565
"150172 BRASIL NOVO";208
"150175 BREJO GRANDE DO ARAGUAIA";29
"150178 BREU BRANCO";103
"150180 BREVES";361
"150190 BUJARU";177
"150210 CAMETA";577
"150215 CANAA DOS CARAJAS";20
"150220 CAPANEMA";672
"150230 CAPITAO POCO";479
"150240 CASTANHAL";1481
"150270 CONCEICAO DO ARAGUAIA";335
"150275 CONCORDIA DO PARA";5
"150277 CURIONOPOLIS";146
"150280 CURRALINHO";35
"150290 CURUCA";3
"150293 DOM ELISEU";484
"150295 ELDORADO DOS CARAJAS";236
"150304 FLORESTA DO ARAGUAIA";108
"150309 GOIANESIA DO PARA";503
"150310 GURUPA";48
"150320 IGARAPE-ACU";73
"150330 IGARAPE-MIRI";726
"150345 IPIXUNA DO PARA";188
"150350 IRITUIA";115
"150360 ITAITUBA";661
"150370 ITUPIRANGA";65
"150380 JACUNDA";457
"150390 JURUTI";180
"150400 LIMOEIRO DO AJURU";158
"150405 MAE DO RIO";238
"150420 MARABA";995
"150430 MARACANA";248
"150440 MARAPANIM";105
"150442 MARITUBA";575
"150445 MEDICILANDIA";138
"150460 MOCAJUBA";148
"150470 MOJU";228
"150480 MONTE ALEGRE";415
"150490 MUANA";139
"150495 NOVA ESPERANCA DO PIRIA";165
"150503 NOVO PROGRESSO";175
"150506 NOVO REPARTIMENTO";120
"150510 OBIDOS";294
"150530 ORIXIMINA";137
"150540 OUREM";86
"150543 OURILANDIA DO NORTE";183
"150548 PACAJA";206
"150549 PALESTINA DO PARA";63
"150550 PARAGOMINAS";425
"150553 PARAUAPEBAS";673
"150565 PLACAS";49
"150570 PONTA DE PEDRAS";42
"150580 PORTEL";110
"150590 PORTO DE MOZ";393
"150600 PRAINHA";18
"150613 REDENCAO";745
"150616 RIO MARIA";145
"150618 RONDON DO PARA";635
"150620 SALINOPOLIS";596
"150630 SALVATERRA";90
"150650 SANTA IZABEL DO PARA";438
"150658 SANTA MARIA DAS BARREIRAS";64
"150660 SANTA MARIA DO PARA";161
"150670 SANTANA DO ARAGUAIA";264
"150680 SANTAREM";1723
"150700 SANTO ANTONIO DO TAUA";286
"150715 SAO DOMINGOS DO ARAGUAIA";107
"150720 SAO DOMINGOS DO CAPIM";168
"150730 SAO FELIX DO XINGU";434
"150745 SAO GERALDO DO ARAGUAIA";225
"150747 SAO JOAO DE PIRABAS";188
"150750 SAO JOAO DO ARAGUAIA";34
"150760 SAO MIGUEL DO GUAMA";234
"150770 SAO SEBASTIAO DA BOA VISTA";77
"150790 SOURE";97
"150795 TAILANDIA";220
"150797 TERRA SANTA";32
"150800 TOME-ACU";160
"150808 TUCUMA";205
"150810 TUCURUI";576
"150812 ULIANOPOLIS";334
"150815 URUARA";335
"150820 VIGIA";179
"150830 VISEU";196
"150840 XINGUARA";315
"160020 CALCOENE";153
"160027 LARANJAL DO JARI";292
"160030 MACAPA";2193
"160050 OIAPOQUE";120
"160053 PORTO GRANDE";34
"160060 SANTANA";493
"170100 ANANAS";86
"170190 ARAGUACEMA";62
"170200 ARAGUACU";104
"170210 ARAGUAINA";1864
"170220 ARAGUATINS";119
"170230 ARAPOEMA";60
"170240 ARRAIAS";186
"170255 AUGUSTINOPOLIS";646
"170550 COLINAS DO TOCANTINS";256
"170555 COMBINADO";17
"170700 DIANOPOLIS";105
"170710 DIVINOPOLIS DO TOCANTINS";15
"170730 DUERE";17
"170820 FORMOSO DO ARAGUAIA";58
"170900 GOIATINS";147
"170930 GUARAI";233
