 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município
Período:Ago/2008
"Município";"AIH_aprovadas"
"110001 ALTA FLORESTA D'OESTE";190
"110002 ARIQUEMES";320
"110004 CACOAL";455
"110005 CEREJEIRAS";135
"110006 COLORADO DO OESTE";118
"110008 COSTA MARQUES";55
"110009 ESPIGAO D'OESTE";154
"110010 GUAJARA-MIRIM";261
"110011 JARU";174
"110012 JI-PARANA";950
"110014 NOVA BRASILANDIA D'OESTE";129
"110015 OURO PRETO DO OESTE";159
"110018 PIMENTA BUENO";234
"110020 PORTO VELHO";2186
"110025 PRESIDENTE MEDICI";145
"110028 ROLIM DE MOURA";475
"110029 SANTA LUZIA D'OESTE";47
"110030 VILHENA";521
"110032 SAO MIGUEL DO GUAPORE";138
"110033 NOVA MAMORE";69
"110034 ALVORADA D'OESTE";75
"110050 NOVO HORIZONTE DO OESTE";45
"110100 GOVERNADOR JORGE TEIXEIRA";53
"110130 MIRANTE DA SERRA";80
"110140 MONTE NEGRO";259
"110149 SAO FRANCISCO DO GUAPORE";94
"110150 SERINGUEIRAS";94
"120005 ASSIS BRASIL";30
"120010 BRASILEIA";183
"120020 CRUZEIRO DO SUL";815
"120030 FEIJO";112
"120033 MANCIO LIMA";27
"120034 MANOEL URBANO";43
"120038 PLACIDO DE CASTRO";48
"120040 RIO BRANCO";2375
"120042 RODRIGUES ALVES";51
"120045 SENADOR GUIOMARD";94
"120050 SENA MADUREIRA";269
"120060 TARAUACA";136
"120070 XAPURI";67
"130002 ALVARAES";51
"130006 AMATURA";54
"130008 ANAMA";33
"130010 ANORI";58
"130014 APUI";84
"130020 ATALAIA DO NORTE";47
"130030 AUTAZES";112
"130040 BARCELOS";85
"130050 BARREIRINHA";96
"130060 BENJAMIN CONSTANT";136
"130068 BOA VISTA DO RAMOS";39
"130070 BOCA DO ACRE";122
"130080 BORBA";133
"130083 CAAPIRANGA";38
"130090 CANUTAMA";39
"130100 CARAUARI";112
"130110 CAREIRO";59
"130120 COARI";452
"130130 CODAJAS";185
"130140 EIRUNEPE";124
"130150 ENVIRA";64
"130160 FONTE BOA";171
"130165 GUAJARA";38
"130170 HUMAITA";136
"130180 IPIXUNA";66
"130185 IRANDUBA";103
"130190 ITACOATIARA";411
"130195 ITAMARATI";32
"130200 ITAPIRANGA";34
"130210 JAPURA";44
"130230 JUTAI";67
"130240 LABREA";120
"130250 MANACAPURU";342
"130255 MANAQUIRI";24
"130260 MANAUS";9497
"130270 MANICORE";179
"130280 MARAA";86
"130290 MAUES";180
"130300 NHAMUNDA";52
"130310 NOVA OLINDA DO NORTE";118
"130320 NOVO AIRAO";34
"130330 NOVO ARIPUANA";91
"130340 PARINTINS";452
"130350 PAUINI";108
"130353 PRESIDENTE FIGUEIREDO";145
"130356 RIO PRETO DA EVA";62
"130360 SANTA ISABEL DO RIO NEGRO";27
"130380 SAO GABRIEL DA CACHOEIRA";96
"130390 SAO PAULO DE OLIVENCA";109
"130395 SAO SEBASTIAO DO UATUMA";27
"130400 SILVES";38
"130410 TAPAUA";81
"130420 TEFE";408
"130423 TONANTINS";53
"130426 UARINI";22
"130430 URUCARA";81
"130440 URUCURITUBA";51
"140005 ALTO ALEGRE";71
"140010 BOA VISTA";1788
"140015 BONFIM";31
"140020 CARACARAI";53
"140023 CAROEBE";41
"140030 MUCAJAI";28
"140040 NORMANDIA";19
"140045 PACARAIMA";50
"140047 RORAINOPOLIS";30
"140050 SAO JOAO DA BALIZA";16
"140060 SAO LUIZ";26
"150010 ABAETETUBA";905
"150013 ABEL FIGUEIREDO";60
"150020 ACARA";207
"150030 AFUA";89
"150034 AGUA AZUL DO NORTE";103
"150040 ALENQUER";477
"150050 ALMEIRIM";39
"150060 ALTAMIRA";1149
"150070 ANAJAS";115
"150080 ANANINDEUA";3145
"150085 ANAPU";29
"150090 AUGUSTO CORREA";201
"150095 AURORA DO PARA";119
"150120 BAIAO";95
"150130 BARCARENA";332
"150140 BELEM";10175
"150145 BELTERRA";50
"150150 BENEVIDES";312
"150157 BOM JESUS DO TOCANTINS";117
"150170 BRAGANCA";1416
"150172 BRASIL NOVO";230
"150175 BREJO GRANDE DO ARAGUAIA";15
"150178 BREU BRANCO";99
"150180 BREVES";403
"150190 BUJARU";255
"150200 CACHOEIRA DO ARARI";92
"150210 CAMETA";557
"150220 CAPANEMA";564
"150230 CAPITAO POCO";400
"150240 CASTANHAL";1512
"150270 CONCEICAO DO ARAGUAIA";351
"150275 CONCORDIA DO PARA";115
"150277 CURIONOPOLIS";109
"150280 CURRALINHO";82
"150293 DOM ELISEU";399
"150295 ELDORADO DOS CARAJAS";350
"150304 FLORESTA DO ARAGUAIA";108
"150309 GOIANESIA DO PARA";219
"150310 GURUPA";103
"150320 IGARAPE-ACU";106
"150330 IGARAPE-MIRI";646
"150345 IPIXUNA DO PARA";163
"150350 IRITUIA";111
"150360 ITAITUBA";738
"150370 ITUPIRANGA";136
"150375 JACAREACANGA";57
"150380 JACUNDA";527
"150390 JURUTI";216
"150400 LIMOEIRO DO AJURU";143
"150405 MAE DO RIO";209
"150420 MARABA";1723
"150430 MARACANA";22
"150440 MARAPANIM";39
"150442 MARITUBA";571
"150445 MEDICILANDIA";110
"150460 MOCAJUBA";115
"150470 MOJU";220
"150480 MONTE ALEGRE";414
"150490 MUANA";114
"150495 NOVA ESPERANCA DO PIRIA";151
"150503 NOVO PROGRESSO";195
"150506 NOVO REPARTIMENTO";200
"150510 OBIDOS";307
"150520 OEIRAS DO PARA";80
"150530 ORIXIMINA";290
"150540 OUREM";75
"150543 OURILANDIA DO NORTE";182
"150549 PALESTINA DO PARA";61
"150550 PARAGOMINAS";530
"150553 PARAUAPEBAS";706
"150555 PAU D'ARCO";12
"150570 PONTA DE PEDRAS";11
"150580 PORTEL";113
"150590 PORTO DE MOZ";201
"150600 PRAINHA";209
