 Procedimentos hospitalares do SUS - por local de internação - Brasil
Valor total por Município e Ano processamento
Período:Jul/2010
"Município";"2010";"Total"
"110001 ALTA FLORESTA D'OESTE";67192,18;67192,18
"110002 ARIQUEMES";459093,93;459093,93
"110003 CABIXI";10923,05;10923,05
"110004 CACOAL";202243,04;202243,04
"110005 CEREJEIRAS";37963,48;37963,48
"110006 COLORADO DO OESTE";43670,43;43670,43
"110007 CORUMBIARA";8418,04;8418,04
"110009 ESPIGAO D'OESTE";30470,18;30470,18
"110010 GUAJARA-MIRIM";99593,50;99593,50
"110011 JARU";61860,08;61860,08
"110012 JI-PARANA";432190,93;432190,93
"110013 MACHADINHO D'OESTE";41737,05;41737,05
"110014 NOVA BRASILANDIA D'OESTE";47101,36;47101,36
"110015 OURO PRETO DO OESTE";101434,39;101434,39
"110018 PIMENTA BUENO";85409,82;85409,82
"110020 PORTO VELHO";2223817,78;2223817,78
"110025 PRESIDENTE MEDICI";33002,89;33002,89
"110028 ROLIM DE MOURA";166208,20;166208,20
"110030 VILHENA";306348,07;306348,07
"110032 SAO MIGUEL DO GUAPORE";39641,72;39641,72
"110033 NOVA MAMORE";27144,84;27144,84
"110034 ALVORADA D'OESTE";26000,95;26000,95
"110037 ALTO ALEGRE DOS PARECIS";26868,10;26868,10
"110040 ALTO PARAISO";20709,04;20709,04
"110050 NOVO HORIZONTE DO OESTE";13308,70;13308,70
"110060 CACAULANDIA";8592,46;8592,46
"110100 GOVERNADOR JORGE TEIXEIRA";11526,11;11526,11
"110120 MINISTRO ANDREAZZA";14786,29;14786,29
"110130 MIRANTE DA SERRA";27874,02;27874,02
"110140 MONTE NEGRO";85824,66;85824,66
"110143 NOVA UNIAO";11241,71;11241,71
"110146 PIMENTEIRAS DO OESTE";529,40;529,40
"110149 SAO FRANCISCO DO GUAPORE";34068,52;34068,52
"110150 SERINGUEIRAS";28034,91;28034,91
"110155 TEIXEIROPOLIS";5591,74;5591,74
"110160 THEOBROMA";3746,07;3746,07
"110170 URUPA";24617,59;24617,59
"110175 VALE DO ANARI";3410,49;3410,49
"110180 VALE DO PARAISO";2397,06;2397,06
"120001 ACRELANDIA";7149,26;7149,26
"120005 ASSIS BRASIL";8992,33;8992,33
"120010 BRASILEIA";55869,90;55869,90
"120020 CRUZEIRO DO SUL";376833,91;376833,91
"120030 FEIJO";11280,62;11280,62
"120032 JORDAO";3461,67;3461,67
"120033 MANCIO LIMA";5715,42;5715,42
"120034 MANOEL URBANO";15273,53;15273,53
"120038 PLACIDO DE CASTRO";26445,30;26445,30
"120040 RIO BRANCO";1423575,52;1423575,52
"120042 RODRIGUES ALVES";214,98;214,98
"120045 SENADOR GUIOMARD";27060,59;27060,59
"120050 SENA MADUREIRA";94354,30;94354,30
"120060 TARAUACA";45309,59;45309,59
"120070 XAPURI";23606,14;23606,14
"130002 ALVARAES";21063,43;21063,43
"130006 AMATURA";13993,58;13993,58
"130010 ANORI";16699,52;16699,52
"130014 APUI";36322,46;36322,46
"130020 ATALAIA DO NORTE";44305,22;44305,22
"130030 AUTAZES";89165,22;89165,22
"130040 BARCELOS";33203,39;33203,39
"130050 BARREIRINHA";19531,24;19531,24
"130060 BENJAMIN CONSTANT";39583,41;39583,41
"130068 BOA VISTA DO RAMOS";16619,16;16619,16
"130070 BOCA DO ACRE";45685,91;45685,91
"130083 CAAPIRANGA";22385,20;22385,20
"130110 CAREIRO";40480,23;40480,23
"130120 COARI";128801,83;128801,83
"130130 CODAJAS";43242,36;43242,36
"130140 EIRUNEPE";52839,92;52839,92
"130150 ENVIRA";53052,73;53052,73
"130160 FONTE BOA";52285,98;52285,98
"130165 GUAJARA";11632,08;11632,08
"130170 HUMAITA";64080,38;64080,38
"130185 IRANDUBA";67108,46;67108,46
"130190 ITACOATIARA";170929,31;170929,31
"130195 ITAMARATI";6276,41;6276,41
"130200 ITAPIRANGA";34389,76;34389,76
"130220 JURUA";465,59;465,59
"130230 JUTAI";55340,28;55340,28
"130240 LABREA";38729,64;38729,64
"130250 MANACAPURU";184544,93;184544,93
"130255 MANAQUIRI";13148,92;13148,92
"130260 MANAUS";8010648,75;8010648,75
"130270 MANICORE";79760,88;79760,88
"130280 MARAA";32347,55;32347,55
"130290 MAUES";77362,14;77362,14
"130310 NOVA OLINDA DO NORTE";54705,61;54705,61
"130320 NOVO AIRAO";10811,70;10811,70
"130330 NOVO ARIPUANA";44594,96;44594,96
"130340 PARINTINS";181806,99;181806,99
"130350 PAUINI";23024,79;23024,79
"130353 PRESIDENTE FIGUEIREDO";37916,54;37916,54
"130356 RIO PRETO DA EVA";20556,83;20556,83
"130360 SANTA ISABEL DO RIO NEGRO";12841,20;12841,20
"130370 SANTO ANTONIO DO ICA";6956,26;6956,26
"130380 SAO GABRIEL DA CACHOEIRA";50812,00;50812,00
"130390 SAO PAULO DE OLIVENCA";56969,54;56969,54
"130400 SILVES";10712,23;10712,23
"130406 TABATINGA";77757,14;77757,14
"130410 TAPAUA";32224,79;32224,79
"130420 TEFE";115143,98;115143,98
"130423 TONANTINS";18148,70;18148,70
"130426 UARINI";13577,33;13577,33
"130430 URUCARA";32536,43;32536,43
"140005 ALTO ALEGRE";23249,51;23249,51
"140010 BOA VISTA";1684389,53;1684389,53
"140015 BONFIM";7336,83;7336,83
"140023 CAROEBE";6158,61;6158,61
"140030 MUCAJAI";8966,86;8966,86
"140040 NORMANDIA";32530,75;32530,75
"140045 PACARAIMA";25944,43;25944,43
"140047 RORAINOPOLIS";38241,46;38241,46
"140050 SAO JOAO DA BALIZA";13414,72;13414,72
"140060 SAO LUIZ";6406,62;6406,62
"150010 ABAETETUBA";391152,10;391152,10
"150013 ABEL FIGUEIREDO";15841,24;15841,24
"150020 ACARA";62063,51;62063,51
"150030 AFUA";53493,86;53493,86
"150034 AGUA AZUL DO NORTE";42821,67;42821,67
"150040 ALENQUER";219967,50;219967,50
"150050 ALMEIRIM";77472,16;77472,16
"150060 ALTAMIRA";930773,49;930773,49
"150070 ANAJAS";41609,51;41609,51
"150080 ANANINDEUA";1898367,95;1898367,95
"150085 ANAPU";26280,56;26280,56
"150090 AUGUSTO CORREA";89078,79;89078,79
"150095 AURORA DO PARA";53774,50;53774,50
"150120 BAIAO";55777,04;55777,04
"150125 BANNACH";21065,68;21065,68
"150130 BARCARENA";103748,31;103748,31
"150140 BELEM";9257745,28;9257745,28
"150145 BELTERRA";8519,93;8519,93
"150150 BENEVIDES";138257,03;138257,03
"150157 BOM JESUS DO TOCANTINS";41436,01;41436,01
"150170 BRAGANCA";716838,96;716838,96
"150172 BRASIL NOVO";117540,16;117540,16
"150175 BREJO GRANDE DO ARAGUAIA";13999,76;13999,76
"150178 BREU BRANCO";21299,47;21299,47
"150180 BREVES";197000,92;197000,92
"150190 BUJARU";78199,55;78199,55
"150200 CACHOEIRA DO ARARI";37348,42;37348,42
"150210 CAMETA";260556,39;260556,39
"150215 CANAA DOS CARAJAS";42931,11;42931,11
"150220 CAPANEMA";380182,03;380182,03
"150230 CAPITAO POCO";189582,91;189582,91
"150240 CASTANHAL";677027,71;677027,71
"150270 CONCEICAO DO ARAGUAIA";173738,26;173738,26
"150275 CONCORDIA DO PARA";34672,93;34672,93
"150276 CUMARU DO NORTE";9844,41;9844,41
"150277 CURIONOPOLIS";45091,50;45091,50
"150280 CURRALINHO";42267,66;42267,66
"150290 CURUCA";46499,08;46499,08
"150293 DOM ELISEU";181084,08;181084,08
"150295 ELDORADO DOS CARAJAS";115799,11;115799,11
"150304 FLORESTA DO ARAGUAIA";50846,14;50846,14
"150309 GOIANESIA DO PARA";79601,29;79601,29
"150310 GURUPA";19974,09;19974,09
"150320 IGARAPE-ACU";55184,38;55184,38
"150330 IGARAPE-MIRI";252553,56;252553,56
"150340 INHANGAPI";15297,06;15297,06
"150345 IPIXUNA DO PARA";101596,45;101596,45
"150350 IRITUIA";32277,16;32277,16
"150360 ITAITUBA";322845,66;322845,66
"150370 ITUPIRANGA";55623,02;55623,02
"150380 JACUNDA";157703,29;157703,29
"150390 JURUTI";67078,55;67078,55
"150400 LIMOEIRO DO AJURU";69743,29;69743,29
"150405 MAE DO RIO";115989,29;115989,29
"150420 MARABA";1143719,81;1143719,81
"150430 MARACANA";44231,71;44231,71
"150440 MARAPANIM";20125,87;20125,87
"150442 MARITUBA";327219,53;327219,53
"150445 MEDICILANDIA";52581,16;52581,16
"150450 MELGACO";20069,31;20069,31
"150460 MOCAJUBA";98592,75;98592,75
"150470 MOJU";129653,73;129653,73
"150480 MONTE ALEGRE";129374,83;129374,83
"150490 MUANA";51454,31;51454,31
"150495 NOVA ESPERANCA DO PIRIA";50466,75;50466,75
"150503 NOVO PROGRESSO";45143,88;45143,88
"150506 NOVO REPARTIMENTO";114577,26;114577,26
"150510 OBIDOS";139381,67;139381,67
"150530 ORIXIMINA";114345,56;114345,56
"150540 OUREM";31096,53;31096,53
"150543 OURILANDIA DO NORTE";100781,53;100781,53
"150548 PACAJA";8298,73;8298,73
"150549 PALESTINA DO PARA";20964,44;20964,44
"150550 PARAGOMINAS";190822,52;190822,52
"150553 PARAUAPEBAS";294096,82;294096,82
"150555 PAU D'ARCO";19640,84;19640,84
"150563 PICARRA";20346,58;20346,58
"150565 PLACAS";25938,36;25938,36
"150570 PONTA DE PEDRAS";19964,57;19964,57
"150580 PORTEL";68944,39;68944,39
"150590 PORTO DE MOZ";78619,62;78619,62
"150600 PRAINHA";31731,37;31731,37
"150613 REDENCAO";754224,52;754224,52
"150616 RIO MARIA";50970,20;50970,20
"150618 RONDON DO PARA";232689,71;232689,71
"150619 RUROPOLIS";47277,05;47277,05
"150620 SALINOPOLIS";284763,14;284763,14
"150630 SALVATERRA";29242,22;29242,22
"150650 SANTA IZABEL DO PARA";156381,60;156381,60
"150658 SANTA MARIA DAS BARREIRAS";18007,59;18007,59
"150660 SANTA MARIA DO PARA";87791,43;87791,43
"150670 SANTANA DO ARAGUAIA";66522,42;66522,42
"150680 SANTAREM";1296529,21;1296529,21
"150700 SANTO ANTONIO DO TAUA";119087,11;119087,11
"150715 SAO DOMINGOS DO ARAGUAIA";45205,53;45205,53
"150720 SAO DOMINGOS DO CAPIM";24387,49;24387,49
