 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município
Período:Abr/2010
"Município";"AIH_aprovadas"
"110001 ALTA FLORESTA D'OESTE";190
"110002 ARIQUEMES";485
"110003 CABIXI";28
"110004 CACOAL";492
"110005 CEREJEIRAS";150
"110006 COLORADO DO OESTE";149
"110008 COSTA MARQUES";55
"110009 ESPIGAO D'OESTE";149
"110010 GUAJARA-MIRIM";281
"110011 JARU";200
"110012 JI-PARANA";893
"110013 MACHADINHO D'OESTE";117
"110014 NOVA BRASILANDIA D'OESTE";152
"110015 OURO PRETO DO OESTE";278
"110018 PIMENTA BUENO";235
"110020 PORTO VELHO";1956
"110025 PRESIDENTE MEDICI";103
"110028 ROLIM DE MOURA";447
"110029 SANTA LUZIA D'OESTE";38
"110030 VILHENA";521
"110032 SAO MIGUEL DO GUAPORE";147
"110033 NOVA MAMORE";116
"110034 ALVORADA D'OESTE";117
"110040 ALTO PARAISO";51
"110050 NOVO HORIZONTE DO OESTE";45
"110060 CACAULANDIA";27
"110070 CAMPO NOVO DE RONDONIA";87
"110100 GOVERNADOR JORGE TEIXEIRA";193
"110120 MINISTRO ANDREAZZA";41
"110130 MIRANTE DA SERRA";104
"110140 MONTE NEGRO";259
"110143 NOVA UNIAO";41
"110145 PARECIS";15
"110146 PIMENTEIRAS DO OESTE";10
"110149 SAO FRANCISCO DO GUAPORE";99
"110150 SERINGUEIRAS";93
"110155 TEIXEIROPOLIS";11
"110160 THEOBROMA";54
"110170 URUPA";63
"110175 VALE DO ANARI";8
"110180 VALE DO PARAISO";30
"120001 ACRELANDIA";39
"120005 ASSIS BRASIL";25
"120010 BRASILEIA";154
"120020 CRUZEIRO DO SUL";993
"120030 FEIJO";86
"120034 MANOEL URBANO";121
"120038 PLACIDO DE CASTRO";83
"120040 RIO BRANCO";2589
"120042 RODRIGUES ALVES";52
"120043 SANTA ROSA DO PURUS";33
"120045 SENADOR GUIOMARD";76
"120050 SENA MADUREIRA";238
"120060 TARAUACA";153
"120070 XAPURI";93
"130006 AMATURA";34
"130008 ANAMA";63
"130010 ANORI";50
"130014 APUI";83
"130030 AUTAZES";126
"130050 BARREIRINHA";56
"130060 BENJAMIN CONSTANT";109
"130080 BORBA";67
"130083 CAAPIRANGA";52
"130100 CARAUARI";111
"130120 COARI";302
"130130 CODAJAS";93
"130140 EIRUNEPE";162
"130150 ENVIRA";190
"130160 FONTE BOA";158
"130165 GUAJARA";39
"130170 HUMAITA";140
"130180 IPIXUNA";108
"130185 IRANDUBA";188
"130190 ITACOATIARA";362
"130195 ITAMARATI";21
"130210 JAPURA";15
"130220 JURUA";40
"130230 JUTAI";67
"130240 LABREA";125
"130250 MANACAPURU";339
"130255 MANAQUIRI";37
"130260 MANAUS";8595
"130270 MANICORE";170
"130280 MARAA";123
"130290 MAUES";131
"130300 NHAMUNDA";87
"130310 NOVA OLINDA DO NORTE";102
"130320 NOVO AIRAO";34
"130330 NOVO ARIPUANA";68
"130340 PARINTINS";504
"130350 PAUINI";55
"130353 PRESIDENTE FIGUEIREDO";114
"130356 RIO PRETO DA EVA";99
"130360 SANTA ISABEL DO RIO NEGRO";37
"130380 SAO GABRIEL DA CACHOEIRA";85
"130390 SAO PAULO DE OLIVENCA";112
"130400 SILVES";22
"130406 TABATINGA";369
"130420 TEFE";314
"130430 URUCARA";57
"140005 ALTO ALEGRE";35
"140010 BOA VISTA";2417
"140015 BONFIM";12
"140020 CARACARAI";61
"140023 CAROEBE";21
"140030 MUCAJAI";23
"140040 NORMANDIA";74
"140045 PACARAIMA";82
"140047 RORAINOPOLIS";43
"140050 SAO JOAO DA BALIZA";102
"140060 SAO LUIZ";28
"150010 ABAETETUBA";949
"150013 ABEL FIGUEIREDO";41
"150020 ACARA";80
"150030 AFUA";205
"150034 AGUA AZUL DO NORTE";167
"150040 ALENQUER";474
"150050 ALMEIRIM";218
"150060 ALTAMIRA";1307
"150070 ANAJAS";104
"150080 ANANINDEUA";3545
"150085 ANAPU";92
"150090 AUGUSTO CORREA";243
"150095 AURORA DO PARA";120
"150120 BAIAO";118
"150125 BANNACH";67
"150130 BARCARENA";339
"150140 BELEM";9327
"150145 BELTERRA";82
"150150 BENEVIDES";195
"150157 BOM JESUS DO TOCANTINS";111
"150170 BRAGANCA";621
"150172 BRASIL NOVO";230
"150175 BREJO GRANDE DO ARAGUAIA";44
"150178 BREU BRANCO";118
"150180 BREVES";437
"150190 BUJARU";172
"150200 CACHOEIRA DO ARARI";87
"150210 CAMETA";624
"150215 CANAA DOS CARAJAS";87
"150220 CAPANEMA";722
"150230 CAPITAO POCO";481
"150240 CASTANHAL";1277
"150270 CONCEICAO DO ARAGUAIA";375
"150275 CONCORDIA DO PARA";107
"150276 CUMARU DO NORTE";83
"150280 CURRALINHO";142
"150290 CURUCA";116
"150293 DOM ELISEU";409
"150295 ELDORADO DOS CARAJAS";262
"150300 FARO";21
"150304 FLORESTA DO ARAGUAIA";109
"150309 GOIANESIA DO PARA";251
"150310 GURUPA";91
"150320 IGARAPE-ACU";105
"150330 IGARAPE-MIRI";703
"150340 INHANGAPI";50
"150345 IPIXUNA DO PARA";259
"150350 IRITUIA";112
"150360 ITAITUBA";732
"150370 ITUPIRANGA";112
"150375 JACAREACANGA";190
"150380 JACUNDA";458
"150390 JURUTI";185
"150400 LIMOEIRO DO AJURU";169
"150405 MAE DO RIO";253
"150420 MARABA";970
"150430 MARACANA";142
"150442 MARITUBA";600
"150445 MEDICILANDIA";135
"150460 MOCAJUBA";125
"150470 MOJU";271
"150480 MONTE ALEGRE";336
"150490 MUANA";120
"150495 NOVA ESPERANCA DO PIRIA";161
"150503 NOVO PROGRESSO";219
"150506 NOVO REPARTIMENTO";305
"150510 OBIDOS";325
"150530 ORIXIMINA";347
"150540 OUREM";86
"150543 OURILANDIA DO NORTE";199
"150548 PACAJA";127
"150549 PALESTINA DO PARA";42
"150550 PARAGOMINAS";451
"150553 PARAUAPEBAS";502
"150555 PAU D'ARCO";42
"150563 PICARRA";35
"150580 PORTEL";177
"150590 PORTO DE MOZ";199
"150600 PRAINHA";89
"150613 REDENCAO";779
