 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município
Período:Out/2022
"Município";"AIH_aprovadas"
"110001 ALTA FLORESTA D'OESTE";189
"110002 ARIQUEMES";643
"110003 CABIXI";22
"110004 CACOAL";831
"110005 CEREJEIRAS";102
"110006 COLORADO DO OESTE";28
"110008 COSTA MARQUES";31
"110009 ESPIGAO D'OESTE";92
"110010 GUAJARA-MIRIM";299
"110011 JARU";334
"110012 JI-PARANA";777
"110013 MACHADINHO D'OESTE";139
"110014 NOVA BRASILANDIA D'OESTE";117
"110015 OURO PRETO DO OESTE";310
"110018 PIMENTA BUENO";244
"110020 PORTO VELHO";3382
"110025 PRESIDENTE MEDICI";47
"110028 ROLIM DE MOURA";168
"110029 SANTA LUZIA D'OESTE";45
"110030 VILHENA";740
"110032 SAO MIGUEL DO GUAPORE";151
"110033 NOVA MAMORE";87
"110034 ALVORADA D'OESTE";62
"110037 ALTO ALEGRE DOS PARECIS";52
"110040 ALTO PARAISO";25
"110045 BURITIS";64
"110050 NOVO HORIZONTE DO OESTE";49
"110060 CACAULANDIA";10
"110070 CAMPO NOVO DE RONDONIA";6
"110094 CUJUBIM";29
"110100 GOVERNADOR JORGE TEIXEIRA";10
"110120 MINISTRO ANDREAZZA";21
"110130 MIRANTE DA SERRA";73
"110140 MONTE NEGRO";26
"110143 NOVA UNIAO";7
"110145 PARECIS";5
"110146 PIMENTEIRAS DO OESTE";5
"110149 SAO FRANCISCO DO GUAPORE";48
"110150 SERINGUEIRAS";89
"110155 TEIXEIROPOLIS";10
"110160 THEOBROMA";10
"110170 URUPA";43
"110175 VALE DO ANARI";6
"110180 VALE DO PARAISO";7
"120001 ACRELANDIA";10
"120010 BRASILEIA";207
"120020 CRUZEIRO DO SUL";717
"120030 FEIJO";46
"120033 MANCIO LIMA";45
"120034 MANOEL URBANO";43
"120035 MARECHAL THAUMATURGO";32
"120038 PLACIDO DE CASTRO";24
"120039 PORTO WALTER";14
"120040 RIO BRANCO";2589
"120042 RODRIGUES ALVES";34
"120045 SENADOR GUIOMARD";20
"120050 SENA MADUREIRA";128
"120060 TARAUACA";181
"120070 XAPURI";36
"130002 ALVARAES";20
"130006 AMATURA";37
"130008 ANAMA";69
"130010 ANORI";53
"130014 APUI";85
"130020 ATALAIA DO NORTE";63
"130030 AUTAZES";81
"130040 BARCELOS";84
"130050 BARREIRINHA";94
"130060 BENJAMIN CONSTANT";52
"130063 BERURI";65
"130068 BOA VISTA DO RAMOS";44
"130070 BOCA DO ACRE";104
"130080 BORBA";162
"130083 CAAPIRANGA";42
"130090 CANUTAMA";58
"130100 CARAUARI";139
"130110 CAREIRO";99
"130120 COARI";258
"130130 CODAJAS";140
"130140 EIRUNEPE";17
"130150 ENVIRA";82
"130160 FONTE BOA";132
"130165 GUAJARA";17
"130170 HUMAITA";184
"130180 IPIXUNA";103
"130185 IRANDUBA";101
"130190 ITACOATIARA";436
"130195 ITAMARATI";54
"130200 ITAPIRANGA";49
"130210 JAPURA";30
"130230 JUTAI";139
"130240 LABREA";171
"130250 MANACAPURU";465
"130255 MANAQUIRI";46
"130260 MANAUS";9513
"130270 MANICORE";159
"130280 MARAA";28
"130290 MAUES";258
"130310 NOVA OLINDA DO NORTE";136
"130320 NOVO AIRAO";60
"130330 NOVO ARIPUANA";112
"130340 PARINTINS";829
"130350 PAUINI";99
"130353 PRESIDENTE FIGUEIREDO";96
"130356 RIO PRETO DA EVA";26
"130360 SANTA ISABEL DO RIO NEGRO";54
"130370 SANTO ANTONIO DO ICA";99
"130380 SAO GABRIEL DA CACHOEIRA";101
"130390 SAO PAULO DE OLIVENCA";123
"130395 SAO SEBASTIAO DO UATUMA";60
"130400 SILVES";48
"130406 TABATINGA";337
"130410 TAPAUA";242
"130420 TEFE";402
"130423 TONANTINS";81
"130426 UARINI";75
"130430 URUCARA";67
"130440 URUCURITUBA";31
"140005 ALTO ALEGRE";25
"140010 BOA VISTA";4051
"140015 BONFIM";5
"140020 CARACARAI";17
"140023 CAROEBE";11
"140040 NORMANDIA";10
"140045 PACARAIMA";58
"140047 RORAINOPOLIS";508
"140050 SAO JOAO DA BALIZA";21
"140060 SAO LUIZ";7
"150010 ABAETETUBA";1157
"150013 ABEL FIGUEIREDO";50
"150020 ACARA";140
"150030 AFUA";67
"150034 AGUA AZUL DO NORTE";83
"150040 ALENQUER";345
"150050 ALMEIRIM";208
"150060 ALTAMIRA";1015
"150070 ANAJAS";132
"150080 ANANINDEUA";1932
"150085 ANAPU";199
"150090 AUGUSTO CORREA";260
"150095 AURORA DO PARA";98
"150110 BAGRE";13
"150120 BAIAO";186
"150125 BANNACH";21
"150130 BARCARENA";710
"150140 BELEM";9966
"150145 BELTERRA";32
"150157 BOM JESUS DO TOCANTINS";71
"150170 BRAGANCA";1190
"150172 BRASIL NOVO";217
"150175 BREJO GRANDE DO ARAGUAIA";51
"150178 BREU BRANCO";78
"150180 BREVES";844
"150200 CACHOEIRA DO ARARI";154
"150210 CAMETA";607
"150215 CANAA DOS CARAJAS";310
"150220 CAPANEMA";771
"150230 CAPITAO POCO";212
"150240 CASTANHAL";2036
"150270 CONCEICAO DO ARAGUAIA";377
"150275 CONCORDIA DO PARA";80
"150276 CUMARU DO NORTE";56
"150277 CURIONOPOLIS";99
"150280 CURRALINHO";155
"150290 CURUCA";128
"150293 DOM ELISEU";217
"150295 ELDORADO DOS CARAJAS";63
"150304 FLORESTA DO ARAGUAIA";102
"150307 GARRAFAO DO NORTE";65
"150309 GOIANESIA DO PARA";90
"150310 GURUPA";96
"150320 IGARAPE-ACU";89
"150330 IGARAPE-MIRI";706
"150345 IPIXUNA DO PARA";290
"150350 IRITUIA";66
"150360 ITAITUBA";791
"150370 ITUPIRANGA";135
"150375 JACAREACANGA";119
"150380 JACUNDA";205
"150390 JURUTI";166
"150400 LIMOEIRO DO AJURU";157
"150405 MAE DO RIO";315
"150420 MARABA";1274
"150430 MARACANA";42
"150440 MARAPANIM";23
"150442 MARITUBA";645
