 Procedimentos hospitalares do SUS - por local de internação - Brasil
Valor serviços hospitalares por Município e Ano processamento
Período:Nov/2014
"Município";"2014";"Total"
"110001 ALTA FLORESTA D'OESTE";52723,67;52723,67
"110002 ARIQUEMES";371725,10;371725,10
"110003 CABIXI";6142,35;6142,35
"110004 CACOAL";415723,23;415723,23
"110005 CEREJEIRAS";39631,85;39631,85
"110006 COLORADO DO OESTE";16886,99;16886,99
"110008 COSTA MARQUES";22523,27;22523,27
"110009 ESPIGAO D'OESTE";36766,69;36766,69
"110010 GUAJARA-MIRIM";80145,93;80145,93
"110011 JARU";42430,42;42430,42
"110012 JI-PARANA";255032,85;255032,85
"110013 MACHADINHO D'OESTE";26113,88;26113,88
"110014 NOVA BRASILANDIA D'OESTE";33790,84;33790,84
"110015 OURO PRETO DO OESTE";53194,17;53194,17
"110018 PIMENTA BUENO";33705,42;33705,42
"110020 PORTO VELHO";2674630,59;2674630,59
"110025 PRESIDENTE MEDICI";16817,88;16817,88
"110026 RIO CRESPO";1648,89;1648,89
"110028 ROLIM DE MOURA";115012,14;115012,14
"110029 SANTA LUZIA D'OESTE";19668,35;19668,35
"110030 VILHENA";359848,83;359848,83
"110032 SAO MIGUEL DO GUAPORE";40763,21;40763,21
"110033 NOVA MAMORE";13157,86;13157,86
"110034 ALVORADA D'OESTE";19984,42;19984,42
"110037 ALTO ALEGRE DOS PARECIS";8573,13;8573,13
"110040 ALTO PARAISO";5949,26;5949,26
"110045 BURITIS";22620,66;22620,66
"110050 NOVO HORIZONTE DO OESTE";6829,60;6829,60
"110060 CACAULANDIA";880,07;880,07
"110070 CAMPO NOVO DE RONDONIA";10601,11;10601,11
"110100 GOVERNADOR JORGE TEIXEIRA";4290,73;4290,73
"110120 MINISTRO ANDREAZZA";8074,37;8074,37
"110130 MIRANTE DA SERRA";16322,35;16322,35
"110140 MONTE NEGRO";15552,10;15552,10
"110143 NOVA UNIAO";5536,48;5536,48
"110145 PARECIS";573,71;573,71
"110146 PIMENTEIRAS DO OESTE";1456,14;1456,14
"110149 SAO FRANCISCO DO GUAPORE";33794,02;33794,02
"110150 SERINGUEIRAS";12647,84;12647,84
"110155 TEIXEIROPOLIS";176,56;176,56
"110160 THEOBROMA";2774,61;2774,61
"110170 URUPA";6432,87;6432,87
"110175 VALE DO ANARI";2878,69;2878,69
"110180 VALE DO PARAISO";2380,40;2380,40
"120010 BRASILEIA";43938,02;43938,02
"120020 CRUZEIRO DO SUL";367155,61;367155,61
"120030 FEIJO";10447,50;10447,50
"120033 MANCIO LIMA";18142,75;18142,75
"120034 MANOEL URBANO";13269,22;13269,22
"120038 PLACIDO DE CASTRO";10893,61;10893,61
"120039 PORTO WALTER";2426,20;2426,20
"120040 RIO BRANCO";1751198,95;1751198,95
"120042 RODRIGUES ALVES";15109,54;15109,54
"120043 SANTA ROSA DO PURUS";4777,69;4777,69
"120045 SENADOR GUIOMARD";16530,75;16530,75
"120050 SENA MADUREIRA";75947,19;75947,19
"120060 TARAUACA";64087,66;64087,66
"120070 XAPURI";31509,79;31509,79
"130002 ALVARAES";15771,83;15771,83
"130014 APUI";35427,20;35427,20
"130030 AUTAZES";29028,00;29028,00
"130040 BARCELOS";13809,86;13809,86
"130050 BARREIRINHA";36889,76;36889,76
"130060 BENJAMIN CONSTANT";23225,68;23225,68
"130063 BERURI";16064,41;16064,41
"130070 BOCA DO ACRE";37912,20;37912,20
"130080 BORBA";48132,22;48132,22
"130083 CAAPIRANGA";4897,00;4897,00
"130100 CARAUARI";16168,95;16168,95
"130120 COARI";106015,58;106015,58
"130150 ENVIRA";30416,10;30416,10
"130160 FONTE BOA";26294,34;26294,34
"130165 GUAJARA";10471,95;10471,95
"130170 HUMAITA";45293,77;45293,77
"130180 IPIXUNA";17102,23;17102,23
"130185 IRANDUBA";21744,57;21744,57
"130190 ITACOATIARA";125875,11;125875,11
"130195 ITAMARATI";13382,79;13382,79
"130210 JAPURA";188,00;188,00
"130220 JURUA";10160,95;10160,95
"130230 JUTAI";30760,72;30760,72
"130240 LABREA";12513,27;12513,27
"130250 MANACAPURU";153613,14;153613,14
"130255 MANAQUIRI";10054,22;10054,22
"130260 MANAUS";6551710,84;6551710,84
"130280 MARAA";14319,78;14319,78
"130290 MAUES";90475,72;90475,72
"130300 NHAMUNDA";1213,21;1213,21
"130310 NOVA OLINDA DO NORTE";11448,79;11448,79
"130340 PARINTINS";145659,75;145659,75
"130350 PAUINI";17070,53;17070,53
"130353 PRESIDENTE FIGUEIREDO";27640,02;27640,02
"130356 RIO PRETO DA EVA";16322,41;16322,41
"130380 SAO GABRIEL DA CACHOEIRA";2486,15;2486,15
"130390 SAO PAULO DE OLIVENCA";6022,51;6022,51
"130395 SAO SEBASTIAO DO UATUMA";7079,16;7079,16
"130400 SILVES";10039,35;10039,35
"130406 TABATINGA";110812,17;110812,17
"130420 TEFE";113585,81;113585,81
"130440 URUCURITUBA";14242,58;14242,58
"140005 ALTO ALEGRE";11306,94;11306,94
"140010 BOA VISTA";1232347,18;1232347,18
"140015 BONFIM";3128,70;3128,70
"140020 CARACARAI";14602,43;14602,43
"140023 CAROEBE";4062,86;4062,86
"140030 MUCAJAI";2598,56;2598,56
"140040 NORMANDIA";8785,56;8785,56
"140045 PACARAIMA";10351,13;10351,13
"140047 RORAINOPOLIS";10093,32;10093,32
"140050 SAO JOAO DA BALIZA";2476,71;2476,71
"140060 SAO LUIZ";12648,15;12648,15
"150010 ABAETETUBA";188550,27;188550,27
"150013 ABEL FIGUEIREDO";11149,92;11149,92
"150020 ACARA";53179,41;53179,41
"150030 AFUA";19812,84;19812,84
"150034 AGUA AZUL DO NORTE";22975,04;22975,04
"150040 ALENQUER";96168,94;96168,94
"150050 ALMEIRIM";25007,37;25007,37
"150060 ALTAMIRA";826840,25;826840,25
"150070 ANAJAS";16517,66;16517,66
"150080 ANANINDEUA";1696616,07;1696616,07
"150085 ANAPU";29220,54;29220,54
"150090 AUGUSTO CORREA";98334,64;98334,64
"150095 AURORA DO PARA";26892,55;26892,55
"150120 BAIAO";40875,21;40875,21
"150125 BANNACH";8700,74;8700,74
"150130 BARCARENA";126742,98;126742,98
"150140 BELEM";8394294,32;8394294,32
"150145 BELTERRA";4686,76;4686,76
"150150 BENEVIDES";28119,25;28119,25
"150157 BOM JESUS DO TOCANTINS";21622,94;21622,94
"150170 BRAGANCA";856230,17;856230,17
"150175 BREJO GRANDE DO ARAGUAIA";4218,78;4218,78
"150178 BREU BRANCO";23690,08;23690,08
"150180 BREVES";306539,55;306539,55
"150190 BUJARU";68328,67;68328,67
"150200 CACHOEIRA DO ARARI";7581,27;7581,27
"150210 CAMETA";187574,57;187574,57
"150215 CANAA DOS CARAJAS";30131,97;30131,97
"150220 CAPANEMA";271439,30;271439,30
"150230 CAPITAO POCO";148706,23;148706,23
"150240 CASTANHAL";782489,51;782489,51
"150250 CHAVES";1733,72;1733,72
"150270 CONCEICAO DO ARAGUAIA";130521,61;130521,61
"150275 CONCORDIA DO PARA";25853,07;25853,07
"150276 CUMARU DO NORTE";11131,75;11131,75
"150277 CURIONOPOLIS";45256,64;45256,64
"150280 CURRALINHO";40372,49;40372,49
"150293 DOM ELISEU";108031,61;108031,61
"150295 ELDORADO DOS CARAJAS";23815,73;23815,73
"150300 FARO";6971,79;6971,79
"150304 FLORESTA DO ARAGUAIA";35097,90;35097,90
"150309 GOIANESIA DO PARA";29646,02;29646,02
"150310 GURUPA";27278,95;27278,95
"150320 IGARAPE-ACU";9563,72;9563,72
"150330 IGARAPE-MIRI";125740,41;125740,41
"150340 INHANGAPI";11405,97;11405,97
"150345 IPIXUNA DO PARA";74410,76;74410,76
"150350 IRITUIA";31875,53;31875,53
"150360 ITAITUBA";224301,13;224301,13
"150370 ITUPIRANGA";46573,30;46573,30
"150375 JACAREACANGA";33171,03;33171,03
"150380 JACUNDA";131761,53;131761,53
"150390 JURUTI";36937,29;36937,29
"150400 LIMOEIRO DO AJURU";48301,00;48301,00
"150405 MAE DO RIO";65570,85;65570,85
"150420 MARABA";670495,34;670495,34
"150430 MARACANA";15908,16;15908,16
"150442 MARITUBA";277812,31;277812,31
"150445 MEDICILANDIA";32661,66;32661,66
"150450 MELGACO";19324,21;19324,21
"150460 MOCAJUBA";63653,97;63653,97
"150470 MOJU";76263,76;76263,76
"150480 MONTE ALEGRE";90055,35;90055,35
"150490 MUANA";36339,60;36339,60
"150495 NOVA ESPERANCA DO PIRIA";19003,27;19003,27
"150503 NOVO PROGRESSO";64985,00;64985,00
"150506 NOVO REPARTIMENTO";53606,35;53606,35
"150510 OBIDOS";73325,65;73325,65
"150520 OEIRAS DO PARA";34849,11;34849,11
"150530 ORIXIMINA";111257,60;111257,60
"150540 OUREM";18759,93;18759,93
"150543 OURILANDIA DO NORTE";71987,81;71987,81
"150548 PACAJA";37959,38;37959,38
"150549 PALESTINA DO PARA";9081,73;9081,73
"150550 PARAGOMINAS";107074,60;107074,60
"150553 PARAUAPEBAS";127039,98;127039,98
"150555 PAU D'ARCO";19136,90;19136,90
"150563 PICARRA";5563,44;5563,44
"150565 PLACAS";29143,05;29143,05
"150570 PONTA DE PEDRAS";21033,65;21033,65
"150580 PORTEL";31164,10;31164,10
"150590 PORTO DE MOZ";41417,09;41417,09
"150600 PRAINHA";17908,77;17908,77
"150613 REDENCAO";595349,19;595349,19
"150616 RIO MARIA";28356,16;28356,16
"150618 RONDON DO PARA";175119,25;175119,25
"150619 RUROPOLIS";36763,68;36763,68
"150620 SALINOPOLIS";42593,93;42593,93
"150630 SALVATERRA";21731,71;21731,71
"150640 SANTA CRUZ DO ARARI";6429,23;6429,23
"150650 SANTA IZABEL DO PARA";120477,54;120477,54
"150658 SANTA MARIA DAS BARREIRAS";14622,41;14622,41
"150660 SANTA MARIA DO PARA";68188,44;68188,44
"150670 SANTANA DO ARAGUAIA";67320,29;67320,29
"150680 SANTAREM";1292969,93;1292969,93
"150700 SANTO ANTONIO DO TAUA";104908,53;104908,53
"150715 SAO DOMINGOS DO ARAGUAIA";15434,38;15434,38
"150720 SAO DOMINGOS DO CAPIM";36179,84;36179,84
"150730 SAO FELIX DO XINGU";63593,68;63593,68
"150745 SAO GERALDO DO ARAGUAIA";52574,43;52574,43
"150747 SAO JOAO DE PIRABAS";14001,31;14001,31
"150750 SAO JOAO DO ARAGUAIA";9479,51;9479,51
"150760 SAO MIGUEL DO GUAMA";28443,34;28443,34
"150770 SAO SEBASTIAO DA BOA VISTA";25733,30;25733,30
"150775 SAPUCAIA";17211,52;17211,52
"150780 SENADOR JOSE PORFIRIO";9121,67;9121,67
"150790 SOURE";21742,93;21742,93
"150795 TAILANDIA";93214,51;93214,51
"150797 TERRA SANTA";21364,15;21364,15
"150800 TOME-ACU";81076,16;81076,16
"150803 TRACUATEUA";21734,56;21734,56
"150805 TRAIRAO";40344,20;40344,20
"150808 TUCUMA";90674,62;90674,62
"150810 TUCURUI";242067,13;242067,13
"150812 ULIANOPOLIS";106548,44;106548,44
"150815 URUARA";55592,22;55592,22
"150820 VIGIA";66574,80;66574,80
"150830 VISEU";62690,56;62690,56
"150835 VITORIA DO XINGU";5522,58;5522,58
"150840 XINGUARA";132385,14;132385,14
"160010 AMAPA";7575,58;7575,58
"160020 CALCOENE";9173,54;9173,54
"160027 LARANJAL DO JARI";82470,62;82470,62
"160030 MACAPA";1000077,69;1000077,69
"160053 PORTO GRANDE";10033,06;10033,06
"160060 SANTANA";166525,15;166525,15
"170070 ALVORADA";8206,80;8206,80
"170100 ANANAS";1388,66;1388,66
"170190 ARAGUACEMA";6110,73;6110,73
"170200 ARAGUACU";29443,50;29443,50
"170210 ARAGUAINA";1906767,59;1906767,59
"170220 ARAGUATINS";5830,07;5830,07
"170230 ARAPOEMA";20086,13;20086,13
