 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município
Período:Fev/2009
"Município";"AIH_aprovadas"
"110001 ALTA FLORESTA D'OESTE";190
"110002 ARIQUEMES";461
"110003 CABIXI";32
"110004 CACOAL";412
"110005 CEREJEIRAS";150
"110006 COLORADO DO OESTE";101
"110008 COSTA MARQUES";55
"110009 ESPIGAO D'OESTE";155
"110011 JARU";251
"110012 JI-PARANA";735
"110013 MACHADINHO D'OESTE";130
"110014 NOVA BRASILANDIA D'OESTE";149
"110015 OURO PRETO DO OESTE";162
"110018 PIMENTA BUENO";235
"110020 PORTO VELHO";1888
"110025 PRESIDENTE MEDICI";75
"110028 ROLIM DE MOURA";429
"110029 SANTA LUZIA D'OESTE";60
"110030 VILHENA";575
"110032 SAO MIGUEL DO GUAPORE";133
"110033 NOVA MAMORE";73
"110034 ALVORADA D'OESTE";111
"110037 ALTO ALEGRE DOS PARECIS";70
"110040 ALTO PARAISO";30
"110060 CACAULANDIA";27
"110070 CAMPO NOVO DE RONDONIA";83
"110120 MINISTRO ANDREAZZA";41
"110130 MIRANTE DA SERRA";94
"110140 MONTE NEGRO";259
"110143 NOVA UNIAO";40
"110149 SAO FRANCISCO DO GUAPORE";97
"110150 SERINGUEIRAS";93
"110160 THEOBROMA";42
"110170 URUPA";36
"110175 VALE DO ANARI";10
"110180 VALE DO PARAISO";17
"120001 ACRELANDIA";48
"120005 ASSIS BRASIL";24
"120010 BRASILEIA";209
"120020 CRUZEIRO DO SUL";850
"120030 FEIJO";87
"120034 MANOEL URBANO";36
"120038 PLACIDO DE CASTRO";41
"120040 RIO BRANCO";2448
"120042 RODRIGUES ALVES";31
"120045 SENADOR GUIOMARD";4
"120050 SENA MADUREIRA";257
"120060 TARAUACA";127
"120070 XAPURI";78
"130002 ALVARAES";21
"130006 AMATURA";31
"130008 ANAMA";74
"130010 ANORI";92
"130014 APUI";83
"130030 AUTAZES";2
"130050 BARREIRINHA";94
"130060 BENJAMIN CONSTANT";125
"130080 BORBA";33
"130090 CANUTAMA";31
"130100 CARAUARI";96
"130110 CAREIRO";19
"130120 COARI";271
"130130 CODAJAS";92
"130140 EIRUNEPE";118
"130150 ENVIRA";127
"130160 FONTE BOA";182
"130165 GUAJARA";30
"130170 HUMAITA";139
"130180 IPIXUNA";3
"130185 IRANDUBA";127
"130190 ITACOATIARA";301
"130195 ITAMARATI";30
"130200 ITAPIRANGA";29
"130220 JURUA";27
"130240 LABREA";99
"130260 MANAUS";5945
"130270 MANICORE";175
"130280 MARAA";80
"130290 MAUES";167
"130300 NHAMUNDA";39
"130310 NOVA OLINDA DO NORTE";115
"130330 NOVO ARIPUANA";5
"130340 PARINTINS";455
"130353 PRESIDENTE FIGUEIREDO";75
"130356 RIO PRETO DA EVA";27
"130370 SANTO ANTONIO DO ICA";51
"130380 SAO GABRIEL DA CACHOEIRA";96
"130390 SAO PAULO DE OLIVENCA";92
"130395 SAO SEBASTIAO DO UATUMA";5
"130406 TABATINGA";204
"130410 TAPAUA";33
"130420 TEFE";244
"130423 TONANTINS";54
"130426 UARINI";41
"130440 URUCURITUBA";57
"140005 ALTO ALEGRE";42
"140010 BOA VISTA";1740
"140015 BONFIM";25
"140020 CARACARAI";51
"140030 MUCAJAI";26
"140045 PACARAIMA";55
"140050 SAO JOAO DA BALIZA";25
"140060 SAO LUIZ";7
"150010 ABAETETUBA";873
"150013 ABEL FIGUEIREDO";50
"150020 ACARA";179
"150030 AFUA";10
"150034 AGUA AZUL DO NORTE";168
"150040 ALENQUER";473
"150050 ALMEIRIM";155
"150060 ALTAMIRA";932
"150070 ANAJAS";50
"150080 ANANINDEUA";3010
"150090 AUGUSTO CORREA";208
"150095 AURORA DO PARA";117
"150120 BAIAO";86
"150130 BARCARENA";408
"150140 BELEM";9554
"150145 BELTERRA";7
"150150 BENEVIDES";268
"150157 BOM JESUS DO TOCANTINS";54
"150170 BRAGANCA";1468
"150172 BRASIL NOVO";226
"150175 BREJO GRANDE DO ARAGUAIA";1
"150178 BREU BRANCO";171
"150180 BREVES";312
"150190 BUJARU";176
"150200 CACHOEIRA DO ARARI";66
"150210 CAMETA";565
"150215 CANAA DOS CARAJAS";10
