 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município
Período:Abr/2018
"Município";"AIH_aprovadas"
"110001 ALTA FLORESTA D'OESTE";192
"110002 ARIQUEMES";480
"110003 CABIXI";24
"110004 CACOAL";1123
"110005 CEREJEIRAS";114
"110006 COLORADO DO OESTE";64
"110008 COSTA MARQUES";1
"110009 ESPIGAO D'OESTE";144
"110010 GUAJARA-MIRIM";330
"110011 JARU";300
"110012 JI-PARANA";674
"110013 MACHADINHO D'OESTE";143
"110014 NOVA BRASILANDIA D'OESTE";64
"110015 OURO PRETO DO OESTE";181
"110018 PIMENTA BUENO";365
"110020 PORTO VELHO";3887
"110025 PRESIDENTE MEDICI";80
"110026 RIO CRESPO";12
"110028 ROLIM DE MOURA";358
"110029 SANTA LUZIA D'OESTE";53
"110030 VILHENA";797
"110032 SAO MIGUEL DO GUAPORE";132
"110033 NOVA MAMORE";44
"110034 ALVORADA D'OESTE";53
"110037 ALTO ALEGRE DOS PARECIS";43
"110040 ALTO PARAISO";50
"110045 BURITIS";52
"110050 NOVO HORIZONTE DO OESTE";33
"110060 CACAULANDIA";6
"110070 CAMPO NOVO DE RONDONIA";48
"110094 CUJUBIM";77
"110110 ITAPUA DO OESTE";9
"110120 MINISTRO ANDREAZZA";10
"110130 MIRANTE DA SERRA";39
"110140 MONTE NEGRO";46
"110143 NOVA UNIAO";11
"110145 PARECIS";14
"110146 PIMENTEIRAS DO OESTE";10
"110149 SAO FRANCISCO DO GUAPORE";88
"110150 SERINGUEIRAS";66
"110155 TEIXEIROPOLIS";3
"110160 THEOBROMA";24
"110170 URUPA";12
"110175 VALE DO ANARI";14
"110180 VALE DO PARAISO";20
"120001 ACRELANDIA";19
"120005 ASSIS BRASIL";36
"120010 BRASILEIA";212
"120020 CRUZEIRO DO SUL";918
"120030 FEIJO";52
"120033 MANCIO LIMA";4
"120038 PLACIDO DE CASTRO";47
"120040 RIO BRANCO";2359
"120042 RODRIGUES ALVES";20
"120045 SENADOR GUIOMARD";68
"120050 SENA MADUREIRA";201
"120060 TARAUACA";240
"120070 XAPURI";76
"130002 ALVARAES";47
"130006 AMATURA";48
"130008 ANAMA";51
"130010 ANORI";49
"130014 APUI";81
"130020 ATALAIA DO NORTE";21
"130030 AUTAZES";91
"130040 BARCELOS";44
"130050 BARREIRINHA";100
"130060 BENJAMIN CONSTANT";65
"130063 BERURI";22
"130068 BOA VISTA DO RAMOS";95
"130070 BOCA DO ACRE";133
"130080 BORBA";148
"130083 CAAPIRANGA";33
"130090 CANUTAMA";49
"130100 CARAUARI";71
"130120 COARI";325
"130130 CODAJAS";53
"130140 EIRUNEPE";128
"130150 ENVIRA";85
"130170 HUMAITA";178
"130180 IPIXUNA";74
"130185 IRANDUBA";41
"130190 ITACOATIARA";385
"130210 JAPURA";8
"130220 JURUA";33
"130230 JUTAI";94
"130250 MANACAPURU";395
"130255 MANAQUIRI";27
"130260 MANAUS";10368
"130290 MAUES";275
"130300 NHAMUNDA";68
"130320 NOVO AIRAO";50
"130340 PARINTINS";595
"130350 PAUINI";50
"130353 PRESIDENTE FIGUEIREDO";70
"130356 RIO PRETO DA EVA";83
"130360 SANTA ISABEL DO RIO NEGRO";40
"130370 SANTO ANTONIO DO ICA";118
"130380 SAO GABRIEL DA CACHOEIRA";81
"130390 SAO PAULO DE OLIVENCA";60
"130395 SAO SEBASTIAO DO UATUMA";23
"130406 TABATINGA";45
"130420 TEFE";381
"130426 UARINI";50
"130430 URUCARA";85
"130440 URUCURITUBA";30
"140005 ALTO ALEGRE";8
"140010 BOA VISTA";3176
"140015 BONFIM";6
"140020 CARACARAI";12
"140023 CAROEBE";13
"140030 MUCAJAI";15
"140040 NORMANDIA";24
"140045 PACARAIMA";45
"140047 RORAINOPOLIS";146
"140050 SAO JOAO DA BALIZA";14
"140060 SAO LUIZ";2
"150010 ABAETETUBA";642
"150013 ABEL FIGUEIREDO";24
"150020 ACARA";115
"150030 AFUA";92
"150034 AGUA AZUL DO NORTE";101
"150040 ALENQUER";343
"150050 ALMEIRIM";133
"150060 ALTAMIRA";884
"150070 ANAJAS";107
"150080 ANANINDEUA";3314
"150085 ANAPU";155
"150090 AUGUSTO CORREA";302
"150095 AURORA DO PARA";128
"150120 BAIAO";190
"150125 BANNACH";21
"150130 BARCARENA";365
"150140 BELEM";10088
"150145 BELTERRA";21
"150157 BOM JESUS DO TOCANTINS";90
"150170 BRAGANCA";1187
"150172 BRASIL NOVO";175
"150175 BREJO GRANDE DO ARAGUAIA";63
"150178 BREU BRANCO";66
"150180 BREVES";854
"150190 BUJARU";140
"150200 CACHOEIRA DO ARARI";95
"150210 CAMETA";720
"150215 CANAA DOS CARAJAS";98
"150220 CAPANEMA";408
"150230 CAPITAO POCO";357
"150240 CASTANHAL";1247
"150250 CHAVES";15
"150270 CONCEICAO DO ARAGUAIA";369
"150275 CONCORDIA DO PARA";41
"150276 CUMARU DO NORTE";50
"150277 CURIONOPOLIS";86
"150280 CURRALINHO";159
"150290 CURUCA";62
"150293 DOM ELISEU";205
"150295 ELDORADO DOS CARAJAS";135
"150300 FARO";37
"150304 FLORESTA DO ARAGUAIA";97
"150309 GOIANESIA DO PARA";136
"150310 GURUPA";182
"150320 IGARAPE-ACU";52
"150330 IGARAPE-MIRI";582
"150340 INHANGAPI";8
"150345 IPIXUNA DO PARA";242
"150350 IRITUIA";118
"150360 ITAITUBA";471
"150370 ITUPIRANGA";146
"150380 JACUNDA";188
"150390 JURUTI";155
"150405 MAE DO RIO";204
"150420 MARABA";1521
"150430 MARACANA";34
"150440 MARAPANIM";31
"150442 MARITUBA";524
"150445 MEDICILANDIA";125
"150450 MELGACO";77
"150460 MOCAJUBA";176
"150470 MOJU";165
"150480 MONTE ALEGRE";220
"150490 MUANA";252
"150495 NOVA ESPERANCA DO PIRIA";65
"150503 NOVO PROGRESSO";192
"150506 NOVO REPARTIMENTO";204
"150510 OBIDOS";271
"150520 OEIRAS DO PARA";113
"150530 ORIXIMINA";411
"150540 OUREM";109
"150543 OURILANDIA DO NORTE";286
"150548 PACAJA";202
"150549 PALESTINA DO PARA";45
"150550 PARAGOMINAS";665
"150553 PARAUAPEBAS";803
"150555 PAU D'ARCO";28
"150563 PICARRA";62
"150565 PLACAS";106
"150570 PONTA DE PEDRAS";95
"150580 PORTEL";143
"150590 PORTO DE MOZ";250
"150600 PRAINHA";80
"150613 REDENCAO";730
"150616 RIO MARIA";116
