 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município
Período:Nov/2021
"Município";"AIH_aprovadas"
"110001 ALTA FLORESTA D'OESTE";134
"110002 ARIQUEMES";625
"110003 CABIXI";12
"110004 CACOAL";936
"110005 CEREJEIRAS";72
"110006 COLORADO DO OESTE";25
"110008 COSTA MARQUES";9
"110009 ESPIGAO D'OESTE";92
"110010 GUAJARA-MIRIM";223
"110011 JARU";226
"110012 JI-PARANA";653
"110013 MACHADINHO D'OESTE";99
"110014 NOVA BRASILANDIA D'OESTE";82
"110015 OURO PRETO DO OESTE";211
"110018 PIMENTA BUENO";291
"110020 PORTO VELHO";4269
"110025 PRESIDENTE MEDICI";37
"110026 RIO CRESPO";4
"110028 ROLIM DE MOURA";230
"110029 SANTA LUZIA D'OESTE";44
"110030 VILHENA";720
"110032 SAO MIGUEL DO GUAPORE";161
"110033 NOVA MAMORE";60
"110034 ALVORADA D'OESTE";65
"110037 ALTO ALEGRE DOS PARECIS";62
"110040 ALTO PARAISO";26
"110045 BURITIS";69
"110050 NOVO HORIZONTE DO OESTE";41
"110060 CACAULANDIA";11
"110070 CAMPO NOVO DE RONDONIA";3
"110094 CUJUBIM";56
"110110 ITAPUA DO OESTE";10
"110120 MINISTRO ANDREAZZA";4
"110130 MIRANTE DA SERRA";23
"110140 MONTE NEGRO";22
"110143 NOVA UNIAO";7
"110145 PARECIS";21
"110146 PIMENTEIRAS DO OESTE";2
"110149 SAO FRANCISCO DO GUAPORE";100
"110150 SERINGUEIRAS";23
"110155 TEIXEIROPOLIS";5
"110160 THEOBROMA";9
"110170 URUPA";18
"110175 VALE DO ANARI";15
"110180 VALE DO PARAISO";10
"120001 ACRELANDIA";8
"120005 ASSIS BRASIL";31
"120010 BRASILEIA";210
"120020 CRUZEIRO DO SUL";636
"120030 FEIJO";32
"120033 MANCIO LIMA";26
"120034 MANOEL URBANO";21
"120035 MARECHAL THAUMATURGO";33
"120038 PLACIDO DE CASTRO";18
"120040 RIO BRANCO";2305
"120043 SANTA ROSA DO PURUS";30
"120045 SENADOR GUIOMARD";43
"120050 SENA MADUREIRA";174
"120060 TARAUACA";151
"120070 XAPURI";80
"130006 AMATURA";33
"130008 ANAMA";74
"130014 APUI";72
"130020 ATALAIA DO NORTE";25
"130030 AUTAZES";145
"130040 BARCELOS";68
"130050 BARREIRINHA";146
"130060 BENJAMIN CONSTANT";110
"130063 BERURI";66
"130068 BOA VISTA DO RAMOS";74
"130070 BOCA DO ACRE";154
"130080 BORBA";179
"130083 CAAPIRANGA";36
"130090 CANUTAMA";67
"130100 CARAUARI";117
"130110 CAREIRO";91
"130115 CAREIRO DA VARZEA";1
"130120 COARI";288
"130130 CODAJAS";55
"130140 EIRUNEPE";167
"130150 ENVIRA";69
"130160 FONTE BOA";71
"130165 GUAJARA";32
"130170 HUMAITA";231
"130180 IPIXUNA";159
"130185 IRANDUBA";46
"130190 ITACOATIARA";434
"130200 ITAPIRANGA";30
"130210 JAPURA";65
"130220 JURUA";90
"130230 JUTAI";122
"130240 LABREA";126
"130250 MANACAPURU";518
"130255 MANAQUIRI";90
"130260 MANAUS";10484
"130270 MANICORE";262
"130290 MAUES";328
"130300 NHAMUNDA";58
"130310 NOVA OLINDA DO NORTE";134
"130320 NOVO AIRAO";82
"130330 NOVO ARIPUANA";85
"130340 PARINTINS";572
"130350 PAUINI";9
"130353 PRESIDENTE FIGUEIREDO";57
"130356 RIO PRETO DA EVA";18
"130360 SANTA ISABEL DO RIO NEGRO";73
"130370 SANTO ANTONIO DO ICA";102
"130380 SAO GABRIEL DA CACHOEIRA";162
"130390 SAO PAULO DE OLIVENCA";133
"130395 SAO SEBASTIAO DO UATUMA";74
"130406 TABATINGA";279
"130410 TAPAUA";101
"130420 TEFE";459
"130423 TONANTINS";113
"130426 UARINI";79
"130430 URUCARA";70
"130440 URUCURITUBA";22
"140005 ALTO ALEGRE";5
"140010 BOA VISTA";3274
"140015 BONFIM";2
"140020 CARACARAI";12
"140023 CAROEBE";18
"140040 NORMANDIA";16
"140045 PACARAIMA";44
"140047 RORAINOPOLIS";201
"140050 SAO JOAO DA BALIZA";11
"140060 SAO LUIZ";4
"150010 ABAETETUBA";1072
"150013 ABEL FIGUEIREDO";44
"150020 ACARA";160
"150030 AFUA";92
"150034 AGUA AZUL DO NORTE";80
"150040 ALENQUER";369
"150050 ALMEIRIM";156
"150060 ALTAMIRA";875
"150070 ANAJAS";130
"150080 ANANINDEUA";1781
"150085 ANAPU";134
"150090 AUGUSTO CORREA";266
"150095 AURORA DO PARA";108
"150110 BAGRE";3
"150120 BAIAO";200
"150125 BANNACH";10
"150130 BARCARENA";557
"150140 BELEM";9753
"150145 BELTERRA";34
"150157 BOM JESUS DO TOCANTINS";112
"150170 BRAGANCA";863
"150172 BRASIL NOVO";223
"150175 BREJO GRANDE DO ARAGUAIA";55
"150178 BREU BRANCO";100
"150180 BREVES";690
"150200 CACHOEIRA DO ARARI";87
"150210 CAMETA";571
"150215 CANAA DOS CARAJAS";193
"150220 CAPANEMA";408
"150230 CAPITAO POCO";173
"150240 CASTANHAL";1571
"150270 CONCEICAO DO ARAGUAIA";511
"150275 CONCORDIA DO PARA";56
"150276 CUMARU DO NORTE";80
"150277 CURIONOPOLIS";109
"150280 CURRALINHO";139
"150290 CURUCA";86
"150293 DOM ELISEU";169
"150295 ELDORADO DOS CARAJAS";101
"150300 FARO";84
"150304 FLORESTA DO ARAGUAIA";124
"150307 GARRAFAO DO NORTE";66
"150309 GOIANESIA DO PARA";95
"150310 GURUPA";84
"150320 IGARAPE-ACU";108
"150330 IGARAPE-MIRI";612
"150345 IPIXUNA DO PARA";356
"150350 IRITUIA";51
"150360 ITAITUBA";537
"150370 ITUPIRANGA";89
"150380 JACUNDA";166
"150390 JURUTI";216
"150400 LIMOEIRO DO AJURU";121
"150405 MAE DO RIO";193
"150420 MARABA";1339
"150430 MARACANA";43
"150440 MARAPANIM";19
"150442 MARITUBA";607
"150445 MEDICILANDIA";150
"150450 MELGACO";86
"150460 MOCAJUBA";146
"150470 MOJU";218
"150480 MONTE ALEGRE";251
"150490 MUANA";201
"150495 NOVA ESPERANCA DO PIRIA";16
"150497 NOVA IPIXUNA";18
"150503 NOVO PROGRESSO";141
"150506 NOVO REPARTIMENTO";127
"150510 OBIDOS";188
"150520 OEIRAS DO PARA";115
"150530 ORIXIMINA";389
"150540 OUREM";58
"150543 OURILANDIA DO NORTE";336
"150548 PACAJA";232
"150549 PALESTINA DO PARA";103
"150550 PARAGOMINAS";568
"150553 PARAUAPEBAS";740
"150555 PAU D'ARCO";11
"150563 PICARRA";63
"150565 PLACAS";116
"150570 PONTA DE PEDRAS";93
"150580 PORTEL";177
"150590 PORTO DE MOZ";114
"150600 PRAINHA";55
"150613 REDENCAO";772
"150616 RIO MARIA";141
"150618 RONDON DO PARA";324
"150619 RUROPOLIS";110
"150620 SALINOPOLIS";249
"150630 SALVATERRA";61
"150640 SANTA CRUZ DO ARARI";42
"150650 SANTA IZABEL DO PARA";69
"150658 SANTA MARIA DAS BARREIRAS";62
"150660 SANTA MARIA DO PARA";129
"150670 SANTANA DO ARAGUAIA";287
"150680 SANTAREM";1543
"150700 SANTO ANTONIO DO TAUA";194
"150715 SAO DOMINGOS DO ARAGUAIA";57
"150720 SAO DOMINGOS DO CAPIM";71
"150730 SAO FELIX DO XINGU";307
"150745 SAO GERALDO DO ARAGUAIA";110
"150747 SAO JOAO DE PIRABAS";21
"150750 SAO JOAO DO ARAGUAIA";21
"150760 SAO MIGUEL DO GUAMA";203
"150775 SAPUCAIA";31
"150780 SENADOR JOSE PORFIRIO";49
"150790 SOURE";119
"150795 TAILANDIA";449
"150797 TERRA SANTA";108
"150800 TOME-ACU";243
"150803 TRACUATEUA";84
"150805 TRAIRAO";108
"150808 TUCUMA";416
"150810 TUCURUI";414
"150812 ULIANOPOLIS";257
"150815 URUARA";295
"150820 VIGIA";101
"150830 VISEU";185
"150835 VITORIA DO XINGU";135
"150840 XINGUARA";207
"160010 AMAPA";16
"160015 PEDRA BRANCA DO AMAPARI";12
"160020 CALCOENE";10
"160027 LARANJAL DO JARI";279
"160030 MACAPA";2167
"160040 MAZAGAO";7
"160050 OIAPOQUE";173
"160053 PORTO GRANDE";18
"160060 SANTANA";397
"170070 ALVORADA";45
"170100 ANANAS";2
"170190 ARAGUACEMA";1
"170200 ARAGUACU";34
"170210 ARAGUAINA";1871
"170220 ARAGUATINS";42
"170230 ARAPOEMA";35
"170240 ARRAIAS";71
"170255 AUGUSTINOPOLIS";306
"170550 COLINAS DO TOCANTINS";117
"170700 DIANOPOLIS";106
