 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município
Período:Out/2010
"Município";"AIH_aprovadas"
"110001 ALTA FLORESTA D'OESTE";190
"110002 ARIQUEMES";508
"110003 CABIXI";22
"110004 CACOAL";540
"110005 CEREJEIRAS";131
"110006 COLORADO DO OESTE";155
"110007 CORUMBIARA";39
"110009 ESPIGAO D'OESTE";126
"110010 GUAJARA-MIRIM";248
"110011 JARU";179
"110012 JI-PARANA";777
"110013 MACHADINHO D'OESTE";143
"110014 NOVA BRASILANDIA D'OESTE";129
"110015 OURO PRETO DO OESTE";376
"110018 PIMENTA BUENO";235
"110020 PORTO VELHO";2319
"110025 PRESIDENTE MEDICI";70
"110028 ROLIM DE MOURA";421
"110030 VILHENA";521
"110032 SAO MIGUEL DO GUAPORE";130
"110033 NOVA MAMORE";71
"110034 ALVORADA D'OESTE";81
"110037 ALTO ALEGRE DOS PARECIS";70
"110040 ALTO PARAISO";30
"110050 NOVO HORIZONTE DO OESTE";45
"110060 CACAULANDIA";27
"110070 CAMPO NOVO DE RONDONIA";87
"110094 CUJUBIM";44
"110110 ITAPUA DO OESTE";8
"110120 MINISTRO ANDREAZZA";41
"110130 MIRANTE DA SERRA";104
"110140 MONTE NEGRO";259
"110143 NOVA UNIAO";25
"110145 PARECIS";16
"110146 PIMENTEIRAS DO OESTE";4
"110149 SAO FRANCISCO DO GUAPORE";99
"110150 SERINGUEIRAS";91
"110155 TEIXEIROPOLIS";20
"110160 THEOBROMA";7
"110170 URUPA";50
"110175 VALE DO ANARI";13
"110180 VALE DO PARAISO";10
"120001 ACRELANDIA";71
"120005 ASSIS BRASIL";39
"120010 BRASILEIA";162
"120020 CRUZEIRO DO SUL";659
"120030 FEIJO";85
"120034 MANOEL URBANO";68
"120038 PLACIDO DE CASTRO";68
"120040 RIO BRANCO";1990
"120042 RODRIGUES ALVES";24
"120043 SANTA ROSA DO PURUS";60
"120045 SENADOR GUIOMARD";62
"120050 SENA MADUREIRA";274
"120060 TARAUACA";145
"120070 XAPURI";71
"130006 AMATURA";2
"130008 ANAMA";33
"130010 ANORI";49
"130014 APUI";84
"130030 AUTAZES";105
"130040 BARCELOS";189
"130050 BARREIRINHA";87
"130060 BENJAMIN CONSTANT";76
"130063 BERURI";21
"130068 BOA VISTA DO RAMOS";39
"130080 BORBA";267
"130090 CANUTAMA";80
"130100 CARAUARI";108
"130120 COARI";319
"130130 CODAJAS";91
"130140 EIRUNEPE";84
"130150 ENVIRA";38
"130160 FONTE BOA";162
"130165 GUAJARA";27
"130170 HUMAITA";140
"130180 IPIXUNA";51
"130185 IRANDUBA";144
"130190 ITACOATIARA";352
"130195 ITAMARATI";40
