 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município
Período:Set/2010
"Município";"AIH_aprovadas"
"110001 ALTA FLORESTA D'OESTE";190
"110002 ARIQUEMES";514
"110003 CABIXI";27
"110004 CACOAL";517
"110005 CEREJEIRAS";94
"110006 COLORADO DO OESTE";137
"110007 CORUMBIARA";39
"110009 ESPIGAO D'OESTE";139
"110010 GUAJARA-MIRIM";249
"110011 JARU";176
"110012 JI-PARANA";657
"110013 MACHADINHO D'OESTE";164
"110014 NOVA BRASILANDIA D'OESTE";129
"110015 OURO PRETO DO OESTE";425
"110018 PIMENTA BUENO";235
"110020 PORTO VELHO";2666
"110025 PRESIDENTE MEDICI";96
"110028 ROLIM DE MOURA";363
"110030 VILHENA";521
"110032 SAO MIGUEL DO GUAPORE";136
"110033 NOVA MAMORE";89
"110034 ALVORADA D'OESTE";117
"110037 ALTO ALEGRE DOS PARECIS";52
"110040 ALTO PARAISO";61
"110050 NOVO HORIZONTE DO OESTE";45
"110060 CACAULANDIA";27
"110070 CAMPO NOVO DE RONDONIA";88
"110094 CUJUBIM";23
"110100 GOVERNADOR JORGE TEIXEIRA";42
"110120 MINISTRO ANDREAZZA";41
"110130 MIRANTE DA SERRA";68
"110140 MONTE NEGRO";259
"110143 NOVA UNIAO";45
"110145 PARECIS";16
"110146 PIMENTEIRAS DO OESTE";9
"110149 SAO FRANCISCO DO GUAPORE";99
"110150 SERINGUEIRAS";94
"110155 TEIXEIROPOLIS";19
"110160 THEOBROMA";89
"110175 VALE DO ANARI";6
"110180 VALE DO PARAISO";13
"120005 ASSIS BRASIL";36
"120010 BRASILEIA";150
"120020 CRUZEIRO DO SUL";1077
"120030 FEIJO";87
"120033 MANCIO LIMA";38
"120034 MANOEL URBANO";64
"120038 PLACIDO DE CASTRO";46
"120039 PORTO WALTER";6
"120040 RIO BRANCO";2069
"120042 RODRIGUES ALVES";17
"120043 SANTA ROSA DO PURUS";43
"120050 SENA MADUREIRA";248
"120060 TARAUACA";125
"120070 XAPURI";45
"130002 ALVARAES";38
"130006 AMATURA";2
"130008 ANAMA";83
"130010 ANORI";4
"130014 APUI";84
"130030 AUTAZES";107
"130050 BARREIRINHA";77
"130060 BENJAMIN CONSTANT";68
"130063 BERURI";21
"130068 BOA VISTA DO RAMOS";38
"130090 CANUTAMA";39
"130100 CARAUARI";150
"130120 COARI";321
"130130 CODAJAS";91
"130140 EIRUNEPE";117
"130160 FONTE BOA";162
"130165 GUAJARA";52
"130170 HUMAITA";140
"130180 IPIXUNA";70
"130185 IRANDUBA";143
"130190 ITACOATIARA";375
"130200 ITAPIRANGA";33
"130220 JURUA";24
"130230 JUTAI";62
"130240 LABREA";105
"130250 MANACAPURU";361
"130255 MANAQUIRI";37
"130260 MANAUS";6689
"130270 MANICORE";170
"130280 MARAA";86
"130290 MAUES";171
"130300 NHAMUNDA";52
"130310 NOVA OLINDA DO NORTE";120
"130320 NOVO AIRAO";34
"130330 NOVO ARIPUANA";90
"130340 PARINTINS";470
"130353 PRESIDENTE FIGUEIREDO";87
"130356 RIO PRETO DA EVA";73
"130360 SANTA ISABEL DO RIO NEGRO";35
"130380 SAO GABRIEL DA CACHOEIRA";115
"130390 SAO PAULO DE OLIVENCA";103
"130395 SAO SEBASTIAO DO UATUMA";45
"130400 SILVES";19
"130406 TABATINGA";75
"130410 TAPAUA";74
"130420 TEFE";322
"130430 URUCARA";78
