 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município
Período:Ago/2022
"Município";"AIH_aprovadas"
"110001 ALTA FLORESTA D'OESTE";128
"110002 ARIQUEMES";551
"110003 CABIXI";24
"110004 CACOAL";1247
"110005 CEREJEIRAS";100
"110006 COLORADO DO OESTE";33
"110008 COSTA MARQUES";16
"110009 ESPIGAO D'OESTE";127
"110010 GUAJARA-MIRIM";304
"110011 JARU";223
"110012 JI-PARANA";676
"110013 MACHADINHO D'OESTE";114
"110014 NOVA BRASILANDIA D'OESTE";108
"110015 OURO PRETO DO OESTE";237
"110018 PIMENTA BUENO";295
"110020 PORTO VELHO";3477
"110025 PRESIDENTE MEDICI";70
"110028 ROLIM DE MOURA";239
"110029 SANTA LUZIA D'OESTE";57
"110030 VILHENA";656
"110032 SAO MIGUEL DO GUAPORE";102
"110033 NOVA MAMORE";99
"110034 ALVORADA D'OESTE";64
"110037 ALTO ALEGRE DOS PARECIS";34
"110040 ALTO PARAISO";20
"110045 BURITIS";79
"110050 NOVO HORIZONTE DO OESTE";39
"110060 CACAULANDIA";5
"110070 CAMPO NOVO DE RONDONIA";9
"110080 CANDEIAS DO JAMARI";3
"110094 CUJUBIM";31
"110100 GOVERNADOR JORGE TEIXEIRA";6
"110110 ITAPUA DO OESTE";6
"110120 MINISTRO ANDREAZZA";20
"110130 MIRANTE DA SERRA";50
"110140 MONTE NEGRO";17
"110143 NOVA UNIAO";13
"110145 PARECIS";31
"110146 PIMENTEIRAS DO OESTE";10
"110149 SAO FRANCISCO DO GUAPORE";32
"110150 SERINGUEIRAS";67
"110155 TEIXEIROPOLIS";4
"110160 THEOBROMA";7
"110170 URUPA";28
"110175 VALE DO ANARI";15
"110180 VALE DO PARAISO";14
"120001 ACRELANDIA";10
"120005 ASSIS BRASIL";3
"120010 BRASILEIA";195
"120020 CRUZEIRO DO SUL";535
"120030 FEIJO";94
"120033 MANCIO LIMA";33
"120034 MANOEL URBANO";27
"120035 MARECHAL THAUMATURGO";37
"120038 PLACIDO DE CASTRO";24
"120040 RIO BRANCO";2657
"120045 SENADOR GUIOMARD";45
"120050 SENA MADUREIRA";188
"120060 TARAUACA";186
"120070 XAPURI";70
"130002 ALVARAES";22
"130006 AMATURA";41
"130008 ANAMA";52
"130010 ANORI";46
"130014 APUI";89
"130020 ATALAIA DO NORTE";53
"130030 AUTAZES";95
"130040 BARCELOS";79
"130050 BARREIRINHA";121
"130060 BENJAMIN CONSTANT";81
"130063 BERURI";79
"130068 BOA VISTA DO RAMOS";76
"130070 BOCA DO ACRE";165
"130080 BORBA";179
"130083 CAAPIRANGA";67
"130090 CANUTAMA";22
"130100 CARAUARI";114
"130110 CAREIRO";102
"130115 CAREIRO DA VARZEA";2
"130120 COARI";260
"130130 CODAJAS";98
"130140 EIRUNEPE";49
"130150 ENVIRA";68
"130160 FONTE BOA";88
"130165 GUAJARA";13
"130170 HUMAITA";214
"130180 IPIXUNA";124
"130185 IRANDUBA";23
"130190 ITACOATIARA";462
"130195 ITAMARATI";31
"130200 ITAPIRANGA";36
"130210 JAPURA";24
"130230 JUTAI";158
"130240 LABREA";160
"130250 MANACAPURU";491
"130255 MANAQUIRI";85
"130260 MANAUS";11999
"130270 MANICORE";127
"130290 MAUES";279
"130300 NHAMUNDA";81
"130310 NOVA OLINDA DO NORTE";111
"130320 NOVO AIRAO";86
"130330 NOVO ARIPUANA";136
"130340 PARINTINS";414
"130350 PAUINI";104
"130353 PRESIDENTE FIGUEIREDO";114
"130356 RIO PRETO DA EVA";31
"130360 SANTA ISABEL DO RIO NEGRO";73
"130370 SANTO ANTONIO DO ICA";92
"130380 SAO GABRIEL DA CACHOEIRA";118
"130390 SAO PAULO DE OLIVENCA";128
"130395 SAO SEBASTIAO DO UATUMA";54
"130400 SILVES";96
"130406 TABATINGA";350
"130410 TAPAUA";64
"130420 TEFE";471
"130423 TONANTINS";124
"130426 UARINI";81
"130440 URUCURITUBA";24
"140005 ALTO ALEGRE";49
"140010 BOA VISTA";4014
"140015 BONFIM";11
"140020 CARACARAI";60
"140023 CAROEBE";21
"140040 NORMANDIA";40
"140045 PACARAIMA";142
"140047 RORAINOPOLIS";373
"140050 SAO JOAO DA BALIZA";128
"140060 SAO LUIZ";25
"150010 ABAETETUBA";1079
"150013 ABEL FIGUEIREDO";44
"150020 ACARA";128
"150030 AFUA";52
"150034 AGUA AZUL DO NORTE";75
"150040 ALENQUER";371
"150050 ALMEIRIM";181
"150060 ALTAMIRA";1039
"150070 ANAJAS";132
"150080 ANANINDEUA";1843
"150085 ANAPU";223
"150090 AUGUSTO CORREA";239
"150095 AURORA DO PARA";110
"150110 BAGRE";11
"150120 BAIAO";197
"150125 BANNACH";23
"150130 BARCARENA";592
"150140 BELEM";10239
"150145 BELTERRA";36
"150157 BOM JESUS DO TOCANTINS";85
"150170 BRAGANCA";1076
"150172 BRASIL NOVO";224
"150175 BREJO GRANDE DO ARAGUAIA";55
"150178 BREU BRANCO";77
"150180 BREVES";837
"150210 CAMETA";519
"150215 CANAA DOS CARAJAS";204
"150220 CAPANEMA";726
"150230 CAPITAO POCO";157
"150240 CASTANHAL";2153
"150270 CONCEICAO DO ARAGUAIA";358
"150275 CONCORDIA DO PARA";79
"150276 CUMARU DO NORTE";60
"150277 CURIONOPOLIS";100
"150280 CURRALINHO";128
"150290 CURUCA";141
"150293 DOM ELISEU";228
"150295 ELDORADO DOS CARAJAS";93
"150300 FARO";31
"150304 FLORESTA DO ARAGUAIA";98
"150307 GARRAFAO DO NORTE";58
"150309 GOIANESIA DO PARA";87
"150310 GURUPA";149
"150320 IGARAPE-ACU";88
"150330 IGARAPE-MIRI";715
"150345 IPIXUNA DO PARA";395
"150350 IRITUIA";76
"150360 ITAITUBA";823
"150370 ITUPIRANGA";142
"150375 JACAREACANGA";101
"150380 JACUNDA";213
"150390 JURUTI";193
"150400 LIMOEIRO DO AJURU";109
"150405 MAE DO RIO";326
"150420 MARABA";1400
"150430 MARACANA";35
"150440 MARAPANIM";42
"150442 MARITUBA";640
"150445 MEDICILANDIA";150
"150450 MELGACO";63
"150460 MOCAJUBA";156
"150470 MOJU";161
"150480 MONTE ALEGRE";281
"150490 MUANA";161
"150495 NOVA ESPERANCA DO PIRIA";43
"150497 NOVA IPIXUNA";22
"150503 NOVO PROGRESSO";163
"150506 NOVO REPARTIMENTO";110
"150510 OBIDOS";227
"150520 OEIRAS DO PARA";129
"150530 ORIXIMINA";326
"150540 OUREM";70
"150543 OURILANDIA DO NORTE";337
"150548 PACAJA";256
"150549 PALESTINA DO PARA";37
"150550 PARAGOMINAS";381
"150553 PARAUAPEBAS";847
"150555 PAU D'ARCO";42
"150563 PICARRA";61
"150565 PLACAS";122
"150580 PORTEL";185
"150590 PORTO DE MOZ";184
"150600 PRAINHA";72
"150613 REDENCAO";855
"150616 RIO MARIA";110
"150618 RONDON DO PARA";334
"150619 RUROPOLIS";110
"150620 SALINOPOLIS";119
"150630 SALVATERRA";80
"150640 SANTA CRUZ DO ARARI";37
"150650 SANTA IZABEL DO PARA";122
"150658 SANTA MARIA DAS BARREIRAS";118
"150660 SANTA MARIA DO PARA";51
"150670 SANTANA DO ARAGUAIA";233
"150680 SANTAREM";1323
"150700 SANTO ANTONIO DO TAUA";435
"150715 SAO DOMINGOS DO ARAGUAIA";35
"150720 SAO DOMINGOS DO CAPIM";96
"150730 SAO FELIX DO XINGU";222
"150745 SAO GERALDO DO ARAGUAIA";180
"150747 SAO JOAO DE PIRABAS";90
"150750 SAO JOAO DO ARAGUAIA";37
"150760 SAO MIGUEL DO GUAMA";156
"150770 SAO SEBASTIAO DA BOA VISTA";100
"150775 SAPUCAIA";24
"150780 SENADOR JOSE PORFIRIO";85
"150790 SOURE";160
"150795 TAILANDIA";401
"150797 TERRA SANTA";93
"150800 TOME-ACU";232
"150803 TRACUATEUA";98
"150805 TRAIRAO";86
"150808 TUCUMA";419
"150810 TUCURUI";507
"150812 ULIANOPOLIS";292
"150815 URUARA";251
"150820 VIGIA";208
"150830 VISEU";193
"150835 VITORIA DO XINGU";143
"150840 XINGUARA";289
"160005 SERRA DO NAVIO";1
"160010 AMAPA";24
"160015 PEDRA BRANCA DO AMAPARI";22
"160020 CALCOENE";18
"160023 FERREIRA GOMES";5
"160027 LARANJAL DO JARI";374
"160030 MACAPA";2380
"160040 MAZAGAO";14
"160050 OIAPOQUE";135
"160053 PORTO GRANDE";18
"160060 SANTANA";439
"170070 ALVORADA";80
"170100 ANANAS";11
"170190 ARAGUACEMA";29
"170200 ARAGUACU";12
"170210 ARAGUAINA";1947
"170220 ARAGUATINS";44
"170230 ARAPOEMA";90
"170240 ARRAIAS";71
"170255 AUGUSTINOPOLIS";263
"170550 COLINAS DO TOCANTINS";121
"170700 DIANOPOLIS";53
"170710 DIVINOPOLIS DO TOCANTINS";18
"170820 FORMOSO DO ARAGUAIA";52
"170900 GOIATINS";3
"170930 GUARAI";217
"170950 GURUPI";1002
"171320 MIRACEMA DO TOCANTINS";320
"171360 MONTE DO CARMO";3
"171420 NATIVIDADE";6
"171575 PALMEIROPOLIS";9
"171610 PARAISO DO TOCANTINS";266
"171620 PARANA";37
"171650 PEDRO AFONSO";81
"171670 COLMEIA";3
"171750 PIUM";59
"171790 PONTE ALTA DO TOCANTINS";3
"171820 PORTO NACIONAL";518
"172065 SILVANOPOLIS";4
"172080 SITIO NOVO DO TOCANTINS";13
"172090 TAGUATINGA";71
"172100 PALMAS";1677
"172120 TOCANTINOPOLIS";80
"172210 XAMBIOA";106
"210005 ACAILANDIA";650
"210020 ALCANTARA";32
"210030 ALDEIAS ALTAS";48
"210043 ALTO ALEGRE DO MARANHAO";180
"210047 ALTO ALEGRE DO PINDARE";233
"210050 ALTO PARNAIBA";19
"210060 AMARANTE DO MARANHAO";326
"210070 ANAJATUBA";38
"210080 ANAPURUS";40
"210083 APICUM-ACU";100
"210087 ARAGUANA";72
"210090 ARAIOSES";20
"210095 ARAME";141
"210100 ARARI";37
"210110 AXIXA";41
"210120 BACABAL";1339
"210125 BACABEIRA";11
"210130 BACURI";110
"210140 BALSAS";773
"210150 BARAO DE GRAJAU";25
"210160 BARRA DO CORDA";345
"210170 BARREIRINHAS";358
"210177 BELA VISTA DO MARANHAO";62
"210190 BEQUIMAO";51
"210193 BERNARDO DO MEARIM";51
"210200 BOM JARDIM";202
"210203 BOM JESUS DAS SELVAS";63
"210210 BREJO";69
"210220 BURITI";90
"210230 BURITI BRAVO";176
"210232 BURITICUPU";321
"210240 CAJAPIO";49
"210250 CAJARI";19
"210260 CANDIDO MENDES";60
"210270 CANTANHEDE";67
"210280 CAROLINA";172
"210290 CARUTAPERA";206
"210300 CAXIAS";1263
"210310 CEDRAL";86
"210312 CENTRAL DO MARANHAO";55
"210320 CHAPADINHA";544
"210325 CIDELANDIA";80
"210330 CODO";608
"210340 COELHO NETO";193
"210350 COLINAS";619
"210355 CONCEICAO DO LAGO-ACU";77
"210360 COROATA";557
"210370 CURURUPU";455
"210400 ESPERANTINOPOLIS";118
"210405 ESTREITO";132
"210407 FEIRA NOVA DO MARANHAO";56
"210408 FERNANDO FALCAO";15
"210409 FORMOSA DA SERRA NEGRA";59
"210410 FORTALEZA DOS NOGUEIRAS";60
"210420 FORTUNA";68
"210455 GOVERNADOR EDISON LOBAO";27
"210460 GOVERNADOR EUGENIO BARROS";103
"210462 GOVERNADOR LUIZ ROCHA";48
"210465 GOVERNADOR NEWTON BELLO";57
"210467 GOVERNADOR NUNES FREIRE";515
"210480 GRAJAU";557
"210490 GUIMARAES";77
"210500 HUMBERTO DE CAMPOS";126
"210510 ICATU";33
"210515 IGARAPE DO MEIO";43
"210520 IGARAPE GRANDE";45
"210530 IMPERATRIZ";2076
"210535 ITAIPAVA DO GRAJAU";61
"210540 ITAPECURU MIRIM";285
"210542 ITINGA DO MARANHAO";86
"210545 JATOBA";70
"210547 JENIPAPO DOS VIEIRAS";39
