 Procedimentos hospitalares do SUS - por local de internação - Brasil
Valor total por Município e Ano processamento
Período:Jun/2018
"Município";"2018";"Total"
"110001 ALTA FLORESTA D'OESTE";54452,20;54452,20
"110002 ARIQUEMES";354675,62;354675,62
"110003 CABIXI";5110,13;5110,13
"110004 CACOAL";845695,19;845695,19
"110005 CEREJEIRAS";48151,60;48151,60
"110006 COLORADO DO OESTE";27628,20;27628,20
"110008 COSTA MARQUES";18039,62;18039,62
"110009 ESPIGAO D'OESTE";64559,45;64559,45
"110010 GUAJARA-MIRIM";123008,24;123008,24
"110011 JARU";118440,22;118440,22
"110012 JI-PARANA";399503,40;399503,40
"110013 MACHADINHO D'OESTE";53396,36;53396,36
"110014 NOVA BRASILANDIA D'OESTE";25543,82;25543,82
"110015 OURO PRETO DO OESTE";114510,30;114510,30
"110018 PIMENTA BUENO";132914,62;132914,62
"110020 PORTO VELHO";4915992,70;4915992,70
"110025 PRESIDENTE MEDICI";36849,58;36849,58
"110026 RIO CRESPO";328,59;328,59
"110028 ROLIM DE MOURA";150982,09;150982,09
"110029 SANTA LUZIA D'OESTE";24925,71;24925,71
"110030 VILHENA";461812,40;461812,40
"110032 SAO MIGUEL DO GUAPORE";49250,38;49250,38
"110033 NOVA MAMORE";9625,44;9625,44
"110034 ALVORADA D'OESTE";25014,66;25014,66
"110037 ALTO ALEGRE DOS PARECIS";13490,61;13490,61
"110040 ALTO PARAISO";13287,21;13287,21
"110045 BURITIS";26957,45;26957,45
"110050 NOVO HORIZONTE DO OESTE";10454,38;10454,38
"110060 CACAULANDIA";769,55;769,55
"110070 CAMPO NOVO DE RONDONIA";11190,75;11190,75
"110094 CUJUBIM";25601,88;25601,88
"110110 ITAPUA DO OESTE";186,06;186,06
"110120 MINISTRO ANDREAZZA";4351,56;4351,56
"110130 MIRANTE DA SERRA";9705,79;9705,79
"110140 MONTE NEGRO";14876,71;14876,71
"110143 NOVA UNIAO";987,16;987,16
"110145 PARECIS";1035,36;1035,36
"110146 PIMENTEIRAS DO OESTE";3940,60;3940,60
"110149 SAO FRANCISCO DO GUAPORE";84379,63;84379,63
"110150 SERINGUEIRAS";14588,79;14588,79
"110155 TEIXEIROPOLIS";1638,66;1638,66
"110160 THEOBROMA";5056,92;5056,92
"110170 URUPA";6762,98;6762,98
"110175 VALE DO ANARI";1865,60;1865,60
"110180 VALE DO PARAISO";3569,64;3569,64
"120001 ACRELANDIA";2614,33;2614,33
"120005 ASSIS BRASIL";8407,42;8407,42
"120010 BRASILEIA";67800,42;67800,42
"120020 CRUZEIRO DO SUL";397378,84;397378,84
"120033 MANCIO LIMA";3927,46;3927,46
"120034 MANOEL URBANO";33771,57;33771,57
"120038 PLACIDO DE CASTRO";16802,32;16802,32
"120040 RIO BRANCO";2487931,52;2487931,52
"120042 RODRIGUES ALVES";11130,11;11130,11
"120045 SENADOR GUIOMARD";20992,10;20992,10
"120050 SENA MADUREIRA";81282,11;81282,11
"120060 TARAUACA";87679,67;87679,67
"120070 XAPURI";19756,23;19756,23
"130002 ALVARAES";46623,76;46623,76
"130010 ANORI";13710,21;13710,21
"130014 APUI";35111,34;35111,34
"130020 ATALAIA DO NORTE";12827,28;12827,28
"130030 AUTAZES";39435,28;39435,28
"130040 BARCELOS";22973,94;22973,94
"130050 BARREIRINHA";32764,03;32764,03
"130060 BENJAMIN CONSTANT";19091,23;19091,23
"130063 BERURI";9580,50;9580,50
"130070 BOCA DO ACRE";47423,75;47423,75
"130080 BORBA";67662,08;67662,08
"130083 CAAPIRANGA";10538,48;10538,48
"130090 CANUTAMA";19893,80;19893,80
"130100 CARAUARI";34562,77;34562,77
"130120 COARI";124482,56;124482,56
"130130 CODAJAS";22036,60;22036,60
"130140 EIRUNEPE";46854,89;46854,89
"130170 HUMAITA";68029,56;68029,56
"130180 IPIXUNA";30943,33;30943,33
"130190 ITACOATIARA";217255,52;217255,52
"130200 ITAPIRANGA";23970,66;23970,66
"130210 JAPURA";4980,11;4980,11
"130220 JURUA";17154,17;17154,17
"130240 LABREA";6428,38;6428,38
"130250 MANACAPURU";215926,81;215926,81
"130255 MANAQUIRI";8288,53;8288,53
"130260 MANAUS";12315341,63;12315341,63
"130270 MANICORE";110224,01;110224,01
"130290 MAUES";152163,54;152163,54
"130300 NHAMUNDA";14449,11;14449,11
"130310 NOVA OLINDA DO NORTE";52028,62;52028,62
"130320 NOVO AIRAO";15453,36;15453,36
"130340 PARINTINS";254616,37;254616,37
"130350 PAUINI";13683,75;13683,75
"130353 PRESIDENTE FIGUEIREDO";28317,01;28317,01
"130356 RIO PRETO DA EVA";24339,31;24339,31
"130380 SAO GABRIEL DA CACHOEIRA";6420,66;6420,66
"130390 SAO PAULO DE OLIVENCA";44798,51;44798,51
"130395 SAO SEBASTIAO DO UATUMA";10748,95;10748,95
"130400 SILVES";9054,77;9054,77
"130406 TABATINGA";31564,20;31564,20
"130420 TEFE";182559,61;182559,61
"130426 UARINI";28046,70;28046,70
"130440 URUCURITUBA";8161,46;8161,46
"140005 ALTO ALEGRE";4549,21;4549,21
"140010 BOA VISTA";2882451,43;2882451,43
"140015 BONFIM";5231,04;5231,04
"140020 CARACARAI";7714,97;7714,97
"140023 CAROEBE";4711,92;4711,92
"140030 MUCAJAI";10274,85;10274,85
"140040 NORMANDIA";9622,48;9622,48
"140045 PACARAIMA";23189,74;23189,74
"140047 RORAINOPOLIS";69113,85;69113,85
"140050 SAO JOAO DA BALIZA";1084,40;1084,40
"140060 SAO LUIZ";2774,95;2774,95
"150010 ABAETETUBA";322283,63;322283,63
"150013 ABEL FIGUEIREDO";16738,24;16738,24
"150020 ACARA";35902,43;35902,43
"150030 AFUA";34921,76;34921,76
"150034 AGUA AZUL DO NORTE";31218,69;31218,69
"150040 ALENQUER";136262,93;136262,93
"150050 ALMEIRIM";27430,66;27430,66
"150060 ALTAMIRA";923201,12;923201,12
"150070 ANAJAS";33795,30;33795,30
"150080 ANANINDEUA";3127292,47;3127292,47
"150085 ANAPU";66935,77;66935,77
"150090 AUGUSTO CORREA";140396,46;140396,46
"150095 AURORA DO PARA";37181,46;37181,46
"150120 BAIAO";78002,95;78002,95
"150125 BANNACH";7424,19;7424,19
"150130 BARCARENA";231969,96;231969,96
"150140 BELEM";15627033,94;15627033,94
"150145 BELTERRA";17104,72;17104,72
"150157 BOM JESUS DO TOCANTINS";34977,83;34977,83
"150170 BRAGANCA";1172388,09;1172388,09
"150172 BRASIL NOVO";85270,52;85270,52
"150175 BREJO GRANDE DO ARAGUAIA";17325,68;17325,68
"150178 BREU BRANCO";16678,02;16678,02
