 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município
Período:Mar/2010
"Município";"AIH_aprovadas"
"110001 ALTA FLORESTA D'OESTE";190
"110002 ARIQUEMES";509
"110003 CABIXI";22
"110004 CACOAL";501
"110005 CEREJEIRAS";150
"110006 COLORADO DO OESTE";134
"110007 CORUMBIARA";30
"110008 COSTA MARQUES";29
"110009 ESPIGAO D'OESTE";155
"110010 GUAJARA-MIRIM";246
"110011 JARU";203
"110012 JI-PARANA";893
"110013 MACHADINHO D'OESTE";151
"110014 NOVA BRASILANDIA D'OESTE";142
"110015 OURO PRETO DO OESTE";314
"110018 PIMENTA BUENO";237
"110020 PORTO VELHO";1704
"110025 PRESIDENTE MEDICI";117
"110028 ROLIM DE MOURA";483
"110029 SANTA LUZIA D'OESTE";64
"110030 VILHENA";521
"110032 SAO MIGUEL DO GUAPORE";118
"110033 NOVA MAMORE";76
"110034 ALVORADA D'OESTE";117
"110037 ALTO ALEGRE DOS PARECIS";56
"110040 ALTO PARAISO";25
"110050 NOVO HORIZONTE DO OESTE";45
"110060 CACAULANDIA";27
"110070 CAMPO NOVO DE RONDONIA";86
"110100 GOVERNADOR JORGE TEIXEIRA";31
"110120 MINISTRO ANDREAZZA";41
"110130 MIRANTE DA SERRA";104
"110140 MONTE NEGRO";259
"110143 NOVA UNIAO";50
"110146 PIMENTEIRAS DO OESTE";13
"110149 SAO FRANCISCO DO GUAPORE";99
"110150 SERINGUEIRAS";94
"110155 TEIXEIROPOLIS";15
"110160 THEOBROMA";35
"110170 URUPA";66
"110175 VALE DO ANARI";8
"110180 VALE DO PARAISO";38
"120001 ACRELANDIA";44
"120005 ASSIS BRASIL";27
"120010 BRASILEIA";190
"120020 CRUZEIRO DO SUL";987
"120030 FEIJO";86
"120032 JORDAO";6
"120033 MANCIO LIMA";13
"120034 MANOEL URBANO";56
"120038 PLACIDO DE CASTRO";53
"120040 RIO BRANCO";2280
"120042 RODRIGUES ALVES";5
"120043 SANTA ROSA DO PURUS";15
"120045 SENADOR GUIOMARD";77
"120050 SENA MADUREIRA";244
"120060 TARAUACA";28
"120070 XAPURI";92
"130006 AMATURA";32
"130010 ANORI";8
"130014 APUI";77
"130020 ATALAIA DO NORTE";51
"130030 AUTAZES";131
"130050 BARREIRINHA";50
"130060 BENJAMIN CONSTANT";74
"130063 BERURI";44
"130068 BOA VISTA DO RAMOS";37
"130090 CANUTAMA";40
"130100 CARAUARI";59
"130120 COARI";321
"130130 CODAJAS";93
"130140 EIRUNEPE";112
"130160 FONTE BOA";142
"130165 GUAJARA";36
"130170 HUMAITA";140
"130180 IPIXUNA";70
"130185 IRANDUBA";322
"130190 ITACOATIARA";429
"130200 ITAPIRANGA";23
"130210 JAPURA";5
"130220 JURUA";34
"130230 JUTAI";65
"130240 LABREA";117
"130250 MANACAPURU";371
"130255 MANAQUIRI";35
"130260 MANAUS";7974
"130270 MANICORE";160
"130280 MARAA";50
"130290 MAUES";147
"130310 NOVA OLINDA DO NORTE";95
"130320 NOVO AIRAO";28
"130330 NOVO ARIPUANA";84
"130340 PARINTINS";692
"130350 PAUINI";50
"130353 PRESIDENTE FIGUEIREDO";135
"130356 RIO PRETO DA EVA";19
"130360 SANTA ISABEL DO RIO NEGRO";37
"130370 SANTO ANTONIO DO ICA";67
"130380 SAO GABRIEL DA CACHOEIRA";81
"130390 SAO PAULO DE OLIVENCA";102
"130395 SAO SEBASTIAO DO UATUMA";34
"130400 SILVES";28
"130410 TAPAUA";77
"130420 TEFE";325
"130426 UARINI";29
"130430 URUCARA";77
"140005 ALTO ALEGRE";36
"140010 BOA VISTA";2340
"140015 BONFIM";18
"140020 CARACARAI";70
"140023 CAROEBE";29
"140030 MUCAJAI";21
"140040 NORMANDIA";55
"140045 PACARAIMA";79
"140047 RORAINOPOLIS";55
"140050 SAO JOAO DA BALIZA";59
"140060 SAO LUIZ";25
"150010 ABAETETUBA";914
"150013 ABEL FIGUEIREDO";54
"150020 ACARA";192
"150030 AFUA";83
