 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município e Ano processamento
Período:Jan/2023
"Município";"2023";"Total"
"110001 ALTA FLORESTA D'OESTE";277;277
"110002 ARIQUEMES";586;586
"110003 CABIXI";21;21
"110004 CACOAL";831;831
"110005 CEREJEIRAS";88;88
"110006 COLORADO DO OESTE";41;41
"110008 COSTA MARQUES";17;17
"110009 ESPIGAO D'OESTE";79;79
"110010 GUAJARA-MIRIM";296;296
"110011 JARU";235;235
"110012 JI-PARANA";866;866
"110013 MACHADINHO D'OESTE";105;105
"110014 NOVA BRASILANDIA D'OESTE";88;88
"110015 OURO PRETO DO OESTE";225;225
"110018 PIMENTA BUENO";359;359
"110020 PORTO VELHO";3363;3363
"110025 PRESIDENTE MEDICI";49;49
"110026 RIO CRESPO";1;1
"110028 ROLIM DE MOURA";272;272
"110029 SANTA LUZIA D'OESTE";74;74
"110030 VILHENA";739;739
"110032 SAO MIGUEL DO GUAPORE";118;118
"110033 NOVA MAMORE";75;75
"110034 ALVORADA D'OESTE";113;113
"110037 ALTO ALEGRE DOS PARECIS";66;66
"110040 ALTO PARAISO";28;28
"110045 BURITIS";106;106
"110050 NOVO HORIZONTE DO OESTE";26;26
"110060 CACAULANDIA";3;3
"110070 CAMPO NOVO DE RONDONIA";7;7
"110080 CANDEIAS DO JAMARI";12;12
"110094 CUJUBIM";19;19
"110100 GOVERNADOR JORGE TEIXEIRA";11;11
"110120 MINISTRO ANDREAZZA";20;20
"110130 MIRANTE DA SERRA";66;66
"110140 MONTE NEGRO";41;41
"110143 NOVA UNIAO";8;8
"110145 PARECIS";63;63
"110146 PIMENTEIRAS DO OESTE";3;3
"110149 SAO FRANCISCO DO GUAPORE";61;61
"110150 SERINGUEIRAS";96;96
"110155 TEIXEIROPOLIS";1;1
"110160 THEOBROMA";11;11
"110170 URUPA";38;38
"110175 VALE DO ANARI";30;30
"110180 VALE DO PARAISO";11;11
"120001 ACRELANDIA";5;5
"120010 BRASILEIA";216;216
"120020 CRUZEIRO DO SUL";818;818
"120030 FEIJO";99;99
"120033 MANCIO LIMA";48;48
"120035 MARECHAL THAUMATURGO";48;48
"120038 PLACIDO DE CASTRO";18;18
"120039 PORTO WALTER";26;26
"120040 RIO BRANCO";2503;2503
"120045 SENADOR GUIOMARD";32;32
"120050 SENA MADUREIRA";154;154
"120060 TARAUACA";164;164
"120070 XAPURI";34;34
"130002 ALVARAES";40;40
"130006 AMATURA";46;46
"130008 ANAMA";43;43
"130010 ANORI";151;151
