 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município
Período:Jun/2024
"Município";"AIH_aprovadas"
"110001 ALTA FLORESTA D'OESTE";249
"110002 ARIQUEMES";504
"110003 CABIXI";16
"110004 CACOAL";1290
"110005 CEREJEIRAS";81
"110006 COLORADO DO OESTE";74
"110009 ESPIGAO D'OESTE";118
"110010 GUAJARA-MIRIM";327
"110011 JARU";311
"110012 JI-PARANA";636
"110013 MACHADINHO D'OESTE";266
"110014 NOVA BRASILANDIA D'OESTE";114
"110015 OURO PRETO DO OESTE";266
"110018 PIMENTA BUENO";454
"110020 PORTO VELHO";4308
"110025 PRESIDENTE MEDICI";104
"110026 RIO CRESPO";1
"110028 ROLIM DE MOURA";292
"110029 SANTA LUZIA D'OESTE";36
"110030 VILHENA";1053
"110032 SAO MIGUEL DO GUAPORE";163
"110033 NOVA MAMORE";92
"110034 ALVORADA D'OESTE";74
"110037 ALTO ALEGRE DOS PARECIS";34
"110040 ALTO PARAISO";21
"110045 BURITIS";114
"110060 CACAULANDIA";3
"110070 CAMPO NOVO DE RONDONIA";11
"110080 CANDEIAS DO JAMARI";20
"110094 CUJUBIM";112
"110110 ITAPUA DO OESTE";6
"110120 MINISTRO ANDREAZZA";20
"110130 MIRANTE DA SERRA";33
"110140 MONTE NEGRO";39
"110143 NOVA UNIAO";8
"110145 PARECIS";56
"110146 PIMENTEIRAS DO OESTE";15
"110148 SAO FELIPE D'OESTE";5
"110149 SAO FRANCISCO DO GUAPORE";108
"110150 SERINGUEIRAS";100
"110155 TEIXEIROPOLIS";5
"110160 THEOBROMA";9
"110170 URUPA";64
"110175 VALE DO ANARI";15
"110180 VALE DO PARAISO";13
"120001 ACRELANDIA";29
"120005 ASSIS BRASIL";65
"120010 BRASILEIA";221
"120020 CRUZEIRO DO SUL";874
"120030 FEIJO";65
"120033 MANCIO LIMA";60
"120034 MANOEL URBANO";41
"120035 MARECHAL THAUMATURGO";24
"120038 PLACIDO DE CASTRO";53
"120039 PORTO WALTER";35
"120040 RIO BRANCO";2518
"120042 RODRIGUES ALVES";46
"120043 SANTA ROSA DO PURUS";13
"120045 SENADOR GUIOMARD";132
"120050 SENA MADUREIRA";146
"120060 TARAUACA";312
"120070 XAPURI";41
"130002 ALVARAES";83
"130006 AMATURA";18
"130008 ANAMA";150
"130010 ANORI";50
"130014 APUI";68
"130020 ATALAIA DO NORTE";58
"130030 AUTAZES";90
"130040 BARCELOS";73
"130050 BARREIRINHA";126
"130060 BENJAMIN CONSTANT";86
"130063 BERURI";70
"130068 BOA VISTA DO RAMOS";53
"130070 BOCA DO ACRE";219
"130080 BORBA";163
"130083 CAAPIRANGA";95
"130090 CANUTAMA";66
"130100 CARAUARI";224
"130110 CAREIRO";259
"130120 COARI";428
"130130 CODAJAS";89
"130140 EIRUNEPE";154
"130150 ENVIRA";86
"130160 FONTE BOA";138
"130165 GUAJARA";41
"130170 HUMAITA";134
"130180 IPIXUNA";233
"130185 IRANDUBA";121
"130190 ITACOATIARA";402
"130195 ITAMARATI";83
"130200 ITAPIRANGA";29
"130210 JAPURA";30
"130230 JUTAI";171
"130250 MANACAPURU";591
"130255 MANAQUIRI";70
"130260 MANAUS";10928
"130270 MANICORE";182
"130280 MARAA";70
"130290 MAUES";283
