 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município
Período:Mar/2017
"Município";"AIH_aprovadas"
"110001 ALTA FLORESTA D'OESTE";188
"110002 ARIQUEMES";638
"110003 CABIXI";26
"110004 CACOAL";794
"110005 CEREJEIRAS";133
"110006 COLORADO DO OESTE";83
"110008 COSTA MARQUES";20
"110009 ESPIGAO D'OESTE";147
"110010 GUAJARA-MIRIM";344
"110011 JARU";300
"110012 JI-PARANA";700
"110013 MACHADINHO D'OESTE";39
"110014 NOVA BRASILANDIA D'OESTE";99
"110015 OURO PRETO DO OESTE";246
"110018 PIMENTA BUENO";226
"110020 PORTO VELHO";3225
"110025 PRESIDENTE MEDICI";97
"110026 RIO CRESPO";6
"110028 ROLIM DE MOURA";456
"110029 SANTA LUZIA D'OESTE";54
"110030 VILHENA";775
"110032 SAO MIGUEL DO GUAPORE";135
"110033 NOVA MAMORE";32
"110034 ALVORADA D'OESTE";67
"110037 ALTO ALEGRE DOS PARECIS";75
"110040 ALTO PARAISO";23
"110045 BURITIS";83
"110050 NOVO HORIZONTE DO OESTE";42
"110060 CACAULANDIA";3
"110070 CAMPO NOVO DE RONDONIA";32
"110094 CUJUBIM";106
"110110 ITAPUA DO OESTE";6
"110120 MINISTRO ANDREAZZA";17
"110130 MIRANTE DA SERRA";49
"110140 MONTE NEGRO";11
"110143 NOVA UNIAO";12
"110145 PARECIS";18
"110146 PIMENTEIRAS DO OESTE";10
"110149 SAO FRANCISCO DO GUAPORE";57
"110150 SERINGUEIRAS";39
"110155 TEIXEIROPOLIS";5
"110160 THEOBROMA";19
"110170 URUPA";22
"110175 VALE DO ANARI";13
"110180 VALE DO PARAISO";12
"120001 ACRELANDIA";14
"120005 ASSIS BRASIL";30
"120010 BRASILEIA";252
"120020 CRUZEIRO DO SUL";514
"120034 MANOEL URBANO";55
"120038 PLACIDO DE CASTRO";71
"120039 PORTO WALTER";37
"120040 RIO BRANCO";1983
"120042 RODRIGUES ALVES";20
"120043 SANTA ROSA DO PURUS";35
"120045 SENADOR GUIOMARD";68
"120050 SENA MADUREIRA";271
