 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município
Período:Jan/2010
"Município";"AIH_aprovadas"
"110001 ALTA FLORESTA D'OESTE";190
"110002 ARIQUEMES";487
"110003 CABIXI";33
"110004 CACOAL";556
"110005 CEREJEIRAS";150
"110006 COLORADO DO OESTE";126
"110007 CORUMBIARA";55
"110008 COSTA MARQUES";55
"110009 ESPIGAO D'OESTE";132
"110010 GUAJARA-MIRIM";284
"110011 JARU";197
"110012 JI-PARANA";890
"110013 MACHADINHO D'OESTE";132
"110014 NOVA BRASILANDIA D'OESTE";140
"110015 OURO PRETO DO OESTE";428
"110018 PIMENTA BUENO";235
"110020 PORTO VELHO";1929
"110025 PRESIDENTE MEDICI";117
"110028 ROLIM DE MOURA";487
"110030 VILHENA";521
"110032 SAO MIGUEL DO GUAPORE";170
"110033 NOVA MAMORE";71
"110034 ALVORADA D'OESTE";117
"110040 ALTO PARAISO";27
"110050 NOVO HORIZONTE DO OESTE";45
"110060 CACAULANDIA";27
"110070 CAMPO NOVO DE RONDONIA";86
"110100 GOVERNADOR JORGE TEIXEIRA";20
"110110 ITAPUA DO OESTE";7
"110120 MINISTRO ANDREAZZA";41
"110130 MIRANTE DA SERRA";104
"110140 MONTE NEGRO";259
"110143 NOVA UNIAO";45
"110145 PARECIS";15
"110146 PIMENTEIRAS DO OESTE";12
"110149 SAO FRANCISCO DO GUAPORE";99
"110150 SERINGUEIRAS";94
"110155 TEIXEIROPOLIS";23
"110170 URUPA";84
"110175 VALE DO ANARI";19
"110180 VALE DO PARAISO";52
"120005 ASSIS BRASIL";18
"120010 BRASILEIA";343
"120020 CRUZEIRO DO SUL";908
"120030 FEIJO";82
"120033 MANCIO LIMA";48
"120034 MANOEL URBANO";41
"120038 PLACIDO DE CASTRO";35
"120040 RIO BRANCO";2447
"120042 RODRIGUES ALVES";30
"120050 SENA MADUREIRA";248
"120060 TARAUACA";122
"120070 XAPURI";90
"130002 ALVARAES";33
"130006 AMATURA";14
"130008 ANAMA";32
"130010 ANORI";19
"130014 APUI";82
"130030 AUTAZES";44
"130040 BARCELOS";71
"130050 BARREIRINHA";73
"130060 BENJAMIN CONSTANT";90
"130063 BERURI";43
"130068 BOA VISTA DO RAMOS";21
"130080 BORBA";34
"130083 CAAPIRANGA";11
"130090 CANUTAMA";79
"130100 CARAUARI";229
"130110 CAREIRO";40
"130120 COARI";309
"130130 CODAJAS";93
"130140 EIRUNEPE";118
"130160 FONTE BOA";160
"130165 GUAJARA";35
"130170 HUMAITA";140
"130180 IPIXUNA";70
"130185 IRANDUBA";137
"130190 ITACOATIARA";391
"130195 ITAMARATI";25
"130200 ITAPIRANGA";32
"130230 JUTAI";67
"130240 LABREA";107
"130250 MANACAPURU";391
"130255 MANAQUIRI";37
"130260 MANAUS";8246
"130270 MANICORE";179
"130280 MARAA";82
"130290 MAUES";139
"130300 NHAMUNDA";53
"130310 NOVA OLINDA DO NORTE";112
"130320 NOVO AIRAO";22
"130330 NOVO ARIPUANA";89
"130340 PARINTINS";463
"130353 PRESIDENTE FIGUEIREDO";100
"130356 RIO PRETO DA EVA";80
"130360 SANTA ISABEL DO RIO NEGRO";37
"130370 SANTO ANTONIO DO ICA";68
"130380 SAO GABRIEL DA CACHOEIRA";66
"130390 SAO PAULO DE OLIVENCA";1
