 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município
Período:Jun/2015
"Município";"AIH_aprovadas"
"110001 ALTA FLORESTA D'OESTE";189
"110002 ARIQUEMES";505
"110003 CABIXI";24
"110004 CACOAL";1081
"110005 CEREJEIRAS";107
"110006 COLORADO DO OESTE";49
"110009 ESPIGAO D'OESTE";117
"110010 GUAJARA-MIRIM";261
"110011 JARU";266
"110012 JI-PARANA";725
"110015 OURO PRETO DO OESTE";205
"110018 PIMENTA BUENO";197
"110020 PORTO VELHO";3460
"110025 PRESIDENTE MEDICI";92
"110026 RIO CRESPO";3
"110028 ROLIM DE MOURA";449
"110029 SANTA LUZIA D'OESTE";64
"110030 VILHENA";1037
"110032 SAO MIGUEL DO GUAPORE";85
"110033 NOVA MAMORE";52
"110034 ALVORADA D'OESTE";29
"110037 ALTO ALEGRE DOS PARECIS";48
"110040 ALTO PARAISO";34
"110045 BURITIS";41
"110050 NOVO HORIZONTE DO OESTE";42
"110060 CACAULANDIA";5
"110070 CAMPO NOVO DE RONDONIA";42
"110094 CUJUBIM";12
"110100 GOVERNADOR JORGE TEIXEIRA";22
"110120 MINISTRO ANDREAZZA";40
"110130 MIRANTE DA SERRA";23
"110140 MONTE NEGRO";21
"110143 NOVA UNIAO";15
"110145 PARECIS";25
"110146 PIMENTEIRAS DO OESTE";5
"110149 SAO FRANCISCO DO GUAPORE";165
"110150 SERINGUEIRAS";41
"110155 TEIXEIROPOLIS";11
"110160 THEOBROMA";16
"110170 URUPA";53
"110175 VALE DO ANARI";4
"110180 VALE DO PARAISO";7
"120010 BRASILEIA";186
"120020 CRUZEIRO DO SUL";864
"120033 MANCIO LIMA";33
"120034 MANOEL URBANO";30
"120038 PLACIDO DE CASTRO";48
"120040 RIO BRANCO";2295
"120042 RODRIGUES ALVES";31
"120050 SENA MADUREIRA";283
"120060 TARAUACA";204
"120070 XAPURI";47
"130002 ALVARAES";42
"130008 ANAMA";25
"130014 APUI";84
"130020 ATALAIA DO NORTE";47
"130030 AUTAZES";125
"130040 BARCELOS";128
"130050 BARREIRINHA";88
"130060 BENJAMIN CONSTANT";84
"130063 BERURI";49
"130068 BOA VISTA DO RAMOS";28
"130070 BOCA DO ACRE";127
"130080 BORBA";152
"130083 CAAPIRANGA";36
"130090 CANUTAMA";35
"130100 CARAUARI";70
"130120 COARI";301
"130130 CODAJAS";62
"130140 EIRUNEPE";254
"130160 FONTE BOA";88
"130165 GUAJARA";40
"130170 HUMAITA";151
"130180 IPIXUNA";88
"130185 IRANDUBA";365
"130190 ITACOATIARA";365
"130195 ITAMARATI";3
"130210 JAPURA";30
"130220 JURUA";52
"130230 JUTAI";118
"130240 LABREA";110
"130250 MANACAPURU";371
"130255 MANAQUIRI";36
"130260 MANAUS";9458
"130270 MANICORE";19
"130290 MAUES";286
"130300 NHAMUNDA";22
"130340 PARINTINS";532
"130350 PAUINI";52
"130353 PRESIDENTE FIGUEIREDO";58
"130356 RIO PRETO DA EVA";83
"130370 SANTO ANTONIO DO ICA";95
"130380 SAO GABRIEL DA CACHOEIRA";43
"130400 SILVES";45
"130406 TABATINGA";270
"130410 TAPAUA";64
"130420 TEFE";468
"130430 URUCARA";82
"130440 URUCURITUBA";11
"140005 ALTO ALEGRE";30
"140010 BOA VISTA";2229
"140015 BONFIM";9
"140020 CARACARAI";76
"140023 CAROEBE";25
"140030 MUCAJAI";16
"140040 NORMANDIA";69
"140047 RORAINOPOLIS";60
"140060 SAO LUIZ";17
"150010 ABAETETUBA";707
"150013 ABEL FIGUEIREDO";39
"150020 ACARA";143
"150030 AFUA";65
"150034 AGUA AZUL DO NORTE";38
"150040 ALENQUER";185
"150050 ALMEIRIM";97
"150060 ALTAMIRA";928
"150070 ANAJAS";94
"150080 ANANINDEUA";2883
"150085 ANAPU";103
