 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município
Período:Mai/2009
"Município";"AIH_aprovadas"
"110001 ALTA FLORESTA D'OESTE";190
"110002 ARIQUEMES";493
"110003 CABIXI";16
"110004 CACOAL";454
"110005 CEREJEIRAS";150
"110006 COLORADO DO OESTE";139
"110008 COSTA MARQUES";55
"110009 ESPIGAO D'OESTE";155
"110010 GUAJARA-MIRIM";285
"110011 JARU";180
"110012 JI-PARANA";941
"110013 MACHADINHO D'OESTE";106
"110014 NOVA BRASILANDIA D'OESTE";145
"110015 OURO PRETO DO OESTE";251
"110018 PIMENTA BUENO";235
"110020 PORTO VELHO";2044
"110025 PRESIDENTE MEDICI";127
"110028 ROLIM DE MOURA";477
"110029 SANTA LUZIA D'OESTE";64
"110030 VILHENA";610
"110032 SAO MIGUEL DO GUAPORE";167
"110033 NOVA MAMORE";91
"110034 ALVORADA D'OESTE";117
"110037 ALTO ALEGRE DOS PARECIS";75
"110040 ALTO PARAISO";22
"110050 NOVO HORIZONTE DO OESTE";44
"110060 CACAULANDIA";27
"110070 CAMPO NOVO DE RONDONIA";68
"110100 GOVERNADOR JORGE TEIXEIRA";57
"110120 MINISTRO ANDREAZZA";41
"110130 MIRANTE DA SERRA";104
"110140 MONTE NEGRO";259
"110143 NOVA UNIAO";40
"110149 SAO FRANCISCO DO GUAPORE";60
"110150 SERINGUEIRAS";94
"110155 TEIXEIROPOLIS";18
"110160 THEOBROMA";36
"110170 URUPA";25
"120005 ASSIS BRASIL";41
"120010 BRASILEIA";202
"120020 CRUZEIRO DO SUL";877
"120030 FEIJO";74
"120034 MANOEL URBANO";62
"120038 PLACIDO DE CASTRO";35
"120040 RIO BRANCO";2799
"120042 RODRIGUES ALVES";16
"120045 SENADOR GUIOMARD";87
"120050 SENA MADUREIRA";284
"120060 TARAUACA";121
"120070 XAPURI";49
"130002 ALVARAES";10
"130006 AMATURA";25
"130008 ANAMA";33
"130010 ANORI";10
"130014 APUI";84
"130020 ATALAIA DO NORTE";66
"130030 AUTAZES";51
"130040 BARCELOS";36
"130050 BARREIRINHA";95
"130060 BENJAMIN CONSTANT";106
"130063 BERURI";20
"130068 BOA VISTA DO RAMOS";26
"130080 BORBA";232
"130083 CAAPIRANGA";38
"130100 CARAUARI";113
"130110 CAREIRO";47
"130120 COARI";334
"130130 CODAJAS";91
"130140 EIRUNEPE";123
"130160 FONTE BOA";168
"130165 GUAJARA";37
"130170 HUMAITA";140
"130180 IPIXUNA";98
"130190 ITACOATIARA";399
"130200 ITAPIRANGA";35
"130220 JURUA";15
"130230 JUTAI";58
"130240 LABREA";82
"130250 MANACAPURU";358
"130260 MANAUS";8079
"130270 MANICORE";141
"130280 MARAA";86
"130300 NHAMUNDA";28
"130310 NOVA OLINDA DO NORTE";77
"130320 NOVO AIRAO";32
"130330 NOVO ARIPUANA";85
"130340 PARINTINS";429
"130350 PAUINI";56
"130353 PRESIDENTE FIGUEIREDO";106
"130356 RIO PRETO DA EVA";62
"130360 SANTA ISABEL DO RIO NEGRO";30
"130370 SANTO ANTONIO DO ICA";68
"130380 SAO GABRIEL DA CACHOEIRA";96
"130390 SAO PAULO DE OLIVENCA";91
"130395 SAO SEBASTIAO DO UATUMA";35
"130400 SILVES";59
"130406 TABATINGA";89
"130420 TEFE";258
"130430 URUCARA";55
"130440 URUCURITUBA";30
"140005 ALTO ALEGRE";31
"140010 BOA VISTA";2551
"140015 BONFIM";14
"140020 CARACARAI";33
"140023 CAROEBE";49
"140030 MUCAJAI";67
"140040 NORMANDIA";55
"140045 PACARAIMA";33
"140047 RORAINOPOLIS";63
"140050 SAO JOAO DA BALIZA";48
"140060 SAO LUIZ";30
"150010 ABAETETUBA";853
"150013 ABEL FIGUEIREDO";71
"150020 ACARA";159
"150030 AFUA";49
"150034 AGUA AZUL DO NORTE";167
"150040 ALENQUER";266
