 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município
Período:Abr/2021
"Município";"AIH_aprovadas"
"110001 ALTA FLORESTA D'OESTE";134
"110002 ARIQUEMES";721
"110003 CABIXI";15
"110004 CACOAL";982
"110005 CEREJEIRAS";79
"110006 COLORADO DO OESTE";29
"110008 COSTA MARQUES";15
"110009 ESPIGAO D'OESTE";78
"110010 GUAJARA-MIRIM";257
"110011 JARU";332
"110012 JI-PARANA";841
"110013 MACHADINHO D'OESTE";86
"110014 NOVA BRASILANDIA D'OESTE";53
"110015 OURO PRETO DO OESTE";206
"110018 PIMENTA BUENO";203
"110020 PORTO VELHO";3768
"110025 PRESIDENTE MEDICI";107
"110026 RIO CRESPO";5
"110028 ROLIM DE MOURA";329
"110029 SANTA LUZIA D'OESTE";47
"110030 VILHENA";795
"110032 SAO MIGUEL DO GUAPORE";142
"110033 NOVA MAMORE";50
"110034 ALVORADA D'OESTE";60
"110037 ALTO ALEGRE DOS PARECIS";60
"110040 ALTO PARAISO";26
"110045 BURITIS";90
"110050 NOVO HORIZONTE DO OESTE";37
"110060 CACAULANDIA";1
"110070 CAMPO NOVO DE RONDONIA";6
"110094 CUJUBIM";70
"110110 ITAPUA DO OESTE";4
"110120 MINISTRO ANDREAZZA";5
"110130 MIRANTE DA SERRA";13
"110140 MONTE NEGRO";19
"110143 NOVA UNIAO";29
"110145 PARECIS";13
"110149 SAO FRANCISCO DO GUAPORE";169
"110150 SERINGUEIRAS";48
"110155 TEIXEIROPOLIS";10
"110160 THEOBROMA";7
"110170 URUPA";38
"110180 VALE DO PARAISO";12
"120005 ASSIS BRASIL";33
"120010 BRASILEIA";244
"120020 CRUZEIRO DO SUL";717
"120030 FEIJO";36
"120034 MANOEL URBANO";31
"120035 MARECHAL THAUMATURGO";35
"120038 PLACIDO DE CASTRO";25
"120040 RIO BRANCO";2658
"120042 RODRIGUES ALVES";16
"120045 SENADOR GUIOMARD";36
"120050 SENA MADUREIRA";189
"120060 TARAUACA";222
"120070 XAPURI";71
"130002 ALVARAES";68
"130006 AMATURA";47
"130010 ANORI";63
"130014 APUI";95
"130020 ATALAIA DO NORTE";43
"130030 AUTAZES";120
"130040 BARCELOS";75
"130050 BARREIRINHA";136
"130060 BENJAMIN CONSTANT";109
"130063 BERURI";92
"130068 BOA VISTA DO RAMOS";56
"130070 BOCA DO ACRE";118
"130080 BORBA";164
"130083 CAAPIRANGA";45
"130090 CANUTAMA";55
"130100 CARAUARI";100
"130110 CAREIRO";76
"130120 COARI";366
"130130 CODAJAS";127
"130140 EIRUNEPE";149
"130150 ENVIRA";128
"130160 FONTE BOA";121
"130165 GUAJARA";62
"130170 HUMAITA";149
"130185 IRANDUBA";39
"130190 ITACOATIARA";360
"130200 ITAPIRANGA";27
"130210 JAPURA";32
"130230 JUTAI";73
"130240 LABREA";178
"130250 MANACAPURU";473
"130255 MANAQUIRI";48
"130260 MANAUS";10552
"130270 MANICORE";217
"130290 MAUES";262
"130300 NHAMUNDA";45
"130310 NOVA OLINDA DO NORTE";141
"130320 NOVO AIRAO";80
"130340 PARINTINS";641
"130353 PRESIDENTE FIGUEIREDO";73
"130356 RIO PRETO DA EVA";40
"130370 SANTO ANTONIO DO ICA";119
"130380 SAO GABRIEL DA CACHOEIRA";147
"130390 SAO PAULO DE OLIVENCA";187
"130395 SAO SEBASTIAO DO UATUMA";109
"130400 SILVES";24
"130406 TABATINGA";275
"130410 TAPAUA";116
"130420 TEFE";476
"130423 TONANTINS";73
"130426 UARINI";90
"130430 URUCARA";57
"140005 ALTO ALEGRE";20
"140010 BOA VISTA";3079
"140015 BONFIM";7
"140020 CARACARAI";10
"140023 CAROEBE";14
"140030 MUCAJAI";14
"140040 NORMANDIA";8
"140045 PACARAIMA";43
"140047 RORAINOPOLIS";113
"140050 SAO JOAO DA BALIZA";21
"140060 SAO LUIZ";4
"150010 ABAETETUBA";808
"150013 ABEL FIGUEIREDO";49
"150020 ACARA";152
"150030 AFUA";63
"150034 AGUA AZUL DO NORTE";136
"150040 ALENQUER";370
"150050 ALMEIRIM";92
"150060 ALTAMIRA";676
"150070 ANAJAS";46
"150080 ANANINDEUA";2224
"150085 ANAPU";156
"150090 AUGUSTO CORREA";277
"150095 AURORA DO PARA";115
"150120 BAIAO";35
"150125 BANNACH";15
"150130 BARCARENA";678
"150140 BELEM";9811
"150145 BELTERRA";70
"150157 BOM JESUS DO TOCANTINS";76
"150170 BRAGANCA";939
"150172 BRASIL NOVO";150
"150175 BREJO GRANDE DO ARAGUAIA";52
"150178 BREU BRANCO";100
"150180 BREVES";637
"150190 BUJARU";101
"150200 CACHOEIRA DO ARARI";95
"150210 CAMETA";427
"150215 CANAA DOS CARAJAS";210
"150220 CAPANEMA";249
"150230 CAPITAO POCO";106
"150240 CASTANHAL";1482
"150270 CONCEICAO DO ARAGUAIA";363
"150275 CONCORDIA DO PARA";60
"150276 CUMARU DO NORTE";87
"150277 CURIONOPOLIS";117
"150280 CURRALINHO";143
"150290 CURUCA";81
"150293 DOM ELISEU";219
"150295 ELDORADO DOS CARAJAS";49
"150300 FARO";61
"150304 FLORESTA DO ARAGUAIA";127
"150307 GARRAFAO DO NORTE";53
"150309 GOIANESIA DO PARA";76
"150310 GURUPA";204
"150320 IGARAPE-ACU";75
"150330 IGARAPE-MIRI";508
"150340 INHANGAPI";7
"150345 IPIXUNA DO PARA";281
"150350 IRITUIA";59
"150360 ITAITUBA";519
"150370 ITUPIRANGA";128
"150380 JACUNDA";181
"150390 JURUTI";200
"150400 LIMOEIRO DO AJURU";65
"150405 MAE DO RIO";256
"150420 MARABA";1271
"150430 MARACANA";53
"150440 MARAPANIM";11
"150442 MARITUBA";541
"150445 MEDICILANDIA";112
"150450 MELGACO";82
"150460 MOCAJUBA";135
"150470 MOJU";181
"150480 MONTE ALEGRE";158
"150490 MUANA";119
"150495 NOVA ESPERANCA DO PIRIA";62
"150497 NOVA IPIXUNA";20
"150503 NOVO PROGRESSO";180
"150506 NOVO REPARTIMENTO";149
"150510 OBIDOS";180
"150520 OEIRAS DO PARA";103
"150530 ORIXIMINA";364
"150540 OUREM";71
"150543 OURILANDIA DO NORTE";305
"150548 PACAJA";196
"150549 PALESTINA DO PARA";75
"150550 PARAGOMINAS";545
"150553 PARAUAPEBAS";901
"150555 PAU D'ARCO";45
"150563 PICARRA";62
"150565 PLACAS";124
"150570 PONTA DE PEDRAS";58
"150580 PORTEL";173
"150590 PORTO DE MOZ";191
"150600 PRAINHA";136
"150613 REDENCAO";738
"150616 RIO MARIA";169
"150618 RONDON DO PARA";222
"150619 RUROPOLIS";100
"150620 SALINOPOLIS";181
"150630 SALVATERRA";65
"150640 SANTA CRUZ DO ARARI";33
"150650 SANTA IZABEL DO PARA";94
"150658 SANTA MARIA DAS BARREIRAS";81
"150660 SANTA MARIA DO PARA";30
"150670 SANTANA DO ARAGUAIA";286
"150680 SANTAREM";1812
"150700 SANTO ANTONIO DO TAUA";141
"150715 SAO DOMINGOS DO ARAGUAIA";23
"150720 SAO DOMINGOS DO CAPIM";70
"150730 SAO FELIX DO XINGU";369
"150745 SAO GERALDO DO ARAGUAIA";50
"150747 SAO JOAO DE PIRABAS";55
"150750 SAO JOAO DO ARAGUAIA";17
"150760 SAO MIGUEL DO GUAMA";140
"150770 SAO SEBASTIAO DA BOA VISTA";62
"150775 SAPUCAIA";24
"150780 SENADOR JOSE PORFIRIO";55
"150790 SOURE";120
"150795 TAILANDIA";294
"150797 TERRA SANTA";89
"150800 TOME-ACU";256
"150803 TRACUATEUA";89
"150805 TRAIRAO";128
"150808 TUCUMA";315
"150810 TUCURUI";262
"150812 ULIANOPOLIS";184
"150815 URUARA";219
"150820 VIGIA";150
"150830 VISEU";188
"150835 VITORIA DO XINGU";127
"150840 XINGUARA";282
"160010 AMAPA";21
"160020 CALCOENE";34
"160027 LARANJAL DO JARI";554
"160030 MACAPA";2408
"160040 MAZAGAO";4
"160050 OIAPOQUE";146
"160053 PORTO GRANDE";12
"160060 SANTANA";125
"160070 TARTARUGALZINHO";8
"170070 ALVORADA";31
"170100 ANANAS";1
"170190 ARAGUACEMA";24
"170200 ARAGUACU";26
"170210 ARAGUAINA";1764
"170220 ARAGUATINS";47
"170230 ARAPOEMA";39
"170240 ARRAIAS";61
"170255 AUGUSTINOPOLIS";235
"170550 COLINAS DO TOCANTINS";111
"170610 CRISTALANDIA";16
"170700 DIANOPOLIS";76
"170710 DIVINOPOLIS DO TOCANTINS";28
"170820 FORMOSO DO ARAGUAIA";30
"170900 GOIATINS";5
"170930 GUARAI";156
"170950 GURUPI";535
"171320 MIRACEMA DO TOCANTINS";191
"171360 MONTE DO CARMO";7
"171420 NATIVIDADE";6
"171575 PALMEIROPOLIS";5
"171610 PARAISO DO TOCANTINS";306
"171620 PARANA";29
"171650 PEDRO AFONSO";117
"171660 PEIXE";42
"171790 PONTE ALTA DO TOCANTINS";7
"171820 PORTO NACIONAL";451
"172065 SILVANOPOLIS";1
"172090 TAGUATINGA";43
"172100 PALMAS";2299
"172120 TOCANTINOPOLIS";126
"172210 XAMBIOA";69
"210005 ACAILANDIA";560
"210020 ALCANTARA";40
"210043 ALTO ALEGRE DO MARANHAO";200
"210047 ALTO ALEGRE DO PINDARE";142
"210060 AMARANTE DO MARANHAO";272
"210080 ANAPURUS";78
"210083 APICUM-ACU";100
"210095 ARAME";137
"210100 ARARI";59
"210110 AXIXA";6
"210120 BACABAL";946
"210125 BACABEIRA";21
"210130 BACURI";117
"210140 BALSAS";702
"210150 BARAO DE GRAJAU";43
"210160 BARRA DO CORDA";255
"210170 BARREIRINHAS";358
"210177 BELA VISTA DO MARANHAO";46
"210190 BEQUIMAO";41
"210193 BERNARDO DO MEARIM";20
"210200 BOM JARDIM";225
"210203 BOM JESUS DAS SELVAS";69
"210210 BREJO";125
"210230 BURITI BRAVO";119
"210232 BURITICUPU";207
"210240 CAJAPIO";34
"210250 CAJARI";27
"210270 CANTANHEDE";60
"210280 CAROLINA";168
"210290 CARUTAPERA";165
"210300 CAXIAS";1087
"210310 CEDRAL";63
"210312 CENTRAL DO MARANHAO";23
"210320 CHAPADINHA";451
"210325 CIDELANDIA";79
"210330 CODO";409
"210340 COELHO NETO";185
"210350 COLINAS";531
"210355 CONCEICAO DO LAGO-ACU";69
"210360 COROATA";360
"210370 CURURUPU";346
"210380 DOM PEDRO";69
"210400 ESPERANTINOPOLIS";113
"210405 ESTREITO";163
"210407 FEIRA NOVA DO MARANHAO";56
"210408 FERNANDO FALCAO";19
"210409 FORMOSA DA SERRA NEGRA";59
"210410 FORTALEZA DOS NOGUEIRAS";74
"210420 FORTUNA";77
"210440 GONCALVES DIAS";144
"210450 GOVERNADOR ARCHER";67
"210455 GOVERNADOR EDISON LOBAO";22
"210460 GOVERNADOR EUGENIO BARROS";56
"210462 GOVERNADOR LUIZ ROCHA";48
"210465 GOVERNADOR NEWTON BELLO";64
"210467 GOVERNADOR NUNES FREIRE";353
"210470 GRACA ARANHA";24
"210480 GRAJAU";471
"210490 GUIMARAES";68
"210500 HUMBERTO DE CAMPOS";74
"210510 ICATU";69
"210515 IGARAPE DO MEIO";36
"210520 IGARAPE GRANDE";46
"210530 IMPERATRIZ";2501
"210535 ITAIPAVA DO GRAJAU";86
"210540 ITAPECURU MIRIM";238
"210542 ITINGA DO MARANHAO";88
"210545 JATOBA";61
"210547 JENIPAPO DOS VIEIRAS";50
"210550 JOAO LISBOA";75
"210570 LAGO DA PEDRA";627
"210580 LAGO DO JUNCO";45
"210596 LAGOA GRANDE DO MARANHAO";41
"210600 LIMA CAMPOS";74
"210610 LORETO";37
"210630 MAGALHAES DE ALMEIDA";26
"210637 MARANHAOZINHO";62
"210640 MATA ROMA";23
"210650 MATINHA";53
"210660 MATOES";70
"210667 MILAGRES DO MARANHAO";37
"210670 MIRADOR";115
"210675 MIRANDA DO NORTE";36
"210680 MIRINZAL";69
"210690 MONCAO";125
"210710 MORROS";90
"210720 NINA RODRIGUES";50
"210725 NOVA COLINAS";31
"210730 NOVA IORQUE";22
"210735 NOVA OLINDA DO MARANHAO";118
"210740 OLHO D'AGUA DAS CUNHAS";93
"210745 OLINDA NOVA DO MARANHAO";73
"210760 PALMEIRANDIA";48
"210770 PARAIBANO";97
"210780 PARNARAMA";132
"210790 PASSAGEM FRANCA";385
"210800 PASTOS BONS";131
"210805 PAULINO NEVES";70
"210810 PAULO RAMOS";116
"210820 PEDREIRAS";323
"210825 PEDRO DO ROSARIO";9
"210830 PENALVA";119
"210840 PERI MIRIM";11
"210845 PERITORO";251
"210850 PINDARE-MIRIM";54
"210860 PINHEIRO";689
"210870 PIO XII";103
"210880 PIRAPEMAS";46
"210890 POCAO DE PEDRAS";101
"210900 PORTO FRANCO";216
"210910 PRESIDENTE DUTRA";552
"210920 PRESIDENTE JUSCELINO";27
"210927 PRESIDENTE SARNEY";45
"210930 PRESIDENTE VARGAS";44
"210940 PRIMEIRA CRUZ";79
"210945 RAPOSA";10
"210950 RIACHAO";182
"210960 ROSARIO";154
"210970 SAMBAIBA";11
"210980 SANTA HELENA";150
"210990 SANTA INES";1074
"211000 SANTA LUZIA";173
"211003 SANTA LUZIA DO PARUA";129
"211010 SANTA QUITERIA DO MARANHAO";106
"211020 SANTA RITA";196
"211023 SANTANA DO MARANHAO";38
"211027 SANTO AMARO DO MARANHAO";70
"211030 SANTO ANTONIO DOS LOPES";41
"211040 SAO BENEDITO DO RIO PRETO";102
"211050 SAO BENTO";98
"211060 SAO BERNARDO";166
"211065 SAO DOMINGOS DO AZEITAO";24
"211070 SAO DOMINGOS DO MARANHAO";138
"211080 SAO FELIX DE BALSAS";37
"211085 SAO FRANCISCO DO BREJAO";54
"211090 SAO FRANCISCO DO MARANHAO";61
"211100 SAO JOAO BATISTA";87
"211102 SAO JOAO DO CARU";30
"211107 SAO JOAO DO SOTER";98
"211110 SAO JOAO DOS PATOS";82
"211120 SAO JOSE DE RIBAMAR";211
"211130 SAO LUIS";9289
"211140 SAO LUIS GONZAGA DO MARANHAO";155
"211150 SAO MATEUS DO MARANHAO";149
"211153 SAO PEDRO DA AGUA BRANCA";39
"211157 SAO PEDRO DOS CRENTES";91
"211160 SAO RAIMUNDO DAS MANGABEIRAS";108
"211163 SAO RAIMUNDO DO DOCA BEZERRA";1
"211170 SAO VICENTE FERRER";167
"211172 SATUBINHA";25
"211174 SENADOR ALEXANDRE COSTA";53
"211180 SITIO NOVO";74
"211190 SUCUPIRA DO NORTE";44
"211195 SUCUPIRA DO RIACHAO";25
"211200 TASSO FRAGOSO";28
"211210 TIMBIRAS";377
"211220 TIMON";643
"211223 TRIZIDELA DO VALE";58
"211227 TUFILANDIA";21
"211230 TUNTUM";309
"211240 TURIACU";63
"211250 TUTOIA";86
"211260 URBANO SANTOS";131
"211270 VARGEM GRANDE";206
"211280 VIANA";242
"211285 VILA NOVA DOS MARTIRIOS";33
"211290 VITORIA DO MEARIM";54
"211300 VITORINO FREIRE";200
"211400 ZE DOCA";338
"220020 AGUA BRANCA";62
"220040 ALTOS";87
"220050 AMARANTE";112
"220120 BARRAS";160
"220150 BATALHA";76
"220160 BENEDITINOS";4
"220190 BOM JESUS";402
"220220 CAMPO MAIOR";330
"220230 CANTO DO BURITI";98
"220260 CASTELO DO PIAUI";71
"220270 COCAL";29
"220290 CORRENTE";113
"220310 CRISTINO CASTRO";55
"220320 CURIMATA";93
"220330 DEMERVAL LOBAO";99
"220350 ELESBAO VELOSO";30
"220370 ESPERANTINA";244
"220390 FLORIANO";855
"220430 FRONTEIRAS";188
"220450 GUADALUPE";28
"220470 INHUMA";11
"220510 ITAUEIRA";34
"220520 JAICOS";120
"220540 JOAQUIM PIRES";1
"220550 JOSE DE FREITAS";100
"220570 LUIS CORREIA";10
"220580 LUZILANDIA";100
"220590 MANOEL EMIDIO";16
"220620 MIGUEL ALVES";112
"220650 MONSENHOR HIPOLITO";26
"220700 OEIRAS";396
"220760 PARNAGUA";85
"220770 PARNAIBA";1311
"220780 PAULISTANA";194
"220790 PEDRO II";235
"220800 PICOS";485
"220810 PIMENTEIRAS";17
"220830 PIRACURUCA";112
"220840 PIRIPIRI";331
"220880 REGENERACAO";144
"220890 RIBEIRO GONCALVES";19
"220960 SAO FELIX DO PIAUI";2
"221000 SAO JOAO DO PIAUI";107
"221040 SAO MIGUEL DO TAPUIO";40
"221050 SAO PEDRO DO PIAUI";29
