 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município
Período:Mai/2008
"Município";"AIH_aprovadas"
"110001 ALTA FLORESTA D'OESTE";189
"110002 ARIQUEMES";462
"110004 CACOAL";515
"110005 CEREJEIRAS";150
"110010 GUAJARA-MIRIM";274
"110011 JARU";213
"110012 JI-PARANA";865
"110014 NOVA BRASILANDIA D'OESTE";129
"110015 OURO PRETO DO OESTE";235
"110018 PIMENTA BUENO";234
"110025 PRESIDENTE MEDICI";145
"110028 ROLIM DE MOURA";475
"110030 VILHENA";521
"110130 MIRANTE DA SERRA";104
"120001 ACRELANDIA";29
"120005 ASSIS BRASIL";36
"120020 CRUZEIRO DO SUL";807
"120030 FEIJO";61
"120033 MANCIO LIMA";34
"120034 MANOEL URBANO";27
"120038 PLACIDO DE CASTRO";76
"120040 RIO BRANCO";1979
"120042 RODRIGUES ALVES";73
"120045 SENADOR GUIOMARD";42
"120050 SENA MADUREIRA";207
"120060 TARAUACA";171
"120070 XAPURI";67
"130008 ANAMA";33
"130010 ANORI";56
"130014 APUI";84
"130030 AUTAZES";133
"130040 BARCELOS";57
"130050 BARREIRINHA";95
"130060 BENJAMIN CONSTANT";106
"130068 BOA VISTA DO RAMOS";37
"130070 BOCA DO ACRE";121
"130080 BORBA";107
"130083 CAAPIRANGA";45
"130090 CANUTAMA";40
"130100 CARAUARI";86
"130110 CAREIRO";59
"130120 COARI";290
"130140 EIRUNEPE";122
"130150 ENVIRA";113
"130160 FONTE BOA";169
"130165 GUAJARA";40
"130170 HUMAITA";134
"130180 IPIXUNA";70
"130185 IRANDUBA";68
"130190 ITACOATIARA";330
"130195 ITAMARATI";32
"130200 ITAPIRANGA";36
"130220 JURUA";162
"130230 JUTAI";67
"130240 LABREA";110
"130250 MANACAPURU";353
"130260 MANAUS";7649
"130270 MANICORE";178
"130290 MAUES";145
"130300 NHAMUNDA";59
"130310 NOVA OLINDA DO NORTE";119
"130320 NOVO AIRAO";34
"130340 PARINTINS";546
"130353 PRESIDENTE FIGUEIREDO";138
"130356 RIO PRETO DA EVA";82
"130360 SANTA ISABEL DO RIO NEGRO";45
"130380 SAO GABRIEL DA CACHOEIRA";94
"130400 SILVES";38
"130410 TAPAUA";64
"130420 TEFE";332
"130423 TONANTINS";56
"130426 UARINI";28
"130430 URUCARA";82
"130440 URUCURITUBA";36
"140005 ALTO ALEGRE";54
"140010 BOA VISTA";1717
"140015 BONFIM";20
"140020 CARACARAI";43
"140030 MUCAJAI";44
"140040 NORMANDIA";21
"140045 PACARAIMA";57
"140047 RORAINOPOLIS";46
"140050 SAO JOAO DA BALIZA";17
"140060 SAO LUIZ";18
"150010 ABAETETUBA";890
"150020 ACARA";256
"150030 AFUA";76
"150034 AGUA AZUL DO NORTE";180
"150040 ALENQUER";499
"150050 ALMEIRIM";333
"150060 ALTAMIRA";1202
"150070 ANAJAS";100
"150080 ANANINDEUA";2677
"150085 ANAPU";59
"150090 AUGUSTO CORREA";239
"150095 AURORA DO PARA";122
"150120 BAIAO";95
"150130 BARCARENA";380
"150140 BELEM";9744
"150145 BELTERRA";63
"150150 BENEVIDES";319
"150157 BOM JESUS DO TOCANTINS";111
"150170 BRAGANCA";2653
"150172 BRASIL NOVO";250
"150175 BREJO GRANDE DO ARAGUAIA";34
"150178 BREU BRANCO";83
"150180 BREVES";408
"150190 BUJARU";161
"150200 CACHOEIRA DO ARARI";90
"150210 CAMETA";575
"150215 CANAA DOS CARAJAS";88
"150220 CAPANEMA";582
"150230 CAPITAO POCO";478
"150240 CASTANHAL";1472
"150270 CONCEICAO DO ARAGUAIA";355
"150275 CONCORDIA DO PARA";76
"150277 CURIONOPOLIS";76
"150280 CURRALINHO";119
"150293 DOM ELISEU";370
"150295 ELDORADO DOS CARAJAS";257
"150304 FLORESTA DO ARAGUAIA";108
"150309 GOIANESIA DO PARA";218
"150310 GURUPA";105
"150320 IGARAPE-ACU";107
"150330 IGARAPE-MIRI";564
"150345 IPIXUNA DO PARA";190
"150350 IRITUIA";86
"150360 ITAITUBA";798
"150370 ITUPIRANGA";160
"150375 JACAREACANGA";52
"150380 JACUNDA";413
"150390 JURUTI";231
"150400 LIMOEIRO DO AJURU";139
"150405 MAE DO RIO";201
"150420 MARABA";1425
"150430 MARACANA";135
"150440 MARAPANIM";55
"150442 MARITUBA";520
"150445 MEDICILANDIA";91
"150460 MOCAJUBA";149
"150470 MOJU";363
"150480 MONTE ALEGRE";448
"150490 MUANA";152
"150495 NOVA ESPERANCA DO PIRIA";185
"150503 NOVO PROGRESSO";174
"150506 NOVO REPARTIMENTO";164
"150510 OBIDOS";295
"150520 OEIRAS DO PARA";205
"150530 ORIXIMINA";452
"150540 OUREM";102
"150543 OURILANDIA DO NORTE";183
"150548 PACAJA";102
"150549 PALESTINA DO PARA";62
"150550 PARAGOMINAS";399
"150553 PARAUAPEBAS";860
"150555 PAU D'ARCO";103
"150563 PICARRA";68
"150565 PLACAS";38
"150580 PORTEL";152
"150590 PORTO DE MOZ";176
"150600 PRAINHA";73
"150613 REDENCAO";751
"150616 RIO MARIA";235
