 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município e Ano processamento
Período:Out/2012
"Município";"2012";"Total"
"110001 ALTA FLORESTA D'OESTE";184;184
"110002 ARIQUEMES";476;476
"110003 CABIXI";23;23
"110004 CACOAL";745;745
"110005 CEREJEIRAS";160;160
"110006 COLORADO DO OESTE";134;134
"110009 ESPIGAO D'OESTE";153;153
"110010 GUAJARA-MIRIM";251;251
"110011 JARU";208;208
"110012 JI-PARANA";657;657
"110013 MACHADINHO D'OESTE";79;79
"110014 NOVA BRASILANDIA D'OESTE";129;129
"110015 OURO PRETO DO OESTE";272;272
"110018 PIMENTA BUENO";150;150
"110020 PORTO VELHO";1895;1895
"110025 PRESIDENTE MEDICI";70;70
"110028 ROLIM DE MOURA";457;457
"110029 SANTA LUZIA D'OESTE";52;52
"110030 VILHENA";565;565
"110032 SAO MIGUEL DO GUAPORE";113;113
"110033 NOVA MAMORE";91;91
"110034 ALVORADA D'OESTE";69;69
"110037 ALTO ALEGRE DOS PARECIS";26;26
"110040 ALTO PARAISO";12;12
"110045 BURITIS";1;1
"110050 NOVO HORIZONTE DO OESTE";42;42
"110060 CACAULANDIA";12;12
"110070 CAMPO NOVO DE RONDONIA";53;53
"110100 GOVERNADOR JORGE TEIXEIRA";21;21
"110120 MINISTRO ANDREAZZA";36;36
"110130 MIRANTE DA SERRA";29;29
"110140 MONTE NEGRO";126;126
"110143 NOVA UNIAO";5;5
"110145 PARECIS";20;20
"110146 PIMENTEIRAS DO OESTE";11;11
"110149 SAO FRANCISCO DO GUAPORE";60;60
"110150 SERINGUEIRAS";36;36
"110155 TEIXEIROPOLIS";14;14
"110160 THEOBROMA";14;14
"110170 URUPA";5;5
"110175 VALE DO ANARI";14;14
"110180 VALE DO PARAISO";9;9
"120001 ACRELANDIA";24;24
"120005 ASSIS BRASIL";19;19
"120010 BRASILEIA";202;202
"120020 CRUZEIRO DO SUL";849;849
"120030 FEIJO";59;59
"120034 MANOEL URBANO";41;41
"120038 PLACIDO DE CASTRO";68;68
"120040 RIO BRANCO";2595;2595
"120042 RODRIGUES ALVES";25;25
"120043 SANTA ROSA DO PURUS";16;16
"120045 SENADOR GUIOMARD";69;69
"120050 SENA MADUREIRA";336;336
"120060 TARAUACA";170;170
"120070 XAPURI";104;104
"130006 AMATURA";24;24
"130008 ANAMA";93;93
"130014 APUI";79;79
"130050 BARREIRINHA";68;68
"130060 BENJAMIN CONSTANT";105;105
"130063 BERURI";65;65
"130068 BOA VISTA DO RAMOS";41;41
"130070 BOCA DO ACRE";141;141
"130080 BORBA";126;126
"130090 CANUTAMA";18;18
"130100 CARAUARI";134;134
"130120 COARI";314;314
"130130 CODAJAS";20;20
"130150 ENVIRA";53;53
"130165 GUAJARA";35;35
"130170 HUMAITA";148;148
"130180 IPIXUNA";89;89
"130185 IRANDUBA";107;107
"130190 ITACOATIARA";326;326
"130195 ITAMARATI";26;26
"130200 ITAPIRANGA";48;48
"130220 JURUA";51;51
"130230 JUTAI";77;77
"130250 MANACAPURU";313;313
"130255 MANAQUIRI";35;35
"130260 MANAUS";9283;9283
"130280 MARAA";114;114
"130290 MAUES";190;190
"130300 NHAMUNDA";35;35
"130310 NOVA OLINDA DO NORTE";38;38
"130320 NOVO AIRAO";59;59
"130330 NOVO ARIPUANA";1;1
"130340 PARINTINS";740;740
"130350 PAUINI";50;50
"130353 PRESIDENTE FIGUEIREDO";115;115
"130370 SANTO ANTONIO DO ICA";100;100
"130380 SAO GABRIEL DA CACHOEIRA";27;27
"130390 SAO PAULO DE OLIVENCA";78;78
"130400 SILVES";20;20
"130406 TABATINGA";68;68
"130410 TAPAUA";3;3
"130420 TEFE";337;337
"130430 URUCARA";70;70
"130440 URUCURITUBA";30;30
"140005 ALTO ALEGRE";44;44
"140010 BOA VISTA";1926;1926
"140015 BONFIM";13;13
"140020 CARACARAI";22;22
"140030 MUCAJAI";6;6
"140040 NORMANDIA";10;10
"140045 PACARAIMA";22;22
"140047 RORAINOPOLIS";24;24
"140050 SAO JOAO DA BALIZA";19;19
"140060 SAO LUIZ";17;17
"150010 ABAETETUBA";502;502
"150013 ABEL FIGUEIREDO";54;54
"150020 ACARA";200;200
"150030 AFUA";72;72
"150034 AGUA AZUL DO NORTE";40;40
"150040 ALENQUER";464;464
"150050 ALMEIRIM";67;67
"150060 ALTAMIRA";1202;1202
"150070 ANAJAS";40;40
"150080 ANANINDEUA";3091;3091
"150085 ANAPU";68;68
"150090 AUGUSTO CORREA";268;268
"150095 AURORA DO PARA";89;89
"150120 BAIAO";51;51
"150125 BANNACH";53;53
"150130 BARCARENA";381;381
"150140 BELEM";8517;8517
"150145 BELTERRA";71;71
"150150 BENEVIDES";174;174
"150157 BOM JESUS DO TOCANTINS";116;116
"150170 BRAGANCA";1328;1328
"150172 BRASIL NOVO";236;236
"150175 BREJO GRANDE DO ARAGUAIA";47;47
"150178 BREU BRANCO";89;89
"150180 BREVES";733;733
"150190 BUJARU";207;207
"150200 CACHOEIRA DO ARARI";91;91
"150210 CAMETA";667;667
"150215 CANAA DOS CARAJAS";73;73
"150220 CAPANEMA";617;617
"150230 CAPITAO POCO";522;522
"150240 CASTANHAL";1242;1242
"150270 CONCEICAO DO ARAGUAIA";388;388
"150275 CONCORDIA DO PARA";59;59
"150276 CUMARU DO NORTE";43;43
"150277 CURIONOPOLIS";34;34
"150280 CURRALINHO";120;120
"150293 DOM ELISEU";460;460
"150295 ELDORADO DOS CARAJAS";221;221
"150304 FLORESTA DO ARAGUAIA";116;116
"150309 GOIANESIA DO PARA";196;196
"150310 GURUPA";114;114
"150320 IGARAPE-ACU";86;86
"150330 IGARAPE-MIRI";561;561
"150340 INHANGAPI";50;50
"150345 IPIXUNA DO PARA";187;187
"150350 IRITUIA";115;115
"150360 ITAITUBA";684;684
"150370 ITUPIRANGA";125;125
"150380 JACUNDA";402;402
"150390 JURUTI";208;208
"150400 LIMOEIRO DO AJURU";312;312
"150405 MAE DO RIO";250;250
"150420 MARABA";608;608
"150430 MARACANA";44;44
"150442 MARITUBA";718;718
"150445 MEDICILANDIA";150;150
"150450 MELGACO";24;24
"150460 MOCAJUBA";131;131
"150470 MOJU";273;273
"150480 MONTE ALEGRE";363;363
"150490 MUANA";170;170
"150503 NOVO PROGRESSO";203;203
"150506 NOVO REPARTIMENTO";135;135
"150510 OBIDOS";297;297
"150520 OEIRAS DO PARA";60;60
"150530 ORIXIMINA";283;283
"150540 OUREM";61;61
"150543 OURILANDIA DO NORTE";197;197
"150548 PACAJA";115;115
"150549 PALESTINA DO PARA";19;19
"150550 PARAGOMINAS";405;405
"150553 PARAUAPEBAS";488;488
"150555 PAU D'ARCO";30;30
"150563 PICARRA";65;65
"150565 PLACAS";70;70
"150580 PORTEL";167;167
"150590 PORTO DE MOZ";125;125
"150600 PRAINHA";105;105
"150613 REDENCAO";694;694
"150616 RIO MARIA";181;181
"150618 RONDON DO PARA";555;555
"150619 RUROPOLIS";150;150
"150620 SALINOPOLIS";265;265
"150630 SALVATERRA";70;70
"150640 SANTA CRUZ DO ARARI";22;22
"150650 SANTA IZABEL DO PARA";463;463
"150658 SANTA MARIA DAS BARREIRAS";63;63
"150660 SANTA MARIA DO PARA";187;187
"150670 SANTANA DO ARAGUAIA";227;227
"150680 SANTAREM";1754;1754
"150700 SANTO ANTONIO DO TAUA";293;293
"150715 SAO DOMINGOS DO ARAGUAIA";31;31
"150720 SAO DOMINGOS DO CAPIM";70;70
"150730 SAO FELIX DO XINGU";388;388
"150745 SAO GERALDO DO ARAGUAIA";224;224
"150747 SAO JOAO DE PIRABAS";87;87
"150750 SAO JOAO DO ARAGUAIA";42;42
"150760 SAO MIGUEL DO GUAMA";111;111
"150770 SAO SEBASTIAO DA BOA VISTA";104;104
"150775 SAPUCAIA";27;27
"150780 SENADOR JOSE PORFIRIO";56;56
"150790 SOURE";221;221
"150795 TAILANDIA";227;227
"150797 TERRA SANTA";113;113
"150800 TOME-ACU";263;263
"150803 TRACUATEUA";40;40
"150805 TRAIRAO";69;69
"150808 TUCUMA";201;201
"150810 TUCURUI";338;338
"150812 ULIANOPOLIS";318;318
"150815 URUARA";215;215
"150820 VIGIA";211;211
"150830 VISEU";265;265
"150840 XINGUARA";223;223
"160010 AMAPA";12;12
"160020 CALCOENE";45;45
"160027 LARANJAL DO JARI";300;300
"160030 MACAPA";2413;2413
"160050 OIAPOQUE";49;49
"160053 PORTO GRANDE";46;46
"160060 SANTANA";430;430
"170070 ALVORADA";87;87
"170100 ANANAS";8;8
"170200 ARAGUACU";115;115
"170210 ARAGUAINA";2122;2122
"170220 ARAGUATINS";40;40
"170230 ARAPOEMA";56;56
"170240 ARRAIAS";49;49
"170255 AUGUSTINOPOLIS";550;550
"170550 COLINAS DO TOCANTINS";209;209
"170610 CRISTALANDIA";15;15
"170700 DIANOPOLIS";142;142
"170710 DIVINOPOLIS DO TOCANTINS";21;21
"170820 FORMOSO DO ARAGUAIA";40;40
"170930 GUARAI";148;148
"170950 GURUPI";555;555
"171050 ITACAJA";2;2
"171190 LAGOA DA CONFUSAO";15;15
"171320 MIRACEMA DO TOCANTINS";376;376
"171330 MIRANORTE";51;51
"171360 MONTE DO CARMO";11;11
"171430 NAZARE";20;20
"171575 PALMEIROPOLIS";4;4
"171610 PARAISO DO TOCANTINS";297;297
"171620 PARANA";22;22
"171650 PEDRO AFONSO";189;189
"171660 PEIXE";41;41
"171670 COLMEIA";9;9
"171750 PIUM";54;54
"171790 PONTE ALTA DO TOCANTINS";11;11
"171820 PORTO NACIONAL";685;685
"171840 PRESIDENTE KENNEDY";3;3
"172065 SILVANOPOLIS";7;7
"172090 TAGUATINGA";81;81
"172100 PALMAS";2076;2076
"172120 TOCANTINOPOLIS";171;171
"172210 XAMBIOA";75;75
"210005 ACAILANDIA";387;387
"210020 ALCANTARA";17;17
"210030 ALDEIAS ALTAS";108;108
"210043 ALTO ALEGRE DO MARANHAO";135;135
"210047 ALTO ALEGRE DO PINDARE";210;210
"210050 ALTO PARNAIBA";93;93
"210060 AMARANTE DO MARANHAO";176;176
"210070 ANAJATUBA";79;79
"210080 ANAPURUS";62;62
"210090 ARAIOSES";80;80
"210095 ARAME";273;273
"210100 ARARI";55;55
"210110 AXIXA";78;78
"210120 BACABAL";489;489
"210130 BACURI";102;102
"210140 BALSAS";550;550
"210150 BARAO DE GRAJAU";82;82
"210160 BARRA DO CORDA";281;281
"210170 BARREIRINHAS";254;254
"210180 BENEDITO LEITE";34;34
"210190 BEQUIMAO";28;28
"210200 BOM JARDIM";210;210
"210203 BOM JESUS DAS SELVAS";113;113
"210210 BREJO";142;142
"210220 BURITI";127;127
"210230 BURITI BRAVO";151;151
"210232 BURITICUPU";241;241
"210260 CANDIDO MENDES";40;40
"210270 CANTANHEDE";133;133
"210275 CAPINZAL DO NORTE";56;56
