 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município
Período:Nov/2011
"Município";"AIH_aprovadas"
"110001 ALTA FLORESTA D'OESTE";185
"110002 ARIQUEMES";479
"110003 CABIXI";8
"110004 CACOAL";564
"110005 CEREJEIRAS";150
"110006 COLORADO DO OESTE";117
"110008 COSTA MARQUES";65
"110009 ESPIGAO D'OESTE";150
"110010 GUAJARA-MIRIM";260
"110011 JARU";226
"110012 JI-PARANA";652
"110013 MACHADINHO D'OESTE";132
"110014 NOVA BRASILANDIA D'OESTE";129
"110015 OURO PRETO DO OESTE";158
"110018 PIMENTA BUENO";235
"110020 PORTO VELHO";2451
"110025 PRESIDENTE MEDICI";69
"110028 ROLIM DE MOURA";263
"110029 SANTA LUZIA D'OESTE";42
"110030 VILHENA";521
"110032 SAO MIGUEL DO GUAPORE";82
"110033 NOVA MAMORE";56
"110034 ALVORADA D'OESTE";126
"110037 ALTO ALEGRE DOS PARECIS";75
"110040 ALTO PARAISO";35
"110050 NOVO HORIZONTE DO OESTE";45
"110060 CACAULANDIA";14
"110070 CAMPO NOVO DE RONDONIA";88
"110094 CUJUBIM";19
"110100 GOVERNADOR JORGE TEIXEIRA";16
"110110 ITAPUA DO OESTE";2
"110120 MINISTRO ANDREAZZA";41
"110130 MIRANTE DA SERRA";86
"110140 MONTE NEGRO";194
"110143 NOVA UNIAO";30
"110145 PARECIS";16
"110146 PIMENTEIRAS DO OESTE";7
"110149 SAO FRANCISCO DO GUAPORE";61
"110150 SERINGUEIRAS";61
"110155 TEIXEIROPOLIS";4
"110160 THEOBROMA";5
"110170 URUPA";55
"110175 VALE DO ANARI";14
"110180 VALE DO PARAISO";14
"120005 ASSIS BRASIL";25
"120010 BRASILEIA";170
"120020 CRUZEIRO DO SUL";1046
"120030 FEIJO";99
"120032 JORDAO";19
"120034 MANOEL URBANO";61
"120038 PLACIDO DE CASTRO";71
"120039 PORTO WALTER";9
"120040 RIO BRANCO";2479
"120042 RODRIGUES ALVES";27
"120043 SANTA ROSA DO PURUS";15
"120045 SENADOR GUIOMARD";127
"120050 SENA MADUREIRA";326
"120060 TARAUACA";155
"130008 ANAMA";32
"130010 ANORI";32
"130014 APUI";87
"130030 AUTAZES";109
"130040 BARCELOS";178
"130050 BARREIRINHA";161
"130060 BENJAMIN CONSTANT";89
"130068 BOA VISTA DO RAMOS";38
"130070 BOCA DO ACRE";146
"130080 BORBA";106
"130090 CANUTAMA";18
"130100 CARAUARI";98
