 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município
Período:Jun/2021
"Município";"AIH_aprovadas"
"110001 ALTA FLORESTA D'OESTE";127
"110002 ARIQUEMES";665
"110003 CABIXI";20
"110004 CACOAL";996
"110005 CEREJEIRAS";45
"110006 COLORADO DO OESTE";40
"110008 COSTA MARQUES";26
"110009 ESPIGAO D'OESTE";78
"110010 GUAJARA-MIRIM";265
"110011 JARU";198
"110012 JI-PARANA";686
"110013 MACHADINHO D'OESTE";76
"110014 NOVA BRASILANDIA D'OESTE";70
"110015 OURO PRETO DO OESTE";179
"110018 PIMENTA BUENO";214
"110020 PORTO VELHO";4257
"110025 PRESIDENTE MEDICI";76
"110026 RIO CRESPO";6
"110028 ROLIM DE MOURA";216
"110029 SANTA LUZIA D'OESTE";29
"110030 VILHENA";745
"110032 SAO MIGUEL DO GUAPORE";119
"110033 NOVA MAMORE";52
"110034 ALVORADA D'OESTE";50
"110037 ALTO ALEGRE DOS PARECIS";31
"110040 ALTO PARAISO";23
"110045 BURITIS";77
"110050 NOVO HORIZONTE DO OESTE";25
"110060 CACAULANDIA";22
"110070 CAMPO NOVO DE RONDONIA";2
"110094 CUJUBIM";75
"110110 ITAPUA DO OESTE";4
"110120 MINISTRO ANDREAZZA";16
"110130 MIRANTE DA SERRA";24
"110140 MONTE NEGRO";25
"110143 NOVA UNIAO";14
"110145 PARECIS";14
"110149 SAO FRANCISCO DO GUAPORE";113
"110150 SERINGUEIRAS";46
"110155 TEIXEIROPOLIS";4
"110160 THEOBROMA";6
"110170 URUPA";34
"110180 VALE DO PARAISO";21
"120005 ASSIS BRASIL";30
"120010 BRASILEIA";239
"120020 CRUZEIRO DO SUL";316
"120030 FEIJO";52
"120033 MANCIO LIMA";21
"120035 MARECHAL THAUMATURGO";31
"120038 PLACIDO DE CASTRO";23
"120040 RIO BRANCO";1971
"120042 RODRIGUES ALVES";10
"120043 SANTA ROSA DO PURUS";61
"120050 SENA MADUREIRA";182
